year,tech,type,HS,HS6,HS2,export_unit,export_num,export_value,export_average,import_unit,import_num,import_value,import_average,diff_value,average_value,diff_ratio,average_ratio
1999,4,4,901590910,901590,90,,,,,KG,4227,25589,6.053702389,-25589,-6.053702389,-1,-1
2000,4,4,901590910,901590,90,,,,,KG,2529,34596,13.6797153,-34596,-13.6797153,-1,-1
1994,4,4,901590990,901590,90,,,,,KG,159,1200,7.547169811,-1200,-7.547169811,-1,-1
1996,4,4,901590990,901590,90,,,,,KG,980,3333,3.401020408,-3333,-3.401020408,-1,-1
1997,4,4,901590990,901590,90,,,,,KG,1149,6164,5.364664926,-6164,-5.364664926,-1,-1
1998,4,4,901590990,901590,90,,,,,KG,481,2131,4.43035343,-2131,-4.43035343,-1,-1
1999,4,4,901590990,901590,90,,,,,KG,2792,4243,1.51969914,-4243,-1.51969914,-1,-1
2000,4,4,901590990,901590,90,,,,,KG,27,315,11.66666667,-315,-11.66666667,-1,-1
1994,4,4,901600010,901600,90,KG,133,3702,27.83458647,,,,,3702,27.83458647,1,1
1995,4,4,901600010,901600,90,KG,29,560,19.31034483,,,,,560,19.31034483,1,1
1996,4,4,901600010,901600,90,KG,15487,134612,8.691935171,,,,,134612,8.691935171,1,1
1997,4,4,901600010,901600,90,KG,21889,200166,9.144593175,,,,,200166,9.144593175,1,1
1998,4,4,901600010,901600,90,KG,6520,57379,8.800460123,,,,,57379,8.800460123,1,1
1999,4,4,901600010,901600,90,KG,186,1701,9.14516129,,,,,1701,9.14516129,1,1
2000,4,4,901600010,901600,90,KG,1452,13793,9.499311295,,,,,13793,9.499311295,1,1
1994,4,4,901600090,901600,90,KG,509,498,0.978388998,,,,,498,0.978388998,1,1
1996,4,4,901600090,901600,90,KG,201,913,4.542288557,,,,,913,4.542288557,1,1
1997,4,4,901600090,901600,90,KG,750,2174,2.898666667,,,,,2174,2.898666667,1,1
1999,4,4,901600090,901600,90,KG,2514,1275,0.507159905,,,,,1275,0.507159905,1,1
2000,4,4,901600090,901600,90,KG,78,230,2.948717949,,,,,230,2.948717949,1,1
1994,4,4,901600100,901600,90,,,,,KG,6342,83152,13.11132135,-83152,-13.11132135,-1,-1
1995,4,4,901600100,901600,90,,,,,KG,8440,96790,11.46800948,-96790,-11.46800948,-1,-1
1996,4,4,901600100,901600,90,,,,,KG,15423,120457,7.810218505,-120457,-7.810218505,-1,-1
1997,4,4,901600100,901600,90,,,,,KG,4783,65413,13.67614468,-65413,-13.67614468,-1,-1
1998,4,4,901600100,901600,90,,,,,KG,1278,27286,21.35054773,-27286,-21.35054773,-1,-1
1999,4,4,901600100,901600,90,,,,,KG,2611,36876,14.1233244,-36876,-14.1233244,-1,-1
2000,4,4,901600100,901600,90,,,,,KG,3716,47072,12.66738428,-47072,-12.66738428,-1,-1
1994,4,4,901600900,901600,90,,,,,KG,53,634,11.96226415,-634,-11.96226415,-1,-1
1995,4,4,901600900,901600,90,,,,,KG,255,1554,6.094117647,-1554,-6.094117647,-1,-1
1996,4,4,901600900,901600,90,,,,,KG,152,1108,7.289473684,-1108,-7.289473684,-1,-1
1997,4,4,901600900,901600,90,,,,,KG,118,3215,27.24576271,-3215,-27.24576271,-1,-1
1998,4,4,901600900,901600,90,,,,,KG,139,1736,12.48920863,-1736,-12.48920863,-1,-1
1999,4,4,901600900,901600,90,,,,,KG,16,448,28,-448,-28,-1,-1
2000,4,4,901600900,901600,90,,,,,KG,141,1272,9.021276596,-1272,-9.021276596,-1,-1
1994,1,4,901710000,901710,90,,,,,KG,5741,49735,8.663124891,-49735,-8.663124891,-1,-1
1995,1,4,901710000,901710,90,,,,,KG,3225,27610,8.56124031,-27610,-8.56124031,-1,-1
1996,1,4,901710000,901710,90,,,,,KG,9010,56960,6.321864595,-56960,-6.321864595,-1,-1
1997,1,4,901710000,901710,90,KG,16,227,14.1875,KG,16618,105183,6.329462029,-104956,7.858037971,-0.995693008,0.383002023
1998,1,4,901710000,901710,90,,,,,KG,27015,124454,4.606848047,-124454,-4.606848047,-1,-1
1999,1,4,901710000,901710,90,KG,80,305,3.8125,KG,2621,23661,9.027470431,-23356,-5.214970431,-0.974547275,-0.40615128
2000,1,4,901710000,901710,90,,,,,KG,2614,35706,13.65952563,-35706,-13.65952563,-1,-1
1994,1,4,901720000,901720,90,KG,189342,33358,0.176178555,KG,36189,31990,0.883970267,1368,-0.707791712,0.020934076,-0.667634295
1995,1,4,901720000,901720,90,KG,849293,257126,0.302752996,KG,18689,46700,2.498796083,210426,-2.196043088,0.692587205,-0.783867434
1996,1,4,901720000,901720,90,KG,882406,441917,0.500809151,KG,25942,37486,1.444992676,404431,-0.944183525,0.843613828,-0.48524136
1997,1,4,901720000,901720,90,KG,828227,678023,0.818643922,KG,14952,72543,4.851725522,605480,-4.033081599,0.806697879,-0.711255526
1998,1,4,901720000,901720,90,KG,916434,684695,0.747129635,KG,15022,30809,2.05092531,653886,-1.303795674,0.913881683,-0.465965001
1999,1,4,901720000,901720,90,KG,1015646,741442,0.730020105,KG,22722,45667,2.009814277,695775,-1.279794171,0.883962704,-0.467106399
2000,1,4,901720000,901720,90,KG,919878,720135,0.782859249,KG,8833,24837,2.811841956,695298,-2.028982708,0.933320984,-0.564437096
1994,4,2,901730010,901730,90,KG,5,450,90,,,,,450,90,1,1
1995,4,2,901730010,901730,90,KG,2414,21607,8.950704225,,,,,21607,8.950704225,1,1
1996,4,2,901730010,901730,90,KG,7826,36916,4.717096857,,,,,36916,4.717096857,1,1
1997,4,2,901730010,901730,90,KG,295,2006,6.8,,,,,2006,6.8,1,1
1998,4,2,901730010,901730,90,KG,1510,23783,15.75033113,,,,,23783,15.75033113,1,1
1999,4,2,901730010,901730,90,KG,1433,17363,12.11653873,,,,,17363,12.11653873,1,1
2000,4,2,901730010,901730,90,KG,1520,15569,10.24276316,,,,,15569,10.24276316,1,1
1996,4,2,901730090,901730,90,KG,33549,107833,3.214194164,,,,,107833,3.214194164,1,1
1997,4,2,901730090,901730,90,KG,33605,143668,4.275197143,,,,,143668,4.275197143,1,1
1998,4,2,901730090,901730,90,KG,31073,148593,4.782061597,,,,,148593,4.782061597,1,1
1999,4,2,901730090,901730,90,KG,39104,131784,3.370090016,,,,,131784,3.370090016,1,1
2000,4,2,901730090,901730,90,KG,42329,114669,2.708993834,,,,,114669,2.708993834,1,1
1994,4,2,901730091,901730,90,KG,2146,3409,1.588536813,,,,,3409,1.588536813,1,1
1995,4,2,901730091,901730,90,KG,1252,4026,3.215654952,,,,,4026,3.215654952,1,1
1994,4,2,901730092,901730,90,KG,2235,6682,2.989709172,,,,,6682,2.989709172,1,1
1995,4,2,901730092,901730,90,KG,5576,21053,3.775645624,,,,,21053,3.775645624,1,1
1994,4,2,901730099,901730,90,KG,25257,75661,2.995644772,,,,,75661,2.995644772,1,1
1995,4,2,901730099,901730,90,KG,37766,84881,2.247550707,,,,,84881,2.247550707,1,1
1994,4,2,901730100,901730,90,,,,,KG,1749,28438,16.2595769,-28438,-16.2595769,-1,-1
1995,4,2,901730100,901730,90,,,,,KG,4617,88602,19.19038337,-88602,-19.19038337,-1,-1
1996,4,2,901730100,901730,90,,,,,KG,7625,92415,12.12,-92415,-12.12,-1,-1
1997,4,2,901730100,901730,90,,,,,KG,3418,69764,20.41076653,-69764,-20.41076653,-1,-1
1998,4,2,901730100,901730,90,,,,,KG,3521,60901,17.29650667,-60901,-17.29650667,-1,-1
1999,4,2,901730100,901730,90,,,,,KG,2046,68946,33.69794721,-68946,-33.69794721,-1,-1
2000,4,2,901730100,901730,90,,,,,KG,3679,104576,28.42511552,-104576,-28.42511552,-1,-1
1994,4,2,901730910,901730,90,,,,,KG,2030,28138,13.86108374,-28138,-13.86108374,-1,-1
1995,4,2,901730910,901730,90,,,,,KG,3065,48149,15.70929853,-48149,-15.70929853,-1,-1
1996,4,2,901730910,901730,90,,,,,KG,5106,76464,14.97532315,-76464,-14.97532315,-1,-1
1997,4,2,901730910,901730,90,,,,,KG,6777,154371,22.77866313,-154371,-22.77866313,-1,-1
1998,4,2,901730910,901730,90,,,,,KG,2775,39784,14.33657658,-39784,-14.33657658,-1,-1
1999,4,2,901730910,901730,90,,,,,KG,2488,36171,14.53818328,-36171,-14.53818328,-1,-1
2000,4,2,901730910,901730,90,,,,,KG,4447,87167,19.60130425,-87167,-19.60130425,-1,-1
1994,4,2,901730920,901730,90,,,,,KG,822,10796,13.13381995,-10796,-13.13381995,-1,-1
1995,4,2,901730920,901730,90,,,,,KG,1536,18169,11.82877604,-18169,-11.82877604,-1,-1
1996,4,2,901730920,901730,90,,,,,KG,1351,27420,20.29607698,-27420,-20.29607698,-1,-1
1997,4,2,901730920,901730,90,,,,,KG,1040,32293,31.05096154,-32293,-31.05096154,-1,-1
1998,4,2,901730920,901730,90,,,,,KG,502,14711,29.30478088,-14711,-29.30478088,-1,-1
1999,4,2,901730920,901730,90,,,,,KG,749,27054,36.12016021,-27054,-36.12016021,-1,-1
2000,4,2,901730920,901730,90,,,,,KG,1303,34718,26.64466616,-34718,-26.64466616,-1,-1
1994,4,2,901730930,901730,90,,,,,KG,1080,21513,19.91944444,-21513,-19.91944444,-1,-1
1995,4,2,901730930,901730,90,,,,,KG,1768,27770,15.70701357,-27770,-15.70701357,-1,-1
1996,4,2,901730930,901730,90,,,,,KG,2259,41651,18.43780434,-41651,-18.43780434,-1,-1
1997,4,2,901730930,901730,90,,,,,KG,3624,69202,19.09547461,-69202,-19.09547461,-1,-1
1998,4,2,901730930,901730,90,,,,,KG,2737,50118,18.31128973,-50118,-18.31128973,-1,-1
1999,4,2,901730930,901730,90,,,,,KG,5314,81321,15.30316146,-81321,-15.30316146,-1,-1
2000,4,2,901730930,901730,90,,,,,KG,6027,99511,16.51086776,-99511,-16.51086776,-1,-1
1994,4,2,901730990,901730,90,,,,,KG,4883,70680,14.47470817,-70680,-14.47470817,-1,-1
1995,4,2,901730990,901730,90,,,,,KG,9932,107465,10.82007652,-107465,-10.82007652,-1,-1
1996,4,2,901730990,901730,90,,,,,KG,5894,107858,18.29962674,-107858,-18.29962674,-1,-1
1997,4,2,901730990,901730,90,,,,,KG,8033,170903,21.27511515,-170903,-21.27511515,-1,-1
1998,4,2,901730990,901730,90,,,,,KG,6572,111129,16.90946439,-111129,-16.90946439,-1,-1
1999,4,2,901730990,901730,90,,,,,KG,5445,91166,16.74306703,-91166,-16.74306703,-1,-1
2000,4,2,901730990,901730,90,,,,,KG,5990,103279,17.24190317,-103279,-17.24190317,-1,-1
1994,5,4,901811000,901811,90,KG,9907,85584,8.638740285,,,,,85584,8.638740285,1,1
1995,5,4,901811000,901811,90,KG,9802,88530,9.031830239,,,,,88530,9.031830239,1,1
1996,5,4,901811000,901811,90,KG,10934,95893,8.770166453,,,,,95893,8.770166453,1,1
1997,5,4,901811000,901811,90,KG,13337,114893,8.614605983,,,,,114893,8.614605983,1,1
1998,5,4,901811000,901811,90,KG,9932,88736,8.934353605,,,,,88736,8.934353605,1,1
1999,5,4,901811000,901811,90,KG,13217,79860,6.042218355,,,,,79860,6.042218355,1,1
2000,5,4,901811000,901811,90,KG,7956,70643,8.879210659,,,,,70643,8.879210659,1,1
1994,5,4,901811100,901811,90,,,,,KG,25335,269865,10.65186501,-269865,-10.65186501,-1,-1
1995,5,4,901811100,901811,90,,,,,KG,22837,279782,12.25125892,-279782,-12.25125892,-1,-1
1996,5,4,901811100,901811,90,,,,,KG,20921,271579,12.98116725,-271579,-12.98116725,-1,-1
1997,5,4,901811100,901811,90,,,,,KG,18946,306459,16.17539322,-306459,-16.17539322,-1,-1
1998,5,4,901811100,901811,90,,,,,KG,22097,305873,13.84228628,-305873,-13.84228628,-1,-1
1999,5,4,901811100,901811,90,,,,,KG,32990,392439,11.89569567,-392439,-11.89569567,-1,-1
2000,5,4,901811100,901811,90,,,,,KG,87641,441578,5.038486553,-441578,-5.038486553,-1,-1
1994,5,4,901811900,901811,90,,,,,KG,2792,26619,9.534025788,-26619,-9.534025788,-1,-1
1995,5,4,901811900,901811,90,,,,,KG,5875,49454,8.417702128,-49454,-8.417702128,-1,-1
1996,5,4,901811900,901811,90,,,,,KG,7551,59260,7.847967157,-59260,-7.847967157,-1,-1
1997,5,4,901811900,901811,90,,,,,KG,7319,62434,8.530400328,-62434,-8.530400328,-1,-1
1998,5,4,901811900,901811,90,,,,,KG,5869,50129,8.541318794,-50129,-8.541318794,-1,-1
1999,5,4,901811900,901811,90,,,,,KG,5028,57968,11.52903739,-57968,-11.52903739,-1,-1
2000,5,4,901811900,901811,90,,,,,KG,5737,69202,12.06240195,-69202,-12.06240195,-1,-1
1996,5,3,901812000,901812,90,NO,3800,8369,,NO,138663,329829,,-321460,,-0.950508282,
1997,5,3,901812000,901812,90,NO,2000,45493,,NO,299434,697919,,-652426,,-0.877610262,
1998,5,3,901812000,901812,90,NO,342,25801,,NO,68482,658291,,-632490,,-0.924568625,
1999,5,3,901812000,901812,90,NO,165940,81404,,NO,109900,1503498,,-1422094,,-0.897275668,
2000,5,3,901812000,901812,90,NO,1211,86320,,NO,131744,1165582,,-1079262,,-0.862097832,
1996,5,3,901813000,901813,90,,,,,NO,32,761801,,-761801,,-1,
1997,5,3,901813000,901813,90,,,,,NO,324,273734,,-273734,,-1,
1998,5,3,901813000,901813,90,,,,,NO,2669,757627,,-757627,,-1,
1999,5,3,901813000,901813,90,,,,,NO,4281,1283542,,-1283542,,-1,
2000,5,3,901813000,901813,90,,,,,NO,605,1664136,,-1664136,,-1,
1996,5,3,901813090,901813,90,NO,170,12615,,,,,,12615,,1,
1997,5,3,901813090,901813,90,NO,309,19525,,,,,,19525,,1,
1998,5,3,901813090,901813,90,NO,441,22741,,,,,,22741,,1,
1999,5,3,901813090,901813,90,NO,36,1772,,,,,,1772,,1,
2000,5,3,901813090,901813,90,NO,141,7322,,,,,,7322,,1,
1994,5,4,901819010,901819,90,KG,1317,28469,21.61655277,,,,,28469,21.61655277,1,1
1995,5,4,901819010,901819,90,KG,4020,68897,17.13855721,,,,,68897,17.13855721,1,1
1996,5,4,901819010,901819,90,KG,3484,120948,34.7152698,,,,,120948,34.7152698,1,1
1997,5,4,901819010,901819,90,KG,6399,276772,43.25238318,,,,,276772,43.25238318,1,1
1998,5,4,901819010,901819,90,KG,16456,727919,44.23426106,,,,,727919,44.23426106,1,1
1999,5,4,901819010,901819,90,KG,12764,360506,28.24396741,,,,,360506,28.24396741,1,1
2000,5,4,901819010,901819,90,KG,19266,418288,21.71120108,,,,,418288,21.71120108,1,1
2000,5,4,901819091,901819,90,KG,2154,15448,7.171773445,,,,,15448,7.171773445,1,1
1996,5,4,901819098,901819,90,KG,137832,949729,6.890482617,,,,,949729,6.890482617,1,1
1997,5,4,901819098,901819,90,KG,221954,1316729,5.932440956,,,,,1316729,5.932440956,1,1
1998,5,4,901819098,901819,90,KG,414330,1742942,4.206651703,,,,,1742942,4.206651703,1,1
1999,5,4,901819098,901819,90,KG,360247,1399936,3.886044853,,,,,1399936,3.886044853,1,1
2000,5,4,901819098,901819,90,KG,321990,1210207,3.758523557,,,,,1210207,3.758523557,1,1
1994,5,4,901819099,901819,90,KG,3457,37243,10.77321377,,,,,37243,10.77321377,1,1
1995,5,4,901819099,901819,90,KG,53978,297900,5.518915114,,,,,297900,5.518915114,1,1
1994,5,3,901819100,901819,90,,,,,KG,9747,167116,17.14537807,-167116,-17.14537807,-1,-1
1995,5,3,901819100,901819,90,,,,,KG,12309,125018,10.15663336,-125018,-10.15663336,-1,-1
1996,5,3,901819100,901819,90,,,,,KG,8774,103746,11.82425348,-103746,-11.82425348,-1,-1
1997,5,3,901819100,901819,90,,,,,KG,8102,200168,24.70599852,-200168,-24.70599852,-1,-1
1998,5,3,901819100,901819,90,,,,,KG,14497,361989,24.96992481,-361989,-24.96992481,-1,-1
1999,5,3,901819100,901819,90,,,,,KG,6368,149573,23.48822236,-149573,-23.48822236,-1,-1
2000,5,3,901819100,901819,90,,,,,KG,11302,288004,25.48256946,-288004,-25.48256946,-1,-1
1994,5,4,901819210,901819,90,,,,,KG,28353,581855,20.52181427,-581855,-20.52181427,-1,-1
1995,5,4,901819210,901819,90,,,,,KG,32589,749755,23.00638252,-749755,-23.00638252,-1,-1
1996,5,4,901819210,901819,90,,,,,KG,38863,854144,21.97833415,-854144,-21.97833415,-1,-1
1997,5,4,901819210,901819,90,,,,,KG,22007,563325,25.59753715,-563325,-25.59753715,-1,-1
1998,5,4,901819210,901819,90,,,,,KG,13651,502609,36.81847484,-502609,-36.81847484,-1,-1
1999,5,4,901819210,901819,90,,,,,KG,67488,1877569,27.82078295,-1877569,-27.82078295,-1,-1
2000,5,4,901819210,901819,90,,,,,KG,46844,1023543,21.85003416,-1023543,-21.85003416,-1,-1
1994,5,4,901819290,901819,90,,,,,KG,105426,711772,6.7513896,-711772,-6.7513896,-1,-1
1995,5,4,901819290,901819,90,,,,,KG,49823,493504,9.905144211,-493504,-9.905144211,-1,-1
1996,5,4,901819290,901819,90,,,,,KG,5509,36902,6.698493374,-36902,-6.698493374,-1,-1
1997,5,4,901819290,901819,90,,,,,KG,7253,129047,17.79222391,-129047,-17.79222391,-1,-1
1998,5,4,901819290,901819,90,,,,,KG,4279,267945,62.61860248,-267945,-62.61860248,-1,-1
1999,5,4,901819290,901819,90,,,,,KG,6118,364473,59.57388035,-364473,-59.57388035,-1,-1
2000,5,4,901819290,901819,90,,,,,KG,18838,543746,28.86431681,-543746,-28.86431681,-1,-1
1994,5,4,901819900,901819,90,,,,,KG,77580,785541,10.12556071,-785541,-10.12556071,-1,-1
1995,5,4,901819900,901819,90,,,,,KG,111207,1138882,10.24109993,-1138882,-10.24109993,-1,-1
1996,5,4,901819900,901819,90,,,,,KG,112643,2347867,20.84343457,-2347867,-20.84343457,-1,-1
1997,5,4,901819900,901819,90,,,,,KG,199506,1568254,7.860685894,-1568254,-7.860685894,-1,-1
1998,5,4,901819900,901819,90,,,,,KG,157633,1248162,7.918151656,-1248162,-7.918151656,-1,-1
1999,5,4,901819900,901819,90,,,,,KG,111592,1478842,13.25222238,-1478842,-13.25222238,-1,-1
2000,5,4,901819900,901819,90,,,,,KG,92276,1531113,16.59275435,-1531113,-16.59275435,-1,-1
1994,5,4,901820000,901820,90,,,,,KG,25,450,18,-450,-18,-1,-1
1995,5,4,901820000,901820,90,,,,,KG,85,2200,25.88235294,-2200,-25.88235294,-1,-1
1996,5,4,901820000,901820,90,KG,21313,70647,3.314737484,KG,272,9841,36.18014706,60806,-32.86540957,0.755466653,-0.832143452
1997,5,4,901820000,901820,90,,,,,KG,965,16739,17.34611399,-16739,-17.34611399,-1,-1
1998,5,4,901820000,901820,90,,,,,KG,1575,26604,16.89142857,-26604,-16.89142857,-1,-1
1999,5,4,901820000,901820,90,,,,,KG,720,9187,12.75972222,-9187,-12.75972222,-1,-1
2000,5,4,901820000,901820,90,,,,,KG,552,9571,17.33876812,-9571,-17.33876812,-1,-1
1994,4,1,901831000,901831,90,,,,,KG,264,14312,54.21212121,-14312,-54.21212121,-1,-1
1995,4,1,901831000,901831,90,,,,,KG,76,1972,25.94736842,-1972,-25.94736842,-1,-1
1996,4,1,901831000,901831,90,,,,,KG,787,6597,8.382465057,-6597,-8.382465057,-1,-1
1997,4,1,901831000,901831,90,,,,,KG,882,3985,4.51814059,-3985,-4.51814059,-1,-1
1998,4,1,901831000,901831,90,,,,,KG,634,5256,8.29022082,-5256,-8.29022082,-1,-1
1999,4,1,901831000,901831,90,,,,,KG,4478,15164,3.386333184,-15164,-3.386333184,-1,-1
2000,4,1,901831000,901831,90,,,,,KG,2505,9223,3.681836327,-9223,-3.681836327,-1,-1
1997,4,1,901831010,901831,90,KG,185,3328,17.98918919,,,,,3328,17.98918919,1,1
1998,4,1,901831020,901831,90,KG,3105,23325,7.512077295,,,,,23325,7.512077295,1,1
2000,4,1,901831020,901831,90,KG,35204,33013,0.937762754,,,,,33013,0.937762754,1,1
1994,5,1,901839000,901839,90,,,,,KG,5909,42922,7.263834828,-42922,-7.263834828,-1,-1
1995,5,1,901839000,901839,90,,,,,KG,8929,42225,4.728973009,-42225,-4.728973009,-1,-1
1996,5,1,901839000,901839,90,,,,,KG,13738,55345,4.028606784,-55345,-4.028606784,-1,-1
1997,5,1,901839000,901839,90,,,,,KG,11787,80812,6.856027827,-80812,-6.856027827,-1,-1
1998,5,1,901839000,901839,90,,,,,KG,14153,113788,8.039850208,-113788,-8.039850208,-1,-1
1999,5,1,901839000,901839,90,,,,,KG,21959,138079,6.288036796,-138079,-6.288036796,-1,-1
2000,5,1,901839000,901839,90,,,,,KG,56109,314605,5.60703274,-314605,-5.60703274,-1,-1
1994,5,1,901839010,901839,90,KG,803,8129,10.12328767,,,,,8129,10.12328767,1,1
1995,5,1,901839010,901839,90,KG,2787,20489,7.35163258,,,,,20489,7.35163258,1,1
1996,5,1,901839010,901839,90,KG,1255,2706,2.156175299,,,,,2706,2.156175299,1,1
1998,5,1,901839010,901839,90,KG,108,2909,26.93518519,,,,,2909,26.93518519,1,1
1999,5,1,901839010,901839,90,KG,2822,28820,10.21261517,,,,,28820,10.21261517,1,1
2000,5,1,901839010,901839,90,KG,3466,31645,9.130121177,,,,,31645,9.130121177,1,1
1994,5,1,901839021,901839,90,KG,148,977,6.601351351,,,,,977,6.601351351,1,1
1995,5,1,901839021,901839,90,KG,1656,21543,13.00905797,,,,,21543,13.00905797,1,1
1996,5,1,901839021,901839,90,KG,2886,34838,12.07137907,,,,,34838,12.07137907,1,1
1997,5,1,901839021,901839,90,KG,2186,33023,15.10658737,,,,,33023,15.10658737,1,1
1998,5,1,901839021,901839,90,KG,2297,38400,16.71745755,,,,,38400,16.71745755,1,1
1999,5,1,901839021,901839,90,KG,14487,53532,3.695174984,,,,,53532,3.695174984,1,1
2000,5,1,901839021,901839,90,KG,15388,57377,3.728684689,,,,,57377,3.728684689,1,1
1994,5,1,901839029,901839,90,KG,151632,194773,1.284511185,,,,,194773,1.284511185,1,1
1995,5,1,901839029,901839,90,KG,392416,444606,1.132996616,,,,,444606,1.132996616,1,1
1996,5,1,901839029,901839,90,KG,904133,905110,1.001080593,,,,,905110,1.001080593,1,1
1997,5,1,901839029,901839,90,KG,1569115,1587779,1.011894603,,,,,1587779,1.011894603,1,1
1998,5,1,901839029,901839,90,KG,1750106,2090101,1.19427109,,,,,2090101,1.19427109,1,1
1999,5,1,901839029,901839,90,KG,2039706,2561524,1.255830007,,,,,2561524,1.255830007,1,1
2000,5,1,901839029,901839,90,KG,2364145,3236343,1.368927456,,,,,3236343,1.368927456,1,1
1996,5,4,901849010,901849,90,KG,1350,5517,4.086666667,,,,,5517,4.086666667,1,1
1997,5,4,901849010,901849,90,KG,4050,11783,2.909382716,,,,,11783,2.909382716,1,1
2000,5,4,901849010,901849,90,KG,12872,23101,1.794670603,,,,,23101,1.794670603,1,1
2000,5,4,901849010,901849,90,KG,530,980,1.849056604,,,,,980,1.849056604,1,1
1996,5,4,901849020,901849,90,KG,4419,76534,17.31930301,,,,,76534,17.31930301,1,1
1997,5,4,901849020,901849,90,KG,61668,399978,6.485989492,,,,,399978,6.485989492,1,1
1998,5,4,901849020,901849,90,KG,60588,334310,5.517759292,,,,,334310,5.517759292,1,1
1999,5,4,901849020,901849,90,KG,55666,217492,3.907088708,,,,,217492,3.907088708,1,1
2000,5,4,901849020,901849,90,KG,50174,187050,3.728026468,,,,,187050,3.728026468,1,1
2000,5,4,901849020,901849,90,KG,24054,181368,7.540034921,,,,,181368,7.540034921,1,1
1994,5,4,901849090,901849,90,KG,690,10486,15.19710145,,,,,10486,15.19710145,1,1
1995,5,4,901849090,901849,90,KG,1792,15755,8.791852679,,,,,15755,8.791852679,1,1
1996,5,4,901849090,901849,90,KG,8573,126374,14.74093083,,,,,126374,14.74093083,1,1
1997,5,4,901849090,901849,90,KG,5712,55688,9.74929972,,,,,55688,9.74929972,1,1
1998,5,4,901849090,901849,90,KG,951,24170,25.41535226,,,,,24170,25.41535226,1,1
1999,5,4,901849090,901849,90,KG,242,4208,17.38842975,,,,,4208,17.38842975,1,1
2000,5,4,901849090,901849,90,KG,1894,9480,5.005279831,,,,,9480,5.005279831,1,1
2000,5,4,901849090,901849,90,KG,4707,60668,12.88888889,,,,,60668,12.88888889,1,1
1994,5,4,901849100,901849,90,,,,,KG,4398,17276,3.928149159,-17276,-3.928149159,-1,-1
1995,5,4,901849100,901849,90,,,,,KG,15840,27394,1.729419192,-27394,-1.729419192,-1,-1
1996,5,4,901849100,901849,90,,,,,KG,32436,112444,3.466642003,-112444,-3.466642003,-1,-1
1997,5,4,901849100,901849,90,,,,,KG,79362,436393,5.498765152,-436393,-5.498765152,-1,-1
1998,5,4,901849100,901849,90,,,,,KG,28434,61210,2.152704509,-61210,-2.152704509,-1,-1
1999,5,4,901849100,901849,90,,,,,KG,43400,73896,1.702672811,-73896,-1.702672811,-1,-1
2000,5,4,901849100,901849,90,,,,,KG,20090,114416,5.695171727,-114416,-5.695171727,-1,-1
1994,5,4,901849900,901849,90,,,,,KG,2382,54538,22.89588581,-54538,-22.89588581,-1,-1
1995,5,4,901849900,901849,90,,,,,KG,5866,104569,17.82628708,-104569,-17.82628708,-1,-1
1996,5,4,901849900,901849,90,,,,,KG,5661,123259,21.7733616,-123259,-21.7733616,-1,-1
1997,5,4,901849900,901849,90,,,,,KG,23558,142248,6.038203583,-142248,-6.038203583,-1,-1
1998,5,4,901849900,901849,90,,,,,KG,52044,285397,5.483763738,-285397,-5.483763738,-1,-1
1999,5,4,901849900,901849,90,,,,,KG,49151,288494,5.869544872,-288494,-5.869544872,-1,-1
2000,5,4,901849900,901849,90,,,,,KG,46470,361402,7.777103508,-361402,-7.777103508,-1,-1
1995,5,4,901850010,901850,90,KG,552,4789,8.675724638,,,,,4789,8.675724638,1,1
1996,5,4,901850010,901850,90,KG,1060,9037,8.525471698,,,,,9037,8.525471698,1,1
1998,5,4,901850010,901850,90,KG,988,5769,5.839068826,,,,,5769,5.839068826,1,1
1999,5,4,901850010,901850,90,KG,205,6026,29.39512195,,,,,6026,29.39512195,1,1
2000,5,4,901850010,901850,90,KG,11217,20837,1.857626816,,,,,20837,1.857626816,1,1
2000,5,4,901850010,901850,90,KG,13193,71665,5.432047298,,,,,71665,5.432047298,1,1
1994,5,4,901850090,901850,90,KG,9782,48999,5.009098344,,,,,48999,5.009098344,1,1
1995,5,4,901850090,901850,90,KG,12140,69511,5.725782537,,,,,69511,5.725782537,1,1
1996,5,4,901850090,901850,90,KG,12019,72384,6.022464431,,,,,72384,6.022464431,1,1
1997,5,4,901850090,901850,90,KG,12839,75098,5.84920944,,,,,75098,5.84920944,1,1
1998,5,4,901850090,901850,90,KG,7328,40383,5.510780568,,,,,40383,5.510780568,1,1
1999,5,4,901850090,901850,90,KG,13256,98661,7.442742909,,,,,98661,7.442742909,1,1
2000,5,4,901850090,901850,90,KG,2964,20382,6.876518219,,,,,20382,6.876518219,1,1
2000,5,4,901850090,901850,90,KG,302,3064,10.14569536,,,,,3064,10.14569536,1,1
1994,5,3,901850100,901850,90,,,,,KG,6945,123919,17.84290857,-123919,-17.84290857,-1,-1
1995,5,3,901850100,901850,90,,,,,KG,16430,331082,20.15106512,-331082,-20.15106512,-1,-1
1996,5,3,901850100,901850,90,,,,,KG,18478,353171,19.11305336,-353171,-19.11305336,-1,-1
1997,5,3,901850100,901850,90,,,,,KG,21982,493382,22.44481849,-493382,-22.44481849,-1,-1
1998,5,3,901850100,901850,90,,,,,KG,21370,438147,20.50290126,-438147,-20.50290126,-1,-1
1999,5,3,901850100,901850,90,,,,,KG,33396,821468,24.59779614,-821468,-24.59779614,-1,-1
2000,5,3,901850100,901850,90,,,,,KG,56629,1111244,19.62323191,-1111244,-19.62323191,-1,-1
