"","names.best_clu.cluster.","best_clu.cluster"
"1773","1773",3
"1774","1774",3
"1775","1775",3
"1776","1776",3
"1777","1777",3
"1778","1778",3
"1779","1779",3
"1780","1780",3
"1781","1781",3
"1782","1782",3
"1783","1783",3
"1784","1784",4
"1785","1785",3
"1786","1786",4
"1787","1787",4
"1788","1788",4
"1789","1789",3
"1790","1790",4
"1791","1791",4
"1792","1792",3
"1793","1793",3
"1794","1794",4
"1795","1795",2
"1796","1796",2
"1797","1797",2
"1798","1798",1
"1799","1799",1
"1800","1800",1
"1801","1801",2
"1802","1802",2
"1803","1803",1
"1804","1804",1
"1805","1805",3
"1806","1806",3
"1807","1807",3
"1808","1808",3
"1809","1809",3
"1810","1810",3
"1811","1811",3
"1812","1812",5
"1813","1813",5
"1814","1814",5
"1815","1815",5
"1816","1816",5
"1817","1817",5
"1818","1818",5
"1819","1819",5
"1820","1820",5
"1821","1821",5
"1822","1822",5
"1823","1823",5
"1824","1824",5
"1825","1825",5
"1826","1826",1
"1827","1827",1
"1828","1828",2
"1829","1829",1
"1830","1830",1
"1831","1831",1
"1832","1832",1
"1833","1833",1
"1834","1834",1
"1835","1835",1
"1836","1836",1
"1837","1837",1
"1838","1838",1
"1839","1839",1
"1840","1840",5
"1841","1841",5
"1842","1842",5
"1843","1843",5
"1844","1844",5
"1845","1845",5
"1846","1846",5
"1847","1847",3
"1848","1848",3
"1849","1849",3
"1850","1850",3
"1851","1851",3
"1852","1852",3
"1853","1853",3
"1854","1854",5
"1855","1855",5
"1856","1856",5
"1857","1857",5
"1858","1858",5
"1859","1859",5
"1860","1860",5
"1861","1861",3
"1862","1862",3
"1863","1863",3
"1864","1864",3
"1865","1865",3
"1866","1866",3
"1867","1867",3
"1868","1868",3
"1869","1869",3
"1870","1870",3
"1871","1871",3
"1872","1872",3
"1873","1873",3
"1874","1874",3
"1875","1875",3
"1876","1876",3
"1877","1877",3
"1878","1878",3
"1879","1879",3
"1880","1880",3
"1881","1881",3
"1882","1882",3
"1883","1883",3
"1884","1884",3
"1885","1885",4
"1886","1886",3
"1887","1887",3
"1888","1888",3
"1889","1889",1
"1890","1890",1
"1891","1891",1
"1892","1892",1
"1893","1893",1
"1894","1894",1
"1895","1895",1
"1896","1896",5
"1897","1897",5
"1898","1898",5
"1899","1899",1
"1900","1900",1
"1901","1901",1
"1902","1902",1
"1903","1903",3
"1904","1904",3
"1905","1905",3
"1906","1906",3
"1907","1907",3
"1908","1908",3
"1909","1909",3
"1910","1910",3
"1911","1911",3
"1912","1912",3
"1913","1913",3
"1914","1914",3
"1915","1915",3
"1916","1916",5
"1917","1917",5
"1918","1918",5
"1919","1919",5
"1920","1920",5
"1921","1921",5
"1922","1922",5
"1923","1923",5
"1924","1924",5
"1925","1925",5
"1926","1926",5
"1927","1927",5
"1928","1928",5
"1929","1929",5
"1930","1930",5
"1931","1931",5
"1932","1932",5
"1933","1933",5
"1934","1934",5
"1935","1935",5
"1936","1936",5
"1937","1937",5
"1938","1938",5
"1939","1939",5
"1940","1940",5
"1941","1941",3
"1942","1942",3
"1943","1943",3
"1944","1944",3
"1945","1945",3
"1946","1946",3
"1947","1947",3
"1948","1948",3
"1949","1949",3
"1950","1950",3
"1951","1951",3
"1952","1952",3
"1953","1953",3
"1954","1954",3
"1955","1955",3
"1956","1956",3
"1957","1957",3
"1958","1958",3
"1959","1959",3
"1960","1960",3
"1961","1961",3
"1962","1962",5
"1963","1963",5
"1964","1964",5
"1965","1965",5
"1966","1966",5
"1967","1967",5
"1968","1968",5
"1969","1969",5
"1970","1970",5
"1971","1971",5
"1972","1972",5
"1973","1973",5
"1974","1974",5
"1975","1975",5
"1976","1976",5
"1977","1977",5
"1978","1978",5
"1979","1979",5
"1980","1980",5
"1981","1981",5
"1982","1982",5
"1983","1983",5
"1984","1984",5
"1985","1985",5
"1986","1986",5
"1987","1987",5
"1988","1988",5
"1989","1989",5
"1990","1990",5
"1991","1991",5
"1992","1992",5
"1993","1993",5
"1994","1994",5
"1995","1995",5
"1996","1996",3
"1997","1997",3
"1998","1998",3
"1999","1999",3
"2000","2000",3
"2001","2001",3
"2002","2002",3
"2003","2003",2
"2004","2004",2
"2005","2005",2
"2006","2006",2
"2007","2007",2
"2008","2008",2
"2009","2009",2
"2010","2010",1
"2011","2011",1
"2012","2012",1
"2013","2013",1
"2014","2014",1
"2015","2015",1
"2016","2016",1
"2017","2017",1
"2018","2018",1
"2019","2019",1
"2020","2020",1
"2021","2021",1
"2022","2022",1
"2023","2023",1
"2024","2024",1
"2025","2025",1
"2026","2026",1
"2027","2027",1
"2028","2028",1
"2029","2029",1
"2030","2030",1
"2031","2031",4
"2032","2032",4
"2033","2033",4
"2034","2034",4
"2035","2035",4
"2036","2036",4
"2037","2037",4
"2038","2038",2
"2039","2039",2
"2040","2040",4
"2041","2041",4
"2042","2042",2
"2043","2043",2
"2044","2044",2
"2045","2045",4
"2046","2046",4
"2047","2047",4
"2048","2048",4
"2049","2049",4
"2050","2050",4
"2051","2051",4
"2052","2052",4
"2053","2053",4
"2054","2054",4
"2055","2055",4
"2056","2056",4
"2057","2057",2
"2058","2058",5
"2059","2059",4
"2060","2060",4
"2061","2061",3
"2062","2062",4
"2063","2063",3
"2064","2064",3
"2065","2065",3
"2066","2066",2
"2067","2067",2
"2068","2068",2
"2069","2069",2
"2070","2070",2
"2071","2071",2
"2072","2072",2
"2073","2073",5
"2074","2074",5
"2075","2075",5
"2076","2076",5
"2077","2077",5
"2078","2078",5
"2079","2079",5
"2080","2080",3
"2081","2081",3
"2082","2082",3
"2083","2083",3
"2084","2084",3
"2085","2085",3
"2086","2086",3
"2087","2087",3
"2088","2088",3
"2089","2089",3
"2090","2090",3
"2091","2091",3
"2092","2092",3
"2093","2093",3
"2094","2094",2
"2095","2095",2
"2096","2096",2
"2097","2097",2
"2098","2098",2
"2099","2099",2
"2100","2100",2
"2101","2101",2
"2102","2102",2
"2103","2103",2
"2104","2104",2
"2105","2105",2
"2106","2106",2
"2107","2107",2
"2108","2108",2
"2109","2109",2
"2110","2110",2
"2111","2111",2
"2112","2112",2
"2113","2113",2
"2114","2114",2
"2115","2115",2
"2116","2116",4
"2117","2117",2
"2118","2118",2
"2119","2119",3
"2120","2120",4
"2121","2121",3
"2122","2122",4
"2123","2123",4
"2124","2124",4
"2125","2125",2
"2126","2126",2
"2127","2127",2
"2128","2128",2
"2129","2129",5
"2130","2130",5
"2131","2131",5
"2132","2132",5
"2133","2133",5
"2134","2134",5
"2135","2135",5
"2136","2136",3
"2137","2137",3
"2138","2138",3
"2139","2139",3
"2140","2140",3
"2141","2141",3
"2142","2142",3
"2143","2143",3
"2144","2144",3
"2145","2145",3
"2146","2146",3
"2147","2147",3
"2148","2148",3
"2149","2149",3
"2150","2150",4
"2151","2151",4
"2152","2152",4
"2153","2153",4
"2154","2154",2
"2155","2155",4
"2156","2156",2
"2157","2157",1
"2158","2158",1
"2159","2159",2
"2160","2160",2
"2161","2161",2
"2162","2162",2
"2163","2163",2
"2164","2164",2
"2165","2165",2
"2166","2166",2
"2167","2167",2
"2168","2168",2
"2169","2169",1
"2170","2170",1
"2171","2171",2
"2172","2172",2
"2173","2173",2
"2174","2174",2
"2175","2175",2
"2176","2176",2
"2177","2177",2
"2178","2178",2
"2179","2179",2
"2180","2180",2
"2181","2181",2
"2182","2182",2
"2183","2183",2
"2184","2184",2
"2185","2185",5
"2186","2186",5
"2187","2187",5
"2188","2188",5
"2189","2189",5
"2190","2190",5
"2191","2191",5
"2192","2192",5
"2193","2193",5
"2194","2194",5
"2195","2195",5
"2196","2196",5
"2197","2197",5
"2198","2198",5
"2199","2199",5
"2200","2200",5
"2201","2201",5
"2202","2202",5
"2203","2203",5
"2204","2204",5
"2205","2205",5
"2206","2206",3
"2207","2207",3
"2208","2208",3
"2209","2209",3
"2210","2210",3
"2211","2211",3
"2212","2212",3
"2213","2213",3
"2214","2214",3
"2215","2215",3
"2216","2216",3
"2217","2217",3
"2218","2218",3
"2219","2219",3
"2220","2220",5
"2221","2221",5
"2222","2222",5
"2223","2223",5
"2224","2224",5
"2225","2225",5
"2226","2226",5
"2227","2227",3
"2228","2228",3
"2229","2229",3
"2230","2230",3
"2231","2231",3
"2232","2232",3
"2233","2233",3
"2234","2234",3
"2235","2235",3
"2236","2236",3
"2237","2237",3
"2238","2238",3
"2239","2239",3
"2240","2240",3
"2241","2241",3
"2242","2242",3
"2243","2243",3
"2244","2244",3
"2245","2245",3
"2246","2246",3
"2247","2247",3
"2248","2248",4
"2249","2249",4
"2250","2250",4
"2251","2251",4
"2252","2252",2
"2253","2253",2
"2254","2254",2
"2255","2255",4
"2256","2256",4
"2257","2257",3
"2258","2258",3
"2259","2259",4
"2260","2260",4
"2261","2261",4
"2262","2262",1
"2263","2263",1
"2264","2264",1
"2265","2265",1
"2266","2266",1
"2267","2267",1
"2268","2268",1
"2269","2269",3
"2270","2270",3
"2271","2271",3
"2272","2272",3
"2273","2273",3
"2274","2274",3
"2275","2275",3
"2276","2276",5
"2277","2277",5
"2278","2278",5
"2279","2279",5
"2280","2280",5
"2281","2281",5
"2282","2282",5
"2283","2283",2
"2284","2284",4
"2285","2285",4
"2286","2286",4
"2287","2287",4
"2288","2288",4
"2289","2289",4
"2290","2290",5
"2291","2291",5
"2292","2292",5
"2293","2293",5
"2294","2294",5
"2295","2295",5
"2296","2296",5
"2297","2297",3
"2298","2298",3
"2299","2299",3
"2300","2300",3
"2301","2301",3
"2302","2302",3
"2303","2303",3
"2304","2304",3
"2305","2305",3
"2306","2306",3
"2307","2307",3
"2308","2308",3
"2309","2309",3
"2310","2310",3
"2311","2311",5
"2312","2312",5
"2313","2313",5
"2314","2314",4
"2315","2315",4
"2316","2316",3
"2317","2317",3
"2318","2318",4
"2319","2319",3
"2320","2320",3
"2321","2321",3
"2322","2322",3
"2323","2323",3
"2324","2324",3
"2325","2325",4
"2326","2326",4
"2327","2327",4
"2328","2328",4
"2329","2329",4
"2330","2330",4
"2331","2331",2
"2332","2332",4
"2333","2333",4
"2334","2334",4
"2335","2335",4
"2336","2336",4
"2337","2337",4
"2338","2338",2
"2339","2339",1
"2340","2340",1
"2341","2341",1
"2342","2342",1
"2343","2343",1
"2344","2344",1
"2345","2345",1
"2346","2346",5
"2347","2347",5
"2348","2348",5
"2349","2349",5
"2350","2350",5
"2351","2351",5
"2352","2352",5
"2353","2353",5
"2354","2354",5
"2355","2355",5
"2356","2356",5
"2357","2357",5
"2358","2358",5
"2359","2359",5
"2360","2360",5
"2361","2361",5
"2362","2362",5
"2363","2363",5
"2364","2364",5
"2365","2365",5
"2366","2366",5
"2367","2367",3
"2368","2368",3
"2369","2369",3
"2370","2370",3
"2371","2371",3
"2372","2372",3
"2373","2373",3
"2374","2374",3
"2375","2375",3
"2376","2376",3
"2377","2377",3
"2378","2378",3
"2379","2379",3
"2380","2380",3
"2381","2381",3
"2382","2382",3
"2383","2383",3
"2384","2384",3
"2385","2385",3
"2386","2386",3
"2387","2387",3
"2388","2388",3
"2389","2389",3
"2390","2390",3
"2391","2391",3
"2392","2392",5
"2393","2393",5
"2394","2394",5
"2395","2395",5
"2396","2396",5
"2397","2397",5
"2398","2398",5
"2399","2399",5
"2400","2400",5
"2401","2401",5
"2402","2402",5
"2403","2403",3
"2404","2404",3
"2405","2405",3
"2406","2406",3
"2407","2407",3
"2408","2408",3
"2409","2409",3
"2410","2410",3
"2411","2411",3
"2412","2412",3
"2413","2413",3
"2414","2414",3
"2415","2415",3
"2416","2416",3
"2417","2417",3
"2418","2418",3
"2419","2419",3
"2420","2420",3
"2421","2421",5
"2422","2422",5
"2423","2423",5
"2424","2424",5
"2425","2425",5
"2426","2426",5
"2427","2427",5
"2428","2428",5
"2429","2429",5
"2430","2430",5
"2431","2431",5
"2432","2432",5
"2433","2433",5
"2434","2434",5
"2435","2435",3
"2436","2436",3
"2437","2437",3
"2438","2438",3
"2439","2439",3
"2440","2440",3
"2441","2441",3
"2442","2442",3
"2443","2443",3
"2444","2444",3
"2445","2445",3
"2446","2446",3
"2447","2447",3
"2448","2448",3
"2449","2449",3
"2450","2450",3
"2451","2451",3
"2452","2452",3
"2453","2453",3
"2454","2454",3
"2455","2455",3
"2456","2456",2
"2457","2457",1
"2458","2458",2
"2459","2459",2
"2460","2460",2
"2461","2461",4
"2462","2462",2
"2463","2463",4
"2464","2464",4
"2465","2465",4
"2466","2466",4
"2467","2467",4
"2468","2468",2
"2469","2469",2
"2470","2470",1
"2471","2471",1
"2472","2472",1
"2473","2473",1
"2474","2474",1
"2475","2475",5
"2476","2476",1
"2477","2477",4
"2478","2478",2
"2479","2479",4
"2480","2480",4
"2481","2481",4
"2482","2482",2
"2483","2483",2
"2484","2484",4
"2485","2485",4
"2486","2486",4
"2487","2487",2
"2488","2488",2
"2489","2489",2
"2490","2490",2
"2491","2491",5
"2492","2492",5
"2493","2493",5
"2494","2494",5
"2495","2495",5
"2496","2496",5
"2497","2497",5
"2498","2498",5
"2499","2499",5
"2500","2500",5
"2501","2501",5
"2502","2502",5
"2503","2503",5
"2504","2504",5
"2505","2505",3
"2506","2506",3
"2507","2507",3
"2508","2508",3
"2509","2509",3
"2510","2510",3
"2511","2511",3
"2512","2512",3
"2513","2513",3
"2514","2514",3
"2515","2515",3
"2516","2516",3
"2517","2517",3
"2518","2518",3
"2519","2519",3
"2520","2520",3
"2521","2521",3
"2522","2522",3
"2523","2523",3
"2524","2524",3
"2525","2525",3
"2526","2526",5
"2527","2527",5
"2528","2528",1
"2529","2529",1
"2530","2530",5
"2531","2531",1
"2532","2532",1
"2533","2533",1
"2534","2534",5
"2535","2535",4
"2536","2536",5
"2537","2537",2
"2538","2538",4
"2539","2539",2
"2540","2540",2
"2541","2541",2
"2542","2542",4
"2543","2543",5
"2544","2544",5
"2545","2545",5
"2546","2546",5
"2547","2547",5
"2548","2548",5
"2549","2549",5
"2550","2550",5
"2551","2551",5
"2552","2552",5
"2553","2553",5
"2554","2554",5
"2555","2555",5
"2556","2556",5
"2557","2557",5
"2558","2558",2
"2559","2559",1
"2560","2560",1
"2561","2561",1
"2562","2562",1
"2563","2563",1
"2564","2564",1
"2565","2565",1
"2566","2566",5
"2567","2567",5
"2568","2568",5
"2569","2569",5
"2570","2570",5
"2571","2571",5
"2572","2572",5
"2573","2573",5
"2574","2574",5
"2575","2575",5
"2576","2576",5
"2577","2577",5
"2578","2578",5
"2579","2579",5
"2580","2580",3
"2581","2581",3
"2582","2582",3
"2583","2583",3
"2584","2584",3
"2585","2585",3
"2586","2586",3
"2587","2587",3
"2588","2588",3
"2589","2589",3
"2590","2590",3
"2591","2591",3
"2592","2592",3
"2593","2593",3
"2594","2594",4
"2595","2595",4
"2596","2596",4
"2597","2597",4
"2598","2598",4
"2599","2599",4
"2600","2600",4
"2601","2601",5
"2602","2602",5
"2603","2603",5
"2604","2604",5
"2605","2605",5
"2606","2606",5
"2607","2607",5
"2608","2608",5
"2609","2609",5
"2610","2610",5
"2611","2611",5
"2612","2612",5
"2613","2613",5
"2614","2614",5
"2615","2615",3
"2616","2616",3
"2617","2617",3
"2618","2618",3
"2619","2619",3
"2620","2620",3
"2621","2621",3
"2622","2622",3
"2623","2623",3
"2624","2624",3
"2625","2625",3
"2626","2626",3
"2627","2627",3
"2628","2628",3
"2629","2629",3
"2630","2630",3
"2631","2631",3
"2632","2632",3
"2633","2633",3
"2634","2634",3
"2635","2635",3
"2636","2636",2
"2637","2637",2
"2638","2638",2
"2639","2639",2
"2640","2640",1
"2641","2641",4
"2642","2642",4
"2643","2643",5
"2644","2644",5
"2645","2645",5
"2646","2646",5
"2647","2647",5
"2648","2648",5
"2649","2649",5
"2650","2650",3
"2651","2651",3
"2652","2652",3
"2653","2653",3
"2654","2654",3
"2655","2655",3
"2656","2656",3
"2657","2657",3
"2658","2658",3
"2659","2659",3
"2660","2660",3
"2661","2661",3
"2662","2662",3
"2663","2663",3
"2664","2664",3
"2665","2665",3
"2666","2666",2
"2667","2667",3
"2668","2668",3
"2669","2669",4
"2670","2670",3
"2671","2671",5
"2672","2672",3
"2673","2673",3
"2674","2674",3
"2675","2675",3
"2676","2676",3
"2677","2677",3
"2678","2678",3
"2679","2679",4
"2680","2680",3
"2681","2681",3
"2682","2682",3
"2683","2683",5
"2684","2684",1
"2685","2685",5
"2686","2686",5
"2687","2687",2
"2688","2688",2
"2689","2689",2
"2690","2690",1
"2691","2691",1
"2692","2692",1
"2693","2693",1
"2694","2694",1
"2695","2695",1
"2696","2696",5
"2697","2697",5
"2698","2698",5
"2699","2699",5
"2700","2700",5
"2701","2701",5
"2702","2702",5
"2703","2703",3
"2704","2704",3
"2705","2705",3
"2706","2706",3
"2707","2707",3
"2708","2708",3
"2709","2709",3
"2710","2710",3
"2711","2711",3
"2712","2712",3
"2713","2713",3
"2714","2714",3
"2715","2715",3
"2716","2716",3
"2717","2717",2
"2718","2718",2
"2719","2719",2
"2720","2720",2
"2721","2721",2
"2722","2722",2
"2723","2723",2
"2724","2724",4
"2725","2725",4
"2726","2726",3
"2727","2727",3
"2728","2728",4
"2729","2729",4
"2730","2730",4
"2731","2731",1
"2732","2732",2
"2733","2733",1
"2734","2734",1
"2735","2735",2
"2736","2736",1
"2737","2737",1
"2738","2738",3
"2739","2739",3
"2740","2740",3
"2741","2741",3
"2742","2742",3
"2743","2743",3
"2744","2744",3
"2745","2745",5
"2746","2746",5
"2747","2747",5
"2748","2748",5
"2749","2749",5
"2750","2750",5
"2751","2751",5
"2752","2752",5
"2753","2753",5
"2754","2754",5
"2755","2755",5
"2756","2756",5
"2757","2757",5
"2758","2758",5
"2759","2759",4
"2760","2760",4
"2761","2761",4
"2762","2762",4
"2763","2763",4
"2764","2764",4
"2765","2765",4
"2766","2766",4
"2767","2767",4
"2768","2768",4
"2769","2769",4
"2770","2770",4
"2771","2771",4
"2772","2772",4
"2773","2773",1
"2774","2774",1
"2775","2775",1
"2776","2776",1
"2777","2777",5
"2778","2778",5
"2779","2779",1
"2780","2780",2
"2781","2781",2
"2782","2782",1
"2783","2783",2
"2784","2784",2
"2785","2785",2
"2786","2786",1
"2787","2787",2
"2788","2788",4
"2789","2789",4
"2790","2790",2
"2791","2791",2
"2792","2792",2
"2793","2793",2
"2794","2794",1
"2795","2795",1
"2796","2796",1
"2797","2797",1
"2798","2798",1
"2799","2799",1
"2800","2800",1
"2801","2801",2
"2802","2802",5
"2803","2803",5
"2804","2804",5
"2805","2805",3
"2806","2806",5
"2807","2807",1
"2808","2808",2
"2809","2809",2
"2810","2810",2
"2811","2811",2
"2812","2812",1
"2813","2813",2
"2814","2814",5
"2815","2815",5
"2816","2816",5
"2817","2817",5
"2818","2818",5
"2819","2819",5
"2820","2820",5
"2821","2821",5
"2822","2822",5
"2823","2823",5
"2824","2824",5
"2825","2825",5
"2826","2826",5
"2827","2827",5
"2828","2828",3
"2829","2829",3
"2830","2830",3
"2831","2831",3
"2832","2832",3
"2833","2833",3
"2834","2834",3
"2835","2835",3
"2836","2836",3
"2837","2837",3
"2838","2838",3
"2839","2839",3
"2840","2840",3
"2841","2841",3
"2842","2842",2
"2843","2843",4
"2844","2844",2
"2845","2845",2
"2846","2846",2
"2847","2847",1
"2848","2848",1
"2849","2849",3
"2850","2850",3
"2851","2851",1
"2852","2852",3
"2853","2853",4
"2854","2854",3
"2855","2855",3
"2856","2856",1
"2857","2857",1
"2858","2858",1
"2859","2859",1
"2860","2860",1
"2861","2861",1
"2862","2862",1
"2863","2863",5
"2864","2864",5
"2865","2865",5
"2866","2866",5
"2867","2867",5
"2868","2868",5
"2869","2869",5
"2870","2870",5
"2871","2871",5
"2872","2872",5
"2873","2873",5
"2874","2874",5
"2875","2875",5
"2876","2876",5
"2877","2877",3
"2878","2878",3
"2879","2879",3
"2880","2880",3
"2881","2881",3
"2882","2882",3
"2883","2883",3
"2884","2884",3
"2885","2885",3
"2886","2886",3
"2887","2887",3
"2888","2888",3
"2889","2889",3
"2890","2890",3
"2891","2891",3
"2892","2892",3
"2893","2893",3
"2894","2894",3
"2895","2895",3
"2896","2896",3
"2897","2897",3
"2898","2898",3
"2899","2899",3
"2900","2900",3
"2901","2901",3
"2902","2902",3
"2903","2903",3
"2904","2904",3
"2905","2905",3
"2906","2906",3
"2907","2907",3
"2908","2908",3
"2909","2909",3
"2910","2910",3
"2911","2911",3
"2912","2912",4
"2913","2913",4
"2914","2914",2
"2915","2915",2
"2916","2916",2
"2917","2917",2
"2918","2918",2
"2919","2919",5
"2920","2920",5
"2921","2921",5
"2922","2922",5
"2923","2923",5
"2924","2924",5
"2925","2925",5
"2926","2926",5
"2927","2927",5
"2928","2928",5
"2929","2929",5
"2930","2930",5
"2931","2931",5
"2932","2932",5
"2933","2933",5
"2934","2934",5
"2935","2935",5
"2936","2936",5
"2937","2937",3
"2938","2938",3
"2939","2939",3
"2940","2940",3
"2941","2941",3
"2942","2942",3
"2943","2943",3
"2944","2944",3
"2945","2945",3
"2946","2946",3
"2947","2947",3
"2948","2948",3
"2949","2949",3
"2950","2950",3
"2951","2951",3
"2952","2952",3
"2953","2953",3
"2954","2954",3
"2955","2955",3
"2956","2956",3
"2957","2957",3
"2958","2958",3
"2959","2959",3
"2960","2960",3
"2961","2961",3
"2962","2962",3
"2963","2963",3
"2964","2964",3
"2965","2965",1
"2966","2966",1
"2967","2967",2
"2968","2968",2
"2969","2969",2
"2970","2970",2
"2971","2971",2
"2972","2972",3
"2973","2973",3
"2974","2974",3
"2975","2975",3
"2976","2976",3
"2977","2977",3
"2978","2978",3
"2979","2979",5
"2980","2980",5
"2981","2981",5
"2982","2982",5
"2983","2983",5
"2984","2984",5
"2985","2985",5
"2986","2986",5
"2987","2987",5
"2988","2988",3
"2989","2989",3
"2990","2990",3
"2991","2991",3
"2992","2992",3
"2993","2993",3
"2994","2994",3
"2995","2995",5
"2996","2996",5
"2997","2997",5
"2998","2998",5
"2999","2999",5
"3000","3000",5
"3001","3001",5
"3002","3002",5
"3003","3003",5
"3004","3004",5
"3005","3005",5
"3006","3006",5
"3007","3007",5
"3008","3008",5
"3009","3009",5
"3010","3010",5
"3011","3011",5
"3012","3012",5
"3013","3013",5
"3014","3014",5
"3015","3015",5
"3016","3016",5
"3017","3017",5
"3018","3018",5
"3019","3019",5
"3020","3020",5
"3021","3021",5
"3022","3022",5
"3023","3023",5
"3024","3024",5
"3025","3025",5
"3026","3026",5
"3027","3027",5
"3028","3028",5
"3029","3029",5
"3030","3030",5
"3031","3031",5
"3032","3032",5
"3033","3033",5
"3034","3034",5
"3035","3035",5
"3036","3036",3
"3037","3037",3
"3038","3038",3
"3039","3039",3
"3040","3040",3
"3041","3041",3
"3042","3042",3
"3043","3043",3
"3044","3044",3
"3045","3045",3
"3046","3046",3
"3047","3047",3
"3048","3048",3
"3049","3049",3
"3050","3050",5
"3051","3051",5
"3052","3052",5
"3053","3053",5
"3054","3054",5
"3055","3055",5
"3056","3056",5
"3057","3057",5
"3058","3058",5
"3059","3059",5
"3060","3060",5
"3061","3061",5
"3062","3062",5
"3063","3063",5
"3064","3064",3
"3065","3065",3
"3066","3066",3
"3067","3067",3
"3068","3068",3
"3069","3069",3
"3070","3070",3
"3071","3071",3
"3072","3072",3
"3073","3073",3
"3074","3074",3
"3075","3075",3
"3076","3076",3
"3077","3077",3
"3078","3078",5
"3079","3079",5
"3080","3080",5
"3081","3081",5
"3082","3082",5
"3083","3083",5
"3084","3084",5
"3085","3085",5
"3086","3086",5
"3087","3087",5
"3088","3088",5
"3089","3089",5
"3090","3090",5
"3091","3091",5
"3092","3092",5
"3093","3093",5
"3094","3094",5
"3095","3095",5
"3096","3096",5
"3097","3097",5
"3098","3098",5
"3099","3099",5
"3100","3100",5
"3101","3101",5
"3102","3102",5
"3103","3103",5
"3104","3104",5
"3105","3105",5
"3106","3106",5
"3107","3107",5
"3108","3108",5
"3109","3109",5
"3110","3110",5
"3111","3111",5
"3112","3112",5
"3113","3113",5
"3114","3114",5
"3115","3115",5
"3116","3116",5
"3117","3117",5
"3118","3118",5
"3119","3119",3
"3120","3120",3
"3121","3121",3
"3122","3122",3
"3123","3123",3
"3124","3124",3
"3125","3125",3
"3126","3126",3
"3127","3127",3
"3128","3128",3
"3129","3129",3
"3130","3130",3
"3131","3131",3
"3132","3132",3
"3133","3133",3
"3134","3134",3
"3135","3135",3
"3136","3136",3
"3137","3137",3
"3138","3138",3
"3139","3139",3
"3140","3140",3
"3141","3141",3
"3142","3142",3
"3143","3143",3
"3144","3144",3
"3145","3145",3
"3146","3146",3
"3147","3147",3
"3148","3148",3
"3149","3149",3
"3150","3150",3
"3151","3151",3
"3152","3152",3
"3153","3153",3
"3154","3154",3
"3155","3155",3
"3156","3156",3
"3157","3157",3
"3158","3158",3
"3159","3159",3
"3160","3160",3
"3161","3161",3
"3162","3162",3
"3163","3163",3
"3164","3164",3
"3165","3165",3
"3166","3166",3
"3167","3167",3
"3168","3168",1
"3169","3169",1
"3170","3170",1
"3171","3171",1
"3172","3172",1
"3173","3173",1
"3174","3174",1
"3175","3175",1
"3176","3176",1
"3177","3177",1
"3178","3178",1
"3179","3179",1
"3180","3180",1
"3181","3181",1
"3182","3182",1
"3183","3183",2
"3184","3184",1
"3185","3185",1
"3186","3186",1
"3187","3187",1
"3188","3188",1
"3189","3189",3
"3190","3190",3
"3191","3191",3
"3192","3192",3
"3193","3193",3
"3194","3194",3
"3195","3195",3
"3196","3196",5
"3197","3197",5
"3198","3198",5
"3199","3199",5
"3200","3200",5
"3201","3201",5
"3202","3202",5
"3203","3203",5
"3204","3204",1
"3205","3205",1
"3206","3206",2
"3207","3207",2
"3208","3208",5
"3209","3209",1
"3210","3210",1
"3211","3211",3
"3212","3212",3
"3213","3213",4
"3214","3214",4
"3215","3215",4
"3216","3216",4
"3217","3217",3
"3218","3218",5
"3219","3219",5
"3220","3220",5
"3221","3221",5
"3222","3222",1
"3223","3223",1
"3224","3224",1
"3225","3225",4
"3226","3226",4
"3227","3227",4
"3228","3228",4
"3229","3229",4
"3230","3230",4
"3231","3231",3
"3232","3232",3
"3233","3233",5
"3234","3234",5
"3235","3235",3
"3236","3236",5
"3237","3237",1
"3238","3238",1
"3239","3239",3
"3240","3240",3
"3241","3241",3
"3242","3242",3
"3243","3243",3
"3244","3244",4
"3245","3245",4
"3246","3246",3
"3247","3247",3
"3248","3248",3
"3249","3249",3
"3250","3250",3
"3251","3251",3
"3252","3252",3
"3253","3253",5
"3254","3254",5
"3255","3255",5
"3256","3256",5
"3257","3257",5
"3258","3258",5
"3259","3259",5
"3260","3260",5
"3261","3261",5
"3262","3262",5
"3263","3263",5
"3264","3264",5
"3265","3265",5
"3266","3266",5
"3267","3267",5
"3268","3268",5
"3269","3269",5
"3270","3270",5
"3271","3271",5
"3272","3272",5
"3273","3273",5
"3274","3274",5
"3275","3275",5
"3276","3276",5
"3277","3277",5
"3278","3278",5
"3279","3279",5
"3280","3280",5
"3281","3281",5
"3282","3282",5
"3283","3283",5
"3284","3284",5
"3285","3285",5
"3286","3286",5
"3287","3287",5
"3288","3288",3
"3289","3289",3
"3290","3290",3
"3291","3291",3
"3292","3292",3
"3293","3293",3
"3294","3294",3
"3295","3295",3
"3296","3296",3
"3297","3297",3
"3298","3298",3
"3299","3299",3
"3300","3300",3
"3301","3301",3
"3302","3302",1
"3303","3303",1
"3304","3304",1
"3305","3305",1
"3306","3306",1
"3307","3307",1
"3308","3308",1
"3309","3309",4
"3310","3310",4
"3311","3311",4
"3312","3312",3
"3313","3313",4
"3314","3314",4
"3315","3315",4
"3316","3316",4
"3317","3317",3
"3318","3318",4
"3319","3319",4
"3320","3320",4
"3321","3321",4
"3322","3322",4
"3323","3323",3
"3324","3324",3
