year,tech,type,HS,HS6,HS2,export_unit,export_num,export_value,export_average,import_unit,import_num,import_value,import_average,diff_value,average_value,diff_ratio,average_ratio
2011,4,4,846140990,846140,84,,,,,KG,14088,44555,3.16262067,-44555,-3.16262067,-1,-1
2012,4,4,846140990,846140,84,,,,,KG,25452,54454,2.139478234,-54454,-2.139478234,-1,-1
2013,4,4,846140990,846140,84,,,,,KG,14481,52921,3.65451281,-52921,-3.65451281,-1,-1
2014,4,4,846140990,846140,84,,,,,KG,6250,26570,4.2512,-26570,-4.2512,-1,-1
2008,4,4,846221000,846221,84,KG,135296,257261,1.901467893,KG,820049,2203169,2.686630921,-1945908,-0.785163028,-0.790881269,-0.171130366
2009,4,4,846221000,846221,84,KG,44290,86565,1.954504403,KG,886443,1322336,1.491732689,-1235771,0.462771714,-0.877116987,0.134283191
2010,4,4,846221000,846221,84,KG,69419,168127,2.42191619,KG,327023,758232,2.318589212,-590105,0.103326978,-0.637015455,0.021796616
2011,4,4,846221000,846221,84,KG,90969,95622,1.051149293,KG,722594,1642015,2.272389475,-1546393,-1.221240182,-0.889940189,-0.367451764
2012,4,4,846221000,846221,84,KG,214236,143534,0.669980769,KG,606397,1532293,2.526880905,-1388759,-1.856900136,-0.828700695,-0.580850949
2013,4,4,846221000,846221,84,KG,215451,378844,1.758376615,KG,295164,697760,2.363973926,-318916,-0.605597312,-0.296224053,-0.146905826
2014,4,4,846221000,846221,84,KG,90300,168818,1.86952381,KG,462819,1187806,2.566459026,-1018988,-0.696935217,-0.751120428,-0.157109539
2008,4,4,846231000,846231,84,KG,12640,580,0.045886076,KG,292733,523082,1.786891126,-522502,-1.74100505,-0.997784831,-0.949927273
2009,4,4,846231000,846231,84,KG,483,2617,5.418219462,KG,446323,852680,1.910454984,-850063,3.507764477,-0.993880488,0.478635598
2010,4,4,846231000,846231,84,KG,5320,4630,0.870300752,KG,285021,508576,1.784345715,-503946,-0.914044963,-0.981956563,-0.344318904
2011,4,4,846231000,846231,84,,,,,KG,1737099,1515752,0.872576635,-1515752,-0.872576635,-1,-1
2012,4,4,846231000,846231,84,KG,15000,27280,1.818666667,KG,623208,968936,1.554755395,-941656,0.263911272,-0.945232761,0.078232509
2013,4,4,846231000,846231,84,KG,27850,23050,0.827648115,KG,255429,627097,2.455073621,-604047,-1.627425506,-0.929092959,-0.495754937
2014,4,4,846231000,846231,84,KG,19569,20163,1.030354132,KG,117007,199895,1.708402061,-179732,-0.67804793,-0.816748312,-0.247575133
2008,4,4,846241000,846241,84,KG,22040,22002,0.998275862,KG,2825155,3792072,1.342252726,-3770070,-0.343976864,-0.98846273,-0.146965461
2009,4,4,846241000,846241,84,,,,,KG,2022140,2664815,1.317819241,-2664815,-1.317819241,-1,-1
2010,4,4,846241000,846241,84,KG,90660,33259,0.36685418,KG,4021684,4867323,1.210269877,-4834064,-0.843415697,-0.98642651,-0.53478082
2011,4,4,846241000,846241,84,KG,89669,209743,2.339080396,KG,7507376,7879208,1.04952889,-7669465,1.289551506,-0.948140865,0.380554793
2012,4,4,846241000,846241,84,KG,20100,15376,0.764975124,KG,4426875,4456318,1.006650967,-4440942,-0.241675843,-0.993122964,-0.136414701
2013,4,4,846241000,846241,84,KG,43100,42235,0.979930394,KG,6549785,6719406,1.025897186,-6677171,-0.045966792,-0.98750747,-0.022916622
2014,4,4,846241000,846241,84,KG,31870,18266,0.573140885,KG,6326455,5738442,0.907054899,-5720176,-0.333914014,-0.993654012,-0.225587735
2008,4,4,846291000,846291,84,KG,635299,216684,0.341074045,KG,4313986,4839739,1.121871745,-4623055,-0.780797699,-0.914293563,-0.533716085
2009,4,4,846291000,846291,84,KG,116860,35823,0.306546295,KG,1999706,2284295,1.14231542,-2248472,-0.835769126,-0.969119674,-0.576845338
2010,4,4,846291000,846291,84,KG,267928,80084,0.298901197,KG,3136484,3685136,1.174925809,-3605052,-0.876024611,-0.957461184,-0.594387678
2011,4,4,846291000,846291,84,KG,584749,194497,0.332616217,KG,3519193,4171376,1.185321748,-3976879,-0.852705532,-0.91090121,-0.561752556
2012,4,4,846291000,846291,84,KG,721901,254912,0.35311213,KG,4311631,5564779,1.29064361,-5309867,-0.93753148,-0.912396723,-0.570359365
2013,4,4,846291000,846291,84,KG,490676,184247,0.375496254,KG,1999496,3467803,1.734338553,-3283556,-1.358842299,-0.89909941,-0.644051513
2014,4,4,846291000,846291,84,KG,509990,146360,0.286986019,KG,2536942,3630805,1.431173831,-3484445,-1.144187811,-0.922502724,-0.665937928
2008,4,4,846299000,846299,84,KG,825756,764062,0.925287857,KG,10000404,13619892,1.361934178,-12855830,-0.43664632,-0.893761896,-0.190906835
2009,4,4,846299000,846299,84,KG,461492,447531,0.969748121,KG,5067976,6344820,1.251943577,-5897289,-0.282195455,-0.868225008,-0.127018279
2010,4,4,846299000,846299,84,KG,402213,383953,0.954601169,KG,10302540,12956552,1.257607541,-12572599,-0.303006372,-0.942438011,-0.136970066
2011,4,4,846299000,846299,84,KG,402980,466768,1.158290734,KG,19151703,21232920,1.108670075,-20766152,0.049620659,-0.956979289,0.021888627
2012,4,4,846299000,846299,84,KG,213353,250983,1.176374365,KG,7243815,9022902,1.245600833,-8771919,-0.069226468,-0.94587317,-0.028582649
2013,4,4,846299000,846299,84,KG,135816,147654,1.087162043,KG,6029805,8146222,1.350992611,-7998568,-0.263830568,-0.964394452,-0.108209119
2014,4,4,846299000,846299,84,KG,162490,97828,0.602055511,KG,5355721,8202947,1.531623287,-8105119,-0.929567775,-0.976429189,-0.435664345
2008,4,4,846599000,846599,84,KG,192490,133389,0.692965868,,,,,133389,0.692965868,1,1
2009,4,4,846599000,846599,84,KG,195998,85051,0.433938101,,,,,85051,0.433938101,1,1
2010,4,4,846599000,846599,84,KG,146369,57680,0.394072515,,,,,57680,0.394072515,1,1
2011,4,4,846599000,846599,84,KG,233060,147499,0.632879945,,,,,147499,0.632879945,1,1
