"","year","tech","type","HS","HS6","HS2","export_unit","export_num","export_value","export_average","import_unit","import_num","import_value","import_average","diff_value","average_value","diff_ratio","average_ratio"
"1119",2008,4,4,845961000,845961,84,2,13970,18745,1.341803865,3,1226777,2950868,2.405382559,-2932123,-1.063578694,-0.987375459,-0.283833942
"1120",2009,4,4,845961000,845961,84,2,31465,20937,0.665406007,3,830051,2323774,2.79955569,-2302837,-2.134149683,-0.982141083,-0.615923023
"1121",2010,4,4,845961000,845961,84,2,21003,17112,0.814740751,3,1395341,3523057,2.524871698,-3505945,-1.710130947,-0.990332665,-0.512074671
"1122",2011,4,4,845961000,845961,84,2,3999,2387,0.596899225,3,1249569,3371589,2.69820154,-3369202,-2.101302315,-0.998585052,-0.637705025
"1123",2012,4,4,845961000,845961,84,2,1822,1398,0.767288694,3,1844300,5162481,2.799154693,-5161083,-2.031865999,-0.999458547,-0.569717721
"1124",2013,4,4,845961000,845961,84,2,1922,2463,1.281477627,3,895453,3334504,3.723818,-3332041,-2.442340373,-0.998523809,-0.487951273
"1125",2014,4,4,845961000,845961,84,1,NA,NA,NA,3,1112364,3711944,3.336986814,-3711944,-3.336986814,-1,-1
"1126",2008,4,4,846011000,846011,84,2,82230,109773,1.334950748,3,456098,1627247,3.567757368,-1517474,-2.23280662,-0.873607673,-0.455423119
"1127",2009,4,4,846011000,846011,84,2,26150,28892,1.104856597,3,405717,1688453,4.161652088,-1659561,-3.056795491,-0.966352713,-0.580421618
"1128",2010,4,4,846011000,846011,84,2,11850,11350,0.957805907,3,751542,2417319,3.216478919,-2405969,-2.258673012,-0.990653317,-0.541092212
"1129",2011,4,4,846011000,846011,84,1,NA,NA,NA,3,733424,2883437,3.931473472,-2883437,-3.931473472,-1,-1
"1130",2012,4,4,846011000,846011,84,2,8000,8377,1.047125,3,1024011,3590856,3.506657643,-3582479,-2.459532643,-0.995345119,-0.540107606
"1131",2013,4,4,846011000,846011,84,2,14500,16834,1.160965517,3,372184,1548712,4.1611461,-1531878,-3.000180583,-0.978494404,-0.563719967
"1132",2014,4,4,846011000,846011,84,2,70240,86497,1.231449317,3,306912,1301195,4.239635466,-1214698,-3.008186149,-0.87533689,-0.549833583
"1133",2008,4,4,846021000,846021,84,2,30820,113772,3.691499027,3,1917612,8346739,4.352673534,-8232967,-0.661174507,-0.973105171,-0.082192979
"1134",2009,4,4,846021000,846021,84,2,15150,13076,0.86310231,3,1011616,4551894,4.49962634,-4538818,-3.63652403,-0.994271156,-0.678110765
"1135",2010,4,4,846021000,846021,84,2,10000,9806,0.9806,3,2929463,12495314,4.265394033,-12485508,-3.284794033,-0.998431682,-0.626152834
"1136",2011,4,4,846021000,846021,84,2,20850,58180,2.790407674,3,5723400,22928782,4.006147045,-22870602,-1.215739372,-0.994938,-0.178875831
"1137",2012,4,4,846021000,846021,84,2,50332,96148,1.910275769,3,5328250,20805600,3.904771736,-20709452,-1.994495967,-0.990800004,-0.342988766
"1138",2013,4,4,846021000,846021,84,2,83200,159645,1.918810096,3,2456514,11907101,4.847153731,-11747456,-2.928343635,-0.973539677,-0.432805098
"1139",2014,4,4,846021000,846021,84,2,16466,56649,3.440361958,3,2152353,9832448,4.56823207,-9775799,-1.127870112,-0.98854314,-0.140832474
"1140",2008,4,4,846031000,846031,84,1,NA,NA,NA,3,213342,1108794,5.197260736,-1108794,-5.197260736,-1,-1
"1141",2009,4,4,846031000,846031,84,1,NA,NA,NA,3,67391,306042,4.541288896,-306042,-4.541288896,-1,-1
"1142",2010,4,4,846031000,846031,84,2,1500,2338,1.558666667,3,231887,1188244,5.124237236,-1185906,-3.56557057,-0.996072509,-0.533536113
"1143",2011,4,4,846031000,846031,84,1,NA,NA,NA,3,234528,1203188,5.130253104,-1203188,-5.130253104,-1,-1
"1144",2012,4,4,846031000,846031,84,2,500,2036,4.072,3,271403,1501024,5.530609463,-1498988,-1.458609463,-0.99729086,-0.151897197
"1145",2013,4,4,846031000,846031,84,2,13750,22998,1.672581818,3,127078,755623,5.946135444,-732625,-4.273553626,-0.94092633,-0.560928235
"1146",2014,4,4,846031000,846031,84,2,17745,42277,2.382473936,3,139449,664164,4.762773487,-621887,-2.380299551,-0.880309891,-0.333130459
"1147",2009,4,4,846140000,846140,84,2,36300,35464,0.976969697,1,NA,NA,NA,35464,0.976969697,1,1
"1148",2010,4,4,846140000,846140,84,2,2600,4093,1.574230769,1,NA,NA,NA,4093,1.574230769,1,1
"1149",2011,4,4,846140000,846140,84,2,5400,6546,1.212222222,1,NA,NA,NA,6546,1.212222222,1,1
"1150",2012,4,4,846140000,846140,84,2,695,1693,2.435971223,1,NA,NA,NA,1693,2.435971223,1,1
"1151",2013,4,4,846140000,846140,84,2,493,4229,8.578093306,1,NA,NA,NA,4229,8.578093306,1,1
"1152",2014,4,4,846140000,846140,84,2,6500,5386,0.828615385,1,NA,NA,NA,5386,0.828615385,1,1
"1153",2008,4,4,846140100,846140,84,1,NA,NA,NA,3,808529,3101296,3.835726362,-3101296,-3.835726362,-1,-1
"1154",2009,4,4,846140100,846140,84,1,NA,NA,NA,3,1342210,4579819,3.412147876,-4579819,-3.412147876,-1,-1
"1155",2010,4,4,846140100,846140,84,1,NA,NA,NA,3,800649,2953038,3.688305362,-2953038,-3.688305362,-1,-1
"1156",2011,4,4,846140100,846140,84,1,NA,NA,NA,3,2591703,8862256,3.419472061,-8862256,-3.419472061,-1,-1
"1157",2012,4,4,846140100,846140,84,1,NA,NA,NA,3,1485370,5638389,3.795949157,-5638389,-3.795949157,-1,-1
"1158",2013,4,4,846140100,846140,84,1,NA,NA,NA,3,1121699,4670975,4.164196456,-4670975,-4.164196456,-1,-1
"1159",2014,4,4,846140100,846140,84,1,NA,NA,NA,3,1070112,5066180,4.734252116,-5066180,-4.734252116,-1,-1
"1160",2008,4,4,846140910,846140,84,1,NA,NA,NA,3,26905,110538,4.108455677,-110538,-4.108455677,-1,-1
"1161",2009,4,4,846140910,846140,84,1,NA,NA,NA,3,14784,52580,3.556547619,-52580,-3.556547619,-1,-1
"1162",2010,4,4,846140910,846140,84,1,NA,NA,NA,3,43847,118753,2.708349488,-118753,-2.708349488,-1,-1
"1163",2011,4,4,846140910,846140,84,1,NA,NA,NA,3,164530,429215,2.608733969,-429215,-2.608733969,-1,-1
"1164",2012,4,4,846140910,846140,84,1,NA,NA,NA,3,56377,186146,3.301807475,-186146,-3.301807475,-1,-1
"1165",2013,4,4,846140910,846140,84,1,NA,NA,NA,3,53968,204893,3.796564631,-204893,-3.796564631,-1,-1
"1166",2014,4,4,846140910,846140,84,1,NA,NA,NA,3,28859,114058,3.952250598,-114058,-3.952250598,-1,-1
"1167",2008,4,4,846140990,846140,84,1,NA,NA,NA,3,11010,51044,4.636148955,-51044,-4.636148955,-1,-1
"1168",2009,4,4,846140990,846140,84,1,NA,NA,NA,3,106532,28561,0.268097849,-28561,-0.268097849,-1,-1
"1169",2010,4,4,846140990,846140,84,1,NA,NA,NA,3,19220,39960,2.079084287,-39960,-2.079084287,-1,-1
"1170",2011,4,4,846140990,846140,84,1,NA,NA,NA,3,14088,44555,3.16262067,-44555,-3.16262067,-1,-1
"1171",2012,4,4,846140990,846140,84,1,NA,NA,NA,3,25452,54454,2.139478234,-54454,-2.139478234,-1,-1
"1172",2013,4,4,846140990,846140,84,1,NA,NA,NA,3,14481,52921,3.65451281,-52921,-3.65451281,-1,-1
"1173",2014,4,4,846140990,846140,84,1,NA,NA,NA,3,6250,26570,4.2512,-26570,-4.2512,-1,-1
"1174",2008,4,4,846221000,846221,84,2,135296,257261,1.901467893,3,820049,2203169,2.686630921,-1945908,-0.785163028,-0.790881269,-0.171130366
"1175",2009,4,4,846221000,846221,84,2,44290,86565,1.954504403,3,886443,1322336,1.491732689,-1235771,0.462771714,-0.877116987,0.134283191
"1176",2010,4,4,846221000,846221,84,2,69419,168127,2.42191619,3,327023,758232,2.318589212,-590105,0.103326978,-0.637015455,0.021796616
"1177",2011,4,4,846221000,846221,84,2,90969,95622,1.051149293,3,722594,1642015,2.272389475,-1546393,-1.221240182,-0.889940189,-0.367451764
"1178",2012,4,4,846221000,846221,84,2,214236,143534,0.669980769,3,606397,1532293,2.526880905,-1388759,-1.856900136,-0.828700695,-0.580850949
"1179",2013,4,4,846221000,846221,84,2,215451,378844,1.758376615,3,295164,697760,2.363973926,-318916,-0.605597312,-0.296224053,-0.146905826
"1180",2014,4,4,846221000,846221,84,2,90300,168818,1.86952381,3,462819,1187806,2.566459026,-1018988,-0.696935217,-0.751120428,-0.157109539
"1181",2008,4,4,846231000,846231,84,2,12640,580,0.045886076,3,292733,523082,1.786891126,-522502,-1.74100505,-0.997784831,-0.949927273
"1182",2009,4,4,846231000,846231,84,2,483,2617,5.418219462,3,446323,852680,1.910454984,-850063,3.507764477,-0.993880488,0.478635598
"1183",2010,4,4,846231000,846231,84,2,5320,4630,0.870300752,3,285021,508576,1.784345715,-503946,-0.914044963,-0.981956563,-0.344318904
"1184",2011,4,4,846231000,846231,84,1,NA,NA,NA,3,1737099,1515752,0.872576635,-1515752,-0.872576635,-1,-1
"1185",2012,4,4,846231000,846231,84,2,15000,27280,1.818666667,3,623208,968936,1.554755395,-941656,0.263911272,-0.945232761,0.078232509
"1186",2013,4,4,846231000,846231,84,2,27850,23050,0.827648115,3,255429,627097,2.455073621,-604047,-1.627425506,-0.929092959,-0.495754937
"1187",2014,4,4,846231000,846231,84,2,19569,20163,1.030354132,3,117007,199895,1.708402061,-179732,-0.67804793,-0.816748312,-0.247575133
"1188",2008,4,4,846241000,846241,84,2,22040,22002,0.998275862,3,2825155,3792072,1.342252726,-3770070,-0.343976864,-0.98846273,-0.146965461
"1189",2009,4,4,846241000,846241,84,1,NA,NA,NA,3,2022140,2664815,1.317819241,-2664815,-1.317819241,-1,-1
"1190",2010,4,4,846241000,846241,84,2,90660,33259,0.36685418,3,4021684,4867323,1.210269877,-4834064,-0.843415697,-0.98642651,-0.53478082
"1191",2011,4,4,846241000,846241,84,2,89669,209743,2.339080396,3,7507376,7879208,1.04952889,-7669465,1.289551506,-0.948140865,0.380554793
"1192",2012,4,4,846241000,846241,84,2,20100,15376,0.764975124,3,4426875,4456318,1.006650967,-4440942,-0.241675843,-0.993122964,-0.136414701
"1193",2013,4,4,846241000,846241,84,2,43100,42235,0.979930394,3,6549785,6719406,1.025897186,-6677171,-0.045966792,-0.98750747,-0.022916622
"1194",2014,4,4,846241000,846241,84,2,31870,18266,0.573140885,3,6326455,5738442,0.907054899,-5720176,-0.333914014,-0.993654012,-0.225587735
"1195",2008,4,4,846291000,846291,84,2,635299,216684,0.341074045,3,4313986,4839739,1.121871745,-4623055,-0.780797699,-0.914293563,-0.533716085
"1196",2009,4,4,846291000,846291,84,2,116860,35823,0.306546295,3,1999706,2284295,1.14231542,-2248472,-0.835769126,-0.969119674,-0.576845338
"1197",2010,4,4,846291000,846291,84,2,267928,80084,0.298901197,3,3136484,3685136,1.174925809,-3605052,-0.876024611,-0.957461184,-0.594387678
"1198",2011,4,4,846291000,846291,84,2,584749,194497,0.332616217,3,3519193,4171376,1.185321748,-3976879,-0.852705532,-0.91090121,-0.561752556
"1199",2012,4,4,846291000,846291,84,2,721901,254912,0.35311213,3,4311631,5564779,1.29064361,-5309867,-0.93753148,-0.912396723,-0.570359365
"1200",2013,4,4,846291000,846291,84,2,490676,184247,0.375496254,3,1999496,3467803,1.734338553,-3283556,-1.358842299,-0.89909941,-0.644051513
"1201",2014,4,4,846291000,846291,84,2,509990,146360,0.286986019,3,2536942,3630805,1.431173831,-3484445,-1.144187811,-0.922502724,-0.665937928
"1202",2008,4,4,846299000,846299,84,2,825756,764062,0.925287857,3,10000404,13619892,1.361934178,-12855830,-0.43664632,-0.893761896,-0.190906835
"1203",2009,4,4,846299000,846299,84,2,461492,447531,0.969748121,3,5067976,6344820,1.251943577,-5897289,-0.282195455,-0.868225008,-0.127018279
"1204",2010,4,4,846299000,846299,84,2,402213,383953,0.954601169,3,10302540,12956552,1.257607541,-12572599,-0.303006372,-0.942438011,-0.136970066
"1205",2011,4,4,846299000,846299,84,2,402980,466768,1.158290734,3,19151703,21232920,1.108670075,-20766152,0.049620659,-0.956979289,0.021888627
"1206",2012,4,4,846299000,846299,84,2,213353,250983,1.176374365,3,7243815,9022902,1.245600833,-8771919,-0.069226468,-0.94587317,-0.028582649
"1207",2013,4,4,846299000,846299,84,2,135816,147654,1.087162043,3,6029805,8146222,1.350992611,-7998568,-0.263830568,-0.964394452,-0.108209119
"1208",2014,4,4,846299000,846299,84,2,162490,97828,0.602055511,3,5355721,8202947,1.531623287,-8105119,-0.929567775,-0.976429189,-0.435664345
"1209",2008,4,4,846599000,846599,84,2,192490,133389,0.692965868,1,NA,NA,NA,133389,0.692965868,1,1
"1210",2009,4,4,846599000,846599,84,2,195998,85051,0.433938101,1,NA,NA,NA,85051,0.433938101,1,1
"1211",2010,4,4,846599000,846599,84,2,146369,57680,0.394072515,1,NA,NA,NA,57680,0.394072515,1,1
"1212",2011,4,4,846599000,846599,84,2,233060,147499,0.632879945,1,NA,NA,NA,147499,0.632879945,1,1
"1213",2012,4,4,846599000,846599,84,2,403443,193695,0.480104996,1,NA,NA,NA,193695,0.480104996,1,1
"1214",2013,4,4,846599000,846599,84,2,271439,196626,0.724383747,1,NA,NA,NA,196626,0.724383747,1,1
"1215",2014,4,4,846599000,846599,84,2,318422,213448,0.670330568,1,NA,NA,NA,213448,0.670330568,1,1
"1216",2008,4,4,846599100,846599,84,1,NA,NA,NA,3,115695,95097,0.82196292,-95097,-0.82196292,-1,-1
"1217",2010,4,4,846599100,846599,84,1,NA,NA,NA,3,64320,51029,0.793361318,-51029,-0.793361318,-1,-1
"1218",2011,4,4,846599100,846599,84,1,NA,NA,NA,3,17350,2370,0.136599424,-2370,-0.136599424,-1,-1
"1219",2012,4,4,846599100,846599,84,1,NA,NA,NA,3,4840,3700,0.76446281,-3700,-0.76446281,-1,-1
"1220",2008,4,4,846599900,846599,84,1,NA,NA,NA,3,360084,1614745,4.484356428,-1614745,-4.484356428,-1,-1
"1221",2009,4,4,846599900,846599,84,1,NA,NA,NA,3,205502,864440,4.206479742,-864440,-4.206479742,-1,-1
"1222",2010,4,4,846599900,846599,84,1,NA,NA,NA,3,433582,1709185,3.942010969,-1709185,-3.942010969,-1,-1
"1223",2011,4,4,846599900,846599,84,1,NA,NA,NA,3,219250,916117,4.178412771,-916117,-4.178412771,-1,-1
"1224",2012,4,4,846599900,846599,84,1,NA,NA,NA,3,284463,1239383,4.356921638,-1239383,-4.356921638,-1,-1
"1225",2013,4,4,846599900,846599,84,1,NA,NA,NA,3,176903,840680,4.752208838,-840680,-4.752208838,-1,-1
"1226",2014,4,4,846599900,846599,84,1,NA,NA,NA,3,119246,880161,7.381052614,-880161,-7.381052614,-1,-1
