"","names.best_clu.cluster.","best_clu.cluster"
"3317","3317",4
"3318","3318",3
"3319","3319",3
"3320","3320",3
"3321","3321",3
"3322","3322",3
"3323","3323",3
"3324","3324",3
"3325","3325",3
"3326","3326",3
"3327","3327",3
"3328","3328",3
"3329","3329",3
"3330","3330",3
"3331","3331",3
"3332","3332",4
"3333","3333",4
"3334","3334",4
"3335","3335",4
"3336","3336",4
"3337","3337",4
"3338","3338",4
"3339","3339",4
"3340","3340",4
"3341","3341",4
"3342","3342",4
"3343","3343",4
"3344","3344",4
"3345","3345",4
"3346","3346",3
"3347","3347",3
"3348","3348",3
"3349","3349",3
"3350","3350",3
"3351","3351",3
"3352","3352",3
"3353","3353",3
"3354","3354",3
"3355","3355",3
"3356","3356",3
"3357","3357",3
"3358","3358",3
"3359","3359",3
"3360","3360",3
"3361","3361",3
"3362","3362",3
"3363","3363",3
"3364","3364",3
"3365","3365",3
"3366","3366",3
"3367","3367",3
"3368","3368",3
"3369","3369",3
"3370","3370",3
"3371","3371",3
"3372","3372",3
"3373","3373",3
"3374","3374",3
"3375","3375",3
"3376","3376",3
"3377","3377",3
"3378","3378",3
"3379","3379",3
"3380","3380",3
"3381","3381",3
"3382","3382",3
"3383","3383",3
"3384","3384",4
"3385","3385",4
"3386","3386",4
"3387","3387",4
"3388","3388",4
"3389","3389",4
"3390","3390",4
"3391","3391",4
"3392","3392",4
"3393","3393",4
"3394","3394",4
"3395","3395",4
"3396","3396",4
"3397","3397",4
"3398","3398",4
"3399","3399",4
"3400","3400",4
"3401","3401",4
"3402","3402",4
"3403","3403",4
"3404","3404",4
"3405","3405",4
"3406","3406",4
"3407","3407",4
"3408","3408",4
"3409","3409",4
"3410","3410",4
"3411","3411",4
"3412","3412",4
"3413","3413",4
"3414","3414",4
"3415","3415",4
"3416","3416",4
"3417","3417",4
"3418","3418",4
"3419","3419",4
"3420","3420",4
"3421","3421",4
"3422","3422",4
"3423","3423",4
"3424","3424",4
"3425","3425",4
"3426","3426",4
"3427","3427",4
"3428","3428",4
"3429","3429",4
"3430","3430",4
"3431","3431",4
"3432","3432",4
"3433","3433",1
"3434","3434",1
"3435","3435",1
"3436","3436",1
"3437","3437",1
"3438","3438",1
"3439","3439",1
"3440","3440",1
"3441","3441",1
"3442","3442",1
"3443","3443",1
"3444","3444",1
"3445","3445",1
"3446","3446",1
"3447","3447",1
"3448","3448",1
"3449","3449",1
"3450","3450",1
"3451","3451",1
"3452","3452",1
"3453","3453",1
"3454","3454",1
"3455","3455",1
"3456","3456",1
"3457","3457",4
"3458","3458",4
"3459","3459",4
"3460","3460",3
"3461","3461",3
"3462","3462",3
"3463","3463",3
"3464","3464",3
"3465","3465",4
"3466","3466",4
"3467","3467",5
"3468","3468",5
"3469","3469",1
"3470","3470",4
"3471","3471",4
"3472","3472",4
"3473","3473",6
"3474","3474",6
"3475","3475",2
"3476","3476",3
"3477","3477",3
"3478","3478",6
"3479","3479",3
"3480","3480",1
"3481","3481",1
"3482","3482",3
"3483","3483",3
"3484","3484",3
"3485","3485",6
"3486","3486",4
"3487","3487",2
"3488","3488",2
"3489","3489",2
"3490","3490",6
"3491","3491",2
"3492","3492",4
"3493","3493",4
"3494","3494",4
"3495","3495",4
"3496","3496",4
"3497","3497",4
"3498","3498",4
"3499","3499",2
"3500","3500",2
"3501","3501",2
"3502","3502",4
"3503","3503",4
"3504","3504",4
"3505","3505",3
"3506","3506",3
"3507","3507",3
"3508","3508",3
"3509","3509",3
"3510","3510",3
"3511","3511",3
"3512","3512",3
"3513","3513",3
"3514","3514",3
"3515","3515",3
"3516","3516",3
"3517","3517",3
"3518","3518",4
"3519","3519",4
"3520","3520",4
"3521","3521",4
"3522","3522",4
"3523","3523",4
"3524","3524",4
"3525","3525",4
"3526","3526",3
"3527","3527",3
"3528","3528",3
"3529","3529",3
"3530","3530",3
"3531","3531",3
"3532","3532",3
"3533","3533",3
"3534","3534",3
"3535","3535",3
"3536","3536",3
"3537","3537",3
"3538","3538",3
"3539","3539",3
"3540","3540",3
"3541","3541",3
"3542","3542",3
"3543","3543",3
"3544","3544",3
"3545","3545",3
"3546","3546",3
"3547","3547",4
"3548","3548",4
"3549","3549",4
"3550","3550",4
"3551","3551",4
"3552","3552",4
"3553","3553",4
"3554","3554",4
"3555","3555",4
"3556","3556",4
"3557","3557",4
"3558","3558",4
"3559","3559",4
"3560","3560",4
"3561","3561",4
"3562","3562",4
"3563","3563",4
"3564","3564",1
"3565","3565",1
"3566","3566",1
"3567","3567",1
"3568","3568",1
"3569","3569",1
"3570","3570",1
"3571","3571",4
"3572","3572",6
"3573","3573",4
"3574","3574",3
"3575","3575",3
"3576","3576",3
"3577","3577",3
"3578","3578",3
"3579","3579",3
"3580","3580",3
"3581","3581",3
"3582","3582",3
"3583","3583",4
"3584","3584",4
"3585","3585",4
"3586","3586",4
"3587","3587",4
"3588","3588",4
"3589","3589",4
"3590","3590",4
"3591","3591",4
"3592","3592",4
"3593","3593",2
"3594","3594",3
"3595","3595",3
"3596","3596",3
"3597","3597",3
"3598","3598",3
"3599","3599",3
"3600","3600",3
"3601","3601",3
"3602","3602",4
"3603","3603",4
"3604","3604",4
"3605","3605",4
"3606","3606",4
"3607","3607",4
"3608","3608",4
"3609","3609",4
"3610","3610",4
"3611","3611",4
"3612","3612",4
"3613","3613",3
"3614","3614",3
"3615","3615",3
"3616","3616",3
"3617","3617",3
"3618","3618",3
"3619","3619",3
"3620","3620",3
"3621","3621",3
"3622","3622",3
"3623","3623",3
"3624","3624",3
"3625","3625",3
"3626","3626",3
"3627","3627",4
"3628","3628",4
"3629","3629",4
"3630","3630",4
"3631","3631",4
"3632","3632",4
"3633","3633",4
"3634","3634",4
"3635","3635",3
"3636","3636",3
"3637","3637",3
"3638","3638",3
"3639","3639",3
"3640","3640",3
"3641","3641",3
"3642","3642",3
"3643","3643",3
"3644","3644",3
"3645","3645",3
"3646","3646",3
"3647","3647",4
"3648","3648",4
"3649","3649",4
"3650","3650",4
"3651","3651",4
"3652","3652",4
"3653","3653",4
"3654","3654",4
"3655","3655",4
"3656","3656",4
"3657","3657",4
"3658","3658",4
"3659","3659",4
"3660","3660",4
"3661","3661",4
"3662","3662",4
"3663","3663",4
"3664","3664",4
"3665","3665",4
"3666","3666",4
"3667","3667",4
"3668","3668",3
"3669","3669",3
"3670","3670",3
"3671","3671",3
"3672","3672",3
"3673","3673",3
"3674","3674",3
"3675","3675",3
"3676","3676",3
"3677","3677",3
"3678","3678",3
"3679","3679",3
"3680","3680",3
"3681","3681",3
"3682","3682",3
"3683","3683",3
"3684","3684",4
"3685","3685",4
"3686","3686",4
"3687","3687",4
"3688","3688",4
"3689","3689",4
"3690","3690",4
"3691","3691",4
"3692","3692",4
"3693","3693",4
"3694","3694",4
"3695","3695",4
"3696","3696",4
"3697","3697",4
"3698","3698",4
"3699","3699",4
"3700","3700",4
"3701","3701",4
"3702","3702",4
"3703","3703",4
"3704","3704",4
"3705","3705",4
"3706","3706",5
"3707","3707",2
"3708","3708",3
"3709","3709",2
"3710","3710",5
"3711","3711",5
"3712","3712",5
"3713","3713",6
"3714","3714",2
"3715","3715",2
"3716","3716",3
"3717","3717",2
"3718","3718",6
"3719","3719",6
"3720","3720",6
"3721","3721",2
"3722","3722",2
"3723","3723",6
"3724","3724",3
"3725","3725",5
"3726","3726",5
"3727","3727",1
"3728","3728",1
"3729","3729",3
"3730","3730",4
"3731","3731",5
"3732","3732",5
"3733","3733",3
"3734","3734",3
"3735","3735",3
"3736","3736",3
"3737","3737",3
"3738","3738",3
"3739","3739",3
"3740","3740",3
"3741","3741",4
"3742","3742",4
"3743","3743",4
"3744","3744",4
"3745","3745",4
"3746","3746",4
"3747","3747",4
"3748","3748",2
"3749","3749",2
"3750","3750",2
"3751","3751",3
"3752","3752",4
"3753","3753",2
"3754","3754",2
"3755","3755",2
"3756","3756",3
"3757","3757",3
"3758","3758",3
"3759","3759",3
"3760","3760",3
"3761","3761",3
"3762","3762",3
"3763","3763",3
"3764","3764",3
"3765","3765",3
"3766","3766",3
"3767","3767",3
"3768","3768",3
"3769","3769",3
"3770","3770",3
"3771","3771",3
"3772","3772",3
"3773","3773",3
"3774","3774",3
"3775","3775",3
"3776","3776",3
"3777","3777",3
"3778","3778",3
"3779","3779",3
"3780","3780",4
"3781","3781",4
"3782","3782",4
"3783","3783",4
"3784","3784",4
"3785","3785",4
"3786","3786",4
"3787","3787",4
"3788","3788",4
"3789","3789",4
"3790","3790",4
"3791","3791",4
"3792","3792",4
"3793","3793",4
"3794","3794",4
"3795","3795",4
"3796","3796",4
"3797","3797",4
"3798","3798",4
"3799","3799",4
"3800","3800",4
"3801","3801",4
"3802","3802",4
"3803","3803",4
"3804","3804",4
"3805","3805",4
"3806","3806",4
"3807","3807",4
"3808","3808",4
"3809","3809",3
"3810","3810",3
"3811","3811",3
"3812","3812",3
"3813","3813",3
"3814","3814",3
"3815","3815",3
"3816","3816",3
"3817","3817",3
"3818","3818",3
"3819","3819",3
"3820","3820",3
"3821","3821",3
"3822","3822",3
"3823","3823",3
"3824","3824",3
"3825","3825",4
"3826","3826",4
"3827","3827",4
"3828","3828",4
"3829","3829",4
"3830","3830",4
"3831","3831",4
"3832","3832",4
"3833","3833",4
"3834","3834",4
"3835","3835",4
"3836","3836",4
"3837","3837",4
"3838","3838",4
"3839","3839",6
"3840","3840",6
"3841","3841",6
"3842","3842",3
"3843","3843",4
"3844","3844",6
"3845","3845",6
"3846","3846",6
"3847","3847",6
"3848","3848",2
"3849","3849",3
"3850","3850",3
"3851","3851",1
"3852","3852",1
"3853","3853",5
"3854","3854",3
"3855","3855",3
"3856","3856",3
"3857","3857",3
"3858","3858",3
"3859","3859",3
"3860","3860",3
"3861","3861",3
"3862","3862",3
"3863","3863",3
"3864","3864",3
"3865","3865",3
"3866","3866",3
"3867","3867",3
"3868","3868",3
"3869","3869",3
"3870","3870",3
"3871","3871",4
"3872","3872",4
"3873","3873",4
"3874","3874",4
"3875","3875",4
"3876","3876",4
"3877","3877",4
"3878","3878",4
"3879","3879",4
"3880","3880",4
"3881","3881",4
"3882","3882",4
"3883","3883",4
"3884","3884",4
"3885","3885",4
"3886","3886",4
"3887","3887",4
"3888","3888",4
"3889","3889",4
"3890","3890",4
"3891","3891",4
"3892","3892",4
"3893","3893",4
"3894","3894",4
"3895","3895",4
"3896","3896",4
"3897","3897",4
"3898","3898",4
"3899","3899",4
"3900","3900",4
"3901","3901",3
"3902","3902",4
"3903","3903",4
"3904","3904",4
"3905","3905",6
"3906","3906",4
"3907","3907",5
"3908","3908",5
"3909","3909",1
"3910","3910",3
"3911","3911",1
"3912","3912",1
"3913","3913",1
"3914","3914",1
"3915","3915",1
"3916","3916",1
"3917","3917",5
"3918","3918",3
"3919","3919",5
"3920","3920",1
"3921","3921",5
"3922","3922",1
"3923","3923",4
"3924","3924",3
"3925","3925",3
"3926","3926",3
"3927","3927",3
"3928","3928",3
"3929","3929",3
"3930","3930",3
"3931","3931",3
"3932","3932",3
"3933","3933",3
"3934","3934",3
"3935","3935",3
"3936","3936",3
"3937","3937",3
"3938","3938",4
"3939","3939",4
"3940","3940",4
"3941","3941",4
"3942","3942",4
"3943","3943",4
"3944","3944",4
"3945","3945",4
"3946","3946",4
"3947","3947",4
"3948","3948",4
"3949","3949",4
"3950","3950",4
"3951","3951",6
"3952","3952",2
"3953","3953",3
"3954","3954",2
"3955","3955",2
"3956","3956",6
"3957","3957",2
"3958","3958",3
"3959","3959",3
"3960","3960",3
"3961","3961",3
"3962","3962",3
"3963","3963",3
"3964","3964",3
"3965","3965",3
"3966","3966",3
"3967","3967",3
"3968","3968",3
"3969","3969",3
"3970","3970",3
"3971","3971",3
"3972","3972",3
"3973","3973",3
"3974","3974",3
"3975","3975",3
"3976","3976",3
"3977","3977",3
"3978","3978",3
"3979","3979",3
"3980","3980",3
"3981","3981",3
"3982","3982",4
"3983","3983",4
"3984","3984",4
"3985","3985",4
"3986","3986",4
"3987","3987",4
"3988","3988",4
"3989","3989",4
"3990","3990",4
"3991","3991",4
"3992","3992",4
"3993","3993",4
"3994","3994",4
"3995","3995",4
"3996","3996",4
"3997","3997",4
"3998","3998",4
"3999","3999",4
"4000","4000",4
"4001","4001",4
"4002","4002",4
"4003","4003",2
"4004","4004",2
"4005","4005",3
"4006","4006",4
"4007","4007",2
"4008","4008",4
"4009","4009",4
"4010","4010",4
"4011","4011",6
"4012","4012",5
"4013","4013",3
"4014","4014",6
"4015","4015",5
"4016","4016",4
"4017","4017",2
"4018","4018",4
"4019","4019",4
"4020","4020",3
"4021","4021",3
"4022","4022",3
"4023","4023",3
"4024","4024",3
"4025","4025",3
"4026","4026",3
"4027","4027",3
"4028","4028",3
"4029","4029",3
"4030","4030",3
"4031","4031",3
"4032","4032",3
"4033","4033",3
"4034","4034",3
"4035","4035",3
"4036","4036",3
"4037","4037",3
"4038","4038",3
"4039","4039",3
"4040","4040",3
"4041","4041",3
"4042","4042",3
"4043","4043",3
"4044","4044",3
"4045","4045",3
"4046","4046",3
"4047","4047",3
"4048","4048",3
"4049","4049",3
"4050","4050",3
"4051","4051",3
"4052","4052",3
"4053","4053",3
"4054","4054",3
"4055","4055",4
"4056","4056",4
"4057","4057",4
"4058","4058",4
"4059","4059",4
"4060","4060",4
"4061","4061",4
"4062","4062",4
"4063","4063",4
"4064","4064",4
"4065","4065",4
"4066","4066",4
"4067","4067",4
"4068","4068",4
"4069","4069",4
"4070","4070",4
"4071","4071",4
"4072","4072",4
"4073","4073",4
"4074","4074",4
"4075","4075",4
"4076","4076",4
"4077","4077",2
"4078","4078",3
"4079","4079",5
"4080","4080",6
"4081","4081",2
"4082","4082",1
"4083","4083",6
"4084","4084",3
"4085","4085",3
"4086","4086",3
"4087","4087",3
"4088","4088",3
"4089","4089",3
"4090","4090",3
"4091","4091",3
"4092","4092",3
"4093","4093",3
"4094","4094",3
"4095","4095",3
"4096","4096",3
"4097","4097",3
"4098","4098",3
"4099","4099",3
"4100","4100",4
"4101","4101",4
"4102","4102",4
"4103","4103",4
"4104","4104",4
"4105","4105",4
"4106","4106",4
"4107","4107",4
"4108","4108",4
"4109","4109",4
"4110","4110",4
"4111","4111",4
"4112","4112",4
"4113","4113",4
"4114","4114",4
"4115","4115",4
"4116","4116",4
"4117","4117",4
"4118","4118",4
"4119","4119",4
"4120","4120",4
"4121","4121",4
"4122","4122",4
"4123","4123",4
"4124","4124",4
"4125","4125",4
"4126","4126",4
"4127","4127",4
"4128","4128",4
"4129","4129",4
"4130","4130",4
"4131","4131",4
"4132","4132",4
"4133","4133",4
"4134","4134",4
"4135","4135",5
"4136","4136",5
"4137","4137",3
"4138","4138",5
"4139","4139",5
"4140","4140",5
"4141","4141",5
"4142","4142",5
"4143","4143",4
"4144","4144",4
"4145","4145",4
"4146","4146",4
"4147","4147",4
"4148","4148",2
"4149","4149",1
"4150","4150",3
"4151","4151",4
"4152","4152",2
"4153","4153",5
"4154","4154",5
"4155","4155",1
"4156","4156",1
"4157","4157",1
"4158","4158",3
"4159","4159",4
"4160","4160",3
"4161","4161",3
"4162","4162",3
"4163","4163",3
"4164","4164",3
