"","year","tech","type","HS","HS6","HS2","export_unit","export_num","export_value","export_average","import_unit","import_num","import_value","import_average","diff_value","average_value","diff_ratio","average_ratio"
"3468",1994,5,2,902290990,902290,90,1,NA,NA,NA,4,1085,25674,23.66267281,-25674,-23.66267281,-1,-1
"3469",1995,5,2,902290990,902290,90,1,NA,NA,NA,4,629,6870,10.92209857,-6870,-10.92209857,-1,-1
"3470",1996,5,2,902290990,902290,90,1,NA,NA,NA,4,9605,51788,5.391775117,-51788,-5.391775117,-1,-1
"3471",1997,5,2,902290990,902290,90,1,NA,NA,NA,4,4816,29630,6.152408638,-29630,-6.152408638,-1,-1
"3472",1998,5,2,902290990,902290,90,1,NA,NA,NA,4,4253,39499,9.287326593,-39499,-9.287326593,-1,-1
"3473",1999,5,2,902290990,902290,90,1,NA,NA,NA,4,1484,63039,42.47911051,-63039,-42.47911051,-1,-1
"3474",2000,5,2,902290990,902290,90,1,NA,NA,NA,4,6301,63150,10.0222187,-63150,-10.0222187,-1,-1
"3475",1994,1,4,902300000,902300,90,3,17163,71760,4.181087223,4,48645,384515,7.904512283,-312755,-3.72342506,-0.685452852,-0.308087742
"3476",1995,1,4,902300000,902300,90,3,14675,33941,2.312844974,4,15840,94619,5.973421717,-60678,-3.660576743,-0.471981954,-0.441764293
"3477",1996,1,4,902300000,902300,90,3,33585,79579,2.369480423,4,18072,85975,4.757359451,-6396,-2.387879028,-0.03863392,-0.335054396
"3478",1997,1,4,902300000,902300,90,3,20280,58450,2.882149901,4,10818,97421,9.005453873,-38971,-6.123303972,-0.250020851,-0.515099938
"3479",1998,1,4,902300000,902300,90,3,31952,149468,4.677891838,4,11371,91285,8.027877935,58183,-3.349986097,0.241670924,-0.263658649
"3480",1999,1,4,902300000,902300,90,3,43513,179516,4.125571668,4,28130,79428,2.823604692,100088,1.301966976,0.386523727,0.187355581
"3481",2000,1,4,902300000,902300,90,3,54595,196905,3.606648961,4,26119,253318,9.698610207,-56413,-6.091961247,-0.125300129,-0.457861149
"3482",1995,4,4,902410010,902410,90,3,16700,15004,0.898443114,1,NA,NA,NA,15004,0.898443114,1,1
"3483",1996,4,4,902410010,902410,90,3,1782,6253,3.508978676,1,NA,NA,NA,6253,3.508978676,1,1
"3484",1997,4,4,902410010,902410,90,3,675,2004,2.968888889,1,NA,NA,NA,2004,2.968888889,1,1
"3485",1998,4,4,902410010,902410,90,3,204,2512,12.31372549,1,NA,NA,NA,2512,12.31372549,1,1
"3486",1999,4,4,902410010,902410,90,3,1153,13386,11.60971379,1,NA,NA,NA,13386,11.60971379,1,1
"3487",2000,4,4,902410010,902410,90,3,160,2266,14.1625,1,NA,NA,NA,2266,14.1625,1,1
"3488",1994,4,4,902410090,902410,90,3,51500,35050,0.680582524,1,NA,NA,NA,35050,0.680582524,1,1
"3489",1995,4,4,902410090,902410,90,3,13000,8150,0.626923077,1,NA,NA,NA,8150,0.626923077,1,1
"3490",1996,4,4,902410090,902410,90,3,173700,92738,0.533897524,1,NA,NA,NA,92738,0.533897524,1,1
"3491",1997,4,4,902410090,902410,90,3,168170,90686,0.539251947,1,NA,NA,NA,90686,0.539251947,1,1
"3492",1998,4,4,902410090,902410,90,3,113000,60300,0.533628319,1,NA,NA,NA,60300,0.533628319,1,1
"3493",1999,4,4,902410090,902410,90,3,3,429,143,1,NA,NA,NA,429,143,1,1
"3494",2000,4,4,902410090,902410,90,3,13000,7049,0.542230769,1,NA,NA,NA,7049,0.542230769,1,1
"3495",1994,4,4,902410100,902410,90,1,NA,NA,NA,4,27690,159060,5.744312026,-159060,-5.744312026,-1,-1
"3496",1995,4,4,902410100,902410,90,1,NA,NA,NA,4,17997,157328,8.741901428,-157328,-8.741901428,-1,-1
"3497",1996,4,4,902410100,902410,90,1,NA,NA,NA,4,37436,262696,7.017202693,-262696,-7.017202693,-1,-1
"3498",1997,4,4,902410100,902410,90,1,NA,NA,NA,4,23123,159697,6.906413528,-159697,-6.906413528,-1,-1
"3499",1998,4,4,902410100,902410,90,1,NA,NA,NA,4,7661,92416,12.06317713,-92416,-12.06317713,-1,-1
"3500",1999,4,4,902410100,902410,90,1,NA,NA,NA,4,4281,40849,9.541929456,-40849,-9.541929456,-1,-1
"3501",2000,4,4,902410100,902410,90,1,NA,NA,NA,4,16785,99985,5.956806673,-99985,-5.956806673,-1,-1
"3502",1994,4,4,902410900,902410,90,1,NA,NA,NA,4,8260,28592,3.461501211,-28592,-3.461501211,-1,-1
"3503",1995,4,4,902410900,902410,90,1,NA,NA,NA,4,2525,17422,6.89980198,-17422,-6.89980198,-1,-1
"3504",1996,4,4,902410900,902410,90,1,NA,NA,NA,4,21383,45202,2.113922275,-45202,-2.113922275,-1,-1
"3505",1997,4,4,902410900,902410,90,1,NA,NA,NA,4,20298,26138,1.287713075,-26138,-1.287713075,-1,-1
"3506",1998,4,4,902410900,902410,90,1,NA,NA,NA,4,1579,9348,5.92020266,-9348,-5.92020266,-1,-1
"3507",1999,4,4,902410900,902410,90,1,NA,NA,NA,4,388,2053,5.291237113,-2053,-5.291237113,-1,-1
"3508",2000,4,4,902410900,902410,90,1,NA,NA,NA,4,2051,13945,6.799122379,-13945,-6.799122379,-1,-1
"3509",1994,4,4,902480010,902480,90,3,54720,55977,1.022971491,1,NA,NA,NA,55977,1.022971491,1,1
"3510",1995,4,4,902480010,902480,90,3,82410,64765,0.785887635,1,NA,NA,NA,64765,0.785887635,1,1
"3511",1996,4,4,902480010,902480,90,3,18666,24847,1.331136826,1,NA,NA,NA,24847,1.331136826,1,1
"3512",1997,4,4,902480010,902480,90,3,55237,50951,0.922407082,1,NA,NA,NA,50951,0.922407082,1,1
"3513",1998,4,4,902480010,902480,90,3,69884,55544,0.794802816,1,NA,NA,NA,55544,0.794802816,1,1
"3514",1999,4,4,902480010,902480,90,3,50328,38321,0.761425052,1,NA,NA,NA,38321,0.761425052,1,1
"3515",2000,4,4,902480010,902480,90,3,80381,72572,0.902850176,1,NA,NA,NA,72572,0.902850176,1,1
"3516",1994,4,4,902480090,902480,90,3,19,650,34.21052632,1,NA,NA,NA,650,34.21052632,1,1
"3517",1995,4,4,902480090,902480,90,3,23800,12208,0.512941176,1,NA,NA,NA,12208,0.512941176,1,1
"3518",1996,4,4,902480090,902480,90,3,1353,1289,0.952697709,1,NA,NA,NA,1289,0.952697709,1,1
"3519",1997,4,4,902480090,902480,90,3,340,968,2.847058824,1,NA,NA,NA,968,2.847058824,1,1
"3520",2000,4,4,902480090,902480,90,3,22,277,12.59090909,1,NA,NA,NA,277,12.59090909,1,1
"3521",1994,4,4,902480100,902480,90,1,NA,NA,NA,4,41447,352367,8.501628586,-352367,-8.501628586,-1,-1
"3522",1995,4,4,902480100,902480,90,1,NA,NA,NA,4,75042,507379,6.761267024,-507379,-6.761267024,-1,-1
"3523",1996,4,4,902480100,902480,90,1,NA,NA,NA,4,89423,798374,8.928061013,-798374,-8.928061013,-1,-1
"3524",1997,4,4,902480100,902480,90,1,NA,NA,NA,4,56693,455963,8.042668407,-455963,-8.042668407,-1,-1
"3525",1998,4,4,902480100,902480,90,1,NA,NA,NA,4,56656,265164,4.680245693,-265164,-4.680245693,-1,-1
"3526",1999,4,4,902480100,902480,90,1,NA,NA,NA,4,137667,296476,2.153573478,-296476,-2.153573478,-1,-1
"3527",2000,4,4,902480100,902480,90,1,NA,NA,NA,4,75578,421916,5.582524015,-421916,-5.582524015,-1,-1
"3528",1994,4,4,902480900,902480,90,1,NA,NA,NA,4,4298,41198,9.585388553,-41198,-9.585388553,-1,-1
"3529",1995,4,4,902480900,902480,90,1,NA,NA,NA,4,8584,62358,7.26444548,-62358,-7.26444548,-1,-1
"3530",1996,4,4,902480900,902480,90,1,NA,NA,NA,4,9267,51579,5.565878925,-51579,-5.565878925,-1,-1
"3531",1997,4,4,902480900,902480,90,1,NA,NA,NA,4,5607,27118,4.836454432,-27118,-4.836454432,-1,-1
"3532",1998,4,4,902480900,902480,90,1,NA,NA,NA,4,1990,33832,17.00100503,-33832,-17.00100503,-1,-1
"3533",1999,4,4,902480900,902480,90,1,NA,NA,NA,4,150,4240,28.26666667,-4240,-28.26666667,-1,-1
"3534",2000,4,4,902480900,902480,90,1,NA,NA,NA,4,1293,12456,9.633410673,-12456,-9.633410673,-1,-1
"3535",1994,4,4,902519010,902519,90,3,25451,275627,10.829712,1,NA,NA,NA,275627,10.829712,1,1
"3536",1995,4,4,902519010,902519,90,3,46525,395083,8.491843095,1,NA,NA,NA,395083,8.491843095,1,1
"3537",1996,4,4,902519010,902519,90,3,48007,404587,8.427666799,1,NA,NA,NA,404587,8.427666799,1,1
"3538",1997,4,4,902519010,902519,90,3,83435,656268,7.865619944,1,NA,NA,NA,656268,7.865619944,1,1
"3539",1998,4,4,902519010,902519,90,3,88946,660155,7.421975131,1,NA,NA,NA,660155,7.421975131,1,1
"3540",1999,4,4,902519010,902519,90,3,344247,2079530,6.040807908,1,NA,NA,NA,2079530,6.040807908,1,1
"3541",2000,4,4,902519010,902519,90,3,431903,2460778,5.697524676,1,NA,NA,NA,2460778,5.697524676,1,1
"3542",1994,4,4,902519090,902519,90,3,4444,23144,5.207920792,1,NA,NA,NA,23144,5.207920792,1,1
"3543",1995,4,4,902519090,902519,90,3,7395,24349,3.292630156,1,NA,NA,NA,24349,3.292630156,1,1
"3544",1996,4,4,902519090,902519,90,3,1533,4503,2.937377691,1,NA,NA,NA,4503,2.937377691,1,1
"3545",1997,4,4,902519090,902519,90,3,487,1916,3.934291581,1,NA,NA,NA,1916,3.934291581,1,1
"3546",1998,4,4,902519090,902519,90,3,13443,33377,2.48285353,1,NA,NA,NA,33377,2.48285353,1,1
"3547",1999,4,4,902519090,902519,90,3,19910,96349,4.839226519,1,NA,NA,NA,96349,4.839226519,1,1
"3548",2000,4,4,902519090,902519,90,3,17929,23864,1.331027944,1,NA,NA,NA,23864,1.331027944,1,1
"3549",1994,4,4,902519100,902519,90,1,NA,NA,NA,4,5454,103169,18.91620829,-103169,-18.91620829,-1,-1
"3550",1995,4,4,902519100,902519,90,1,NA,NA,NA,4,16533,240130,14.52428476,-240130,-14.52428476,-1,-1
"3551",1996,4,4,902519100,902519,90,1,NA,NA,NA,4,13228,194357,14.6928485,-194357,-14.6928485,-1,-1
"3552",1997,4,4,902519100,902519,90,1,NA,NA,NA,4,16224,178000,10.97140039,-178000,-10.97140039,-1,-1
"3553",1998,4,4,902519100,902519,90,1,NA,NA,NA,4,8301,117568,14.16311288,-117568,-14.16311288,-1,-1
"3554",1999,4,4,902519100,902519,90,1,NA,NA,NA,4,6779,137403,20.26891872,-137403,-20.26891872,-1,-1
"3555",2000,4,4,902519100,902519,90,1,NA,NA,NA,4,5265,176899,33.59905033,-176899,-33.59905033,-1,-1
"3556",1994,4,4,902519900,902519,90,1,NA,NA,NA,4,690,5250,7.608695652,-5250,-7.608695652,-1,-1
"3557",1995,4,4,902519900,902519,90,1,NA,NA,NA,4,3870,48553,12.54599483,-48553,-12.54599483,-1,-1
"3558",1996,4,4,902519900,902519,90,1,NA,NA,NA,4,2768,26359,9.522760116,-26359,-9.522760116,-1,-1
"3559",1997,4,4,902519900,902519,90,1,NA,NA,NA,4,955,16300,17.06806283,-16300,-17.06806283,-1,-1
"3560",1998,4,4,902519900,902519,90,1,NA,NA,NA,4,2711,26262,9.687200295,-26262,-9.687200295,-1,-1
"3561",1999,4,4,902519900,902519,90,1,NA,NA,NA,4,1834,14236,7.762268266,-14236,-7.762268266,-1,-1
"3562",2000,4,4,902519900,902519,90,1,NA,NA,NA,4,1342,22399,16.69076006,-22399,-16.69076006,-1,-1
"3563",1994,4,2,902610010,902610,90,3,5319,3876,0.728708404,1,NA,NA,NA,3876,0.728708404,1,1
"3564",1995,4,2,902610010,902610,90,3,111,1209,10.89189189,1,NA,NA,NA,1209,10.89189189,1,1
"3565",1996,4,2,902610010,902610,90,3,1830,9184,5.018579235,1,NA,NA,NA,9184,5.018579235,1,1
"3566",1997,4,2,902610010,902610,90,3,15529,48462,3.120741838,1,NA,NA,NA,48462,3.120741838,1,1
"3567",1998,4,2,902610010,902610,90,3,2704,20176,7.461538462,1,NA,NA,NA,20176,7.461538462,1,1
"3568",1999,4,2,902610010,902610,90,3,1578,7043,4.463244613,1,NA,NA,NA,7043,4.463244613,1,1
"3569",2000,4,2,902610010,902610,90,3,632,1407,2.226265823,1,NA,NA,NA,1407,2.226265823,1,1
"3570",1995,4,2,902610090,902610,90,3,6336,1441,0.227430556,1,NA,NA,NA,1441,0.227430556,1,1
"3571",1996,4,2,902610090,902610,90,3,300,349,1.163333333,1,NA,NA,NA,349,1.163333333,1,1
"3572",1997,4,2,902610090,902610,90,3,9448,12539,1.327159187,1,NA,NA,NA,12539,1.327159187,1,1
"3573",1998,4,2,902610090,902610,90,3,34765,34159,0.982568675,1,NA,NA,NA,34159,0.982568675,1,1
"3574",1999,4,2,902610090,902610,90,3,15392,24901,1.617788462,1,NA,NA,NA,24901,1.617788462,1,1
"3575",2000,4,2,902610090,902610,90,3,1796,3717,2.069599109,1,NA,NA,NA,3717,2.069599109,1,1
"3576",1994,4,2,902610110,902610,90,1,NA,NA,NA,4,31559,288756,9.149719573,-288756,-9.149719573,-1,-1
"3577",1995,4,2,902610110,902610,90,1,NA,NA,NA,4,35413,355848,10.04851326,-355848,-10.04851326,-1,-1
"3578",1996,4,2,902610110,902610,90,1,NA,NA,NA,4,15617,288391,18.46647884,-288391,-18.46647884,-1,-1
"3579",1997,4,2,902610110,902610,90,1,NA,NA,NA,4,49209,376626,7.653599951,-376626,-7.653599951,-1,-1
"3580",1998,4,2,902610110,902610,90,1,NA,NA,NA,4,19152,272853,14.24671053,-272853,-14.24671053,-1,-1
"3581",1999,4,2,902610110,902610,90,1,NA,NA,NA,4,13463,181120,13.45316794,-181120,-13.45316794,-1,-1
"3582",2000,4,2,902610110,902610,90,1,NA,NA,NA,4,14753,163284,11.06785061,-163284,-11.06785061,-1,-1
"3583",1994,4,2,902610190,902610,90,1,NA,NA,NA,4,26124,338324,12.95069668,-338324,-12.95069668,-1,-1
"3584",1995,4,2,902610190,902610,90,1,NA,NA,NA,4,64317,581485,9.040922307,-581485,-9.040922307,-1,-1
"3585",1996,4,2,902610190,902610,90,1,NA,NA,NA,4,33963,324260,9.547448694,-324260,-9.547448694,-1,-1
"3586",1997,4,2,902610190,902610,90,1,NA,NA,NA,4,20087,239805,11.93831832,-239805,-11.93831832,-1,-1
"3587",1998,4,2,902610190,902610,90,1,NA,NA,NA,4,25572,259979,10.16654935,-259979,-10.16654935,-1,-1
"3588",1999,4,2,902610190,902610,90,1,NA,NA,NA,4,36229,291704,8.051671313,-291704,-8.051671313,-1,-1
"3589",2000,4,2,902610190,902610,90,1,NA,NA,NA,4,25137,273252,10.87050961,-273252,-10.87050961,-1,-1
"3590",1994,4,2,902610900,902610,90,1,NA,NA,NA,4,28877,272967,9.452747862,-272967,-9.452747862,-1,-1
"3591",1995,4,2,902610900,902610,90,1,NA,NA,NA,4,113377,523782,4.619825891,-523782,-4.619825891,-1,-1
"3592",1996,4,2,902610900,902610,90,1,NA,NA,NA,4,43240,304884,7.050971323,-304884,-7.050971323,-1,-1
"3593",1997,4,2,902610900,902610,90,1,NA,NA,NA,4,45514,292860,6.434503669,-292860,-6.434503669,-1,-1
"3594",1998,4,2,902610900,902610,90,1,NA,NA,NA,4,21694,224188,10.33410159,-224188,-10.33410159,-1,-1
"3595",1999,4,2,902610900,902610,90,1,NA,NA,NA,4,22092,199993,9.052734021,-199993,-9.052734021,-1,-1
"3596",2000,4,2,902610900,902610,90,1,NA,NA,NA,4,28052,274007,9.767824041,-274007,-9.767824041,-1,-1
"3597",1994,4,4,902620010,902620,90,3,1728,37040,21.43518519,1,NA,NA,NA,37040,21.43518519,1,1
"3598",1995,4,4,902620010,902620,90,3,1794,38199,21.29264214,1,NA,NA,NA,38199,21.29264214,1,1
"3599",1996,4,4,902620010,902620,90,3,1207,30407,25.1922121,1,NA,NA,NA,30407,25.1922121,1,1
"3600",1997,4,4,902620010,902620,90,3,1577,27490,17.43183259,1,NA,NA,NA,27490,17.43183259,1,1
"3601",1998,4,4,902620010,902620,90,3,942,18539,19.68046709,1,NA,NA,NA,18539,19.68046709,1,1
"3602",1999,4,4,902620010,902620,90,3,3616,35651,9.859236726,1,NA,NA,NA,35651,9.859236726,1,1
"3603",2000,4,4,902620010,902620,90,3,1712,30571,17.85689252,1,NA,NA,NA,30571,17.85689252,1,1
"3604",1994,4,4,902620090,902620,90,3,39362,56639,1.438925868,1,NA,NA,NA,56639,1.438925868,1,1
"3605",1995,4,4,902620090,902620,90,3,65900,81070,1.230197269,1,NA,NA,NA,81070,1.230197269,1,1
"3606",1996,4,4,902620090,902620,90,3,70697,107606,1.522073072,1,NA,NA,NA,107606,1.522073072,1,1
"3607",1997,4,4,902620090,902620,90,3,73485,109970,1.496495884,1,NA,NA,NA,109970,1.496495884,1,1
"3608",1998,4,4,902620090,902620,90,3,66763,98505,1.475442985,1,NA,NA,NA,98505,1.475442985,1,1
"3609",1999,4,4,902620090,902620,90,3,65207,89561,1.373487509,1,NA,NA,NA,89561,1.373487509,1,1
"3610",2000,4,4,902620090,902620,90,3,73979,99007,1.338312224,1,NA,NA,NA,99007,1.338312224,1,1
"3611",1994,4,4,902620110,902620,90,1,NA,NA,NA,4,31910,295483,9.259887183,-295483,-9.259887183,-1,-1
"3612",1995,4,4,902620110,902620,90,1,NA,NA,NA,4,24639,265455,10.77377329,-265455,-10.77377329,-1,-1
"3613",1996,4,4,902620110,902620,90,1,NA,NA,NA,4,19799,257649,13.01323299,-257649,-13.01323299,-1,-1
"3614",1997,4,4,902620110,902620,90,1,NA,NA,NA,4,20613,234208,11.3621501,-234208,-11.3621501,-1,-1
"3615",1998,4,4,902620110,902620,90,1,NA,NA,NA,4,11188,144214,12.89006078,-144214,-12.89006078,-1,-1
"3616",1999,4,4,902620110,902620,90,1,NA,NA,NA,4,9084,110807,12.19804051,-110807,-12.19804051,-1,-1
"3617",2000,4,4,902620110,902620,90,1,NA,NA,NA,4,13486,193083,14.31729201,-193083,-14.31729201,-1,-1
"3618",1994,4,4,902620190,902620,90,1,NA,NA,NA,4,8813,109658,12.44275502,-109658,-12.44275502,-1,-1
"3619",1995,4,4,902620190,902620,90,1,NA,NA,NA,4,15228,192347,12.63114001,-192347,-12.63114001,-1,-1
"3620",1996,4,4,902620190,902620,90,1,NA,NA,NA,4,21902,284872,13.00666606,-284872,-13.00666606,-1,-1
"3621",1997,4,4,902620190,902620,90,1,NA,NA,NA,4,12450,115430,9.271485944,-115430,-9.271485944,-1,-1
"3622",1998,4,4,902620190,902620,90,1,NA,NA,NA,4,6349,65772,10.35942668,-65772,-10.35942668,-1,-1
"3623",1999,4,4,902620190,902620,90,1,NA,NA,NA,4,9187,150467,16.37825188,-150467,-16.37825188,-1,-1
"3624",2000,4,4,902620190,902620,90,1,NA,NA,NA,4,9298,170404,18.32695203,-170404,-18.32695203,-1,-1
"3625",1994,4,4,902620900,902620,90,1,NA,NA,NA,4,6387,83183,13.02379834,-83183,-13.02379834,-1,-1
"3626",1995,4,4,902620900,902620,90,1,NA,NA,NA,4,11772,142967,12.14466531,-142967,-12.14466531,-1,-1
"3627",1996,4,4,902620900,902620,90,1,NA,NA,NA,4,10052,106729,10.61768802,-106729,-10.61768802,-1,-1
"3628",1997,4,4,902620900,902620,90,1,NA,NA,NA,4,10413,107716,10.34437722,-107716,-10.34437722,-1,-1
"3629",1998,4,4,902620900,902620,90,1,NA,NA,NA,4,9548,98448,10.31085044,-98448,-10.31085044,-1,-1
"3630",1999,4,4,902620900,902620,90,1,NA,NA,NA,4,9289,73815,7.946495855,-73815,-7.946495855,-1,-1
"3631",2000,4,4,902620900,902620,90,1,NA,NA,NA,4,12717,127558,10.03051034,-127558,-10.03051034,-1,-1
"3632",1994,4,2,902690000,902690,90,3,19370,45570,2.352607124,4,69459,1038447,14.95050317,-992877,-12.59789605,-0.915923828,-0.728071187
"3633",1995,4,2,902690000,902690,90,3,55243,183024,3.313071339,4,159225,1512832,9.501221542,-1329808,-6.188150202,-0.784151485,-0.482910002
"3634",1996,4,2,902690000,902690,90,3,207661,618495,2.978387853,4,94209,979406,10.39609804,-360911,-7.417710184,-0.225865683,-0.554616472
"3635",1997,4,2,902690000,902690,90,3,232229,289770,1.247776979,4,85882,971997,11.3178198,-682227,-10.07004282,-0.540691744,-0.801397896
"3636",1998,4,2,902690000,902690,90,3,154660,664512,4.296598991,4,100763,1074465,10.6632891,-409953,-6.366690113,-0.235743773,-0.425584073
"3637",1999,4,2,902690000,902690,90,3,132387,398588,3.010779004,4,153892,1294433,8.41130793,-895845,-5.400528926,-0.529139922,-0.472814553
"3638",2000,4,2,902690000,902690,90,3,178174,454641,2.551668594,4,104730,1067891,10.19661033,-613250,-7.644941738,-0.402782996,-0.599684223
"3639",1994,8,4,902710000,902710,90,3,562,11421,20.32206406,4,48298,1024392,21.20982235,-1012971,-0.887758296,-0.977947757,-0.021375342
"3640",1995,8,4,902710000,902710,90,3,846,19758,23.35460993,4,56782,697613,12.28581241,-677855,11.06879752,-0.944915532,0.310568641
"3641",1996,8,4,902710000,902710,90,3,20,567,28.35,4,32428,560091,17.27183298,-559524,11.07816702,-0.997977377,0.242825996
"3642",1997,8,4,902710000,902710,90,3,320,1257,3.928125,4,25555,503699,19.71038936,-502442,-15.78226436,-0.995021348,-0.667650433
"3643",1998,8,4,902710000,902710,90,3,38,1268,33.36842105,4,18928,446118,23.56920964,-444850,9.799211416,-0.994331517,0.172104306
"3644",1999,8,4,902710000,902710,90,3,162,1076,6.641975309,4,22452,390479,17.39172457,-389403,-10.74974926,-0.994503965,-0.447278168
"3645",2000,8,4,902710000,902710,90,3,173,2778,16.05780347,4,36260,500477,13.8024545,-497699,2.255348973,-0.988959871,0.075530124
"3646",1994,4,4,902720000,902720,90,1,NA,NA,NA,4,62003,1197678,19.31645243,-1197678,-19.31645243,-1,-1
"3647",1995,4,4,902720000,902720,90,1,NA,NA,NA,4,83633,1194865,14.28700393,-1194865,-14.28700393,-1,-1
"3648",1996,4,4,902720000,902720,90,3,16,2048,128,4,62569,1218641,19.47675366,-1216593,108.5232463,-0.996644518,0.735866797
"3649",1997,4,4,902720000,902720,90,3,200,588,2.94,4,63359,1100694,17.37233858,-1100106,-14.43233858,-0.998932154,-0.710520776
"3650",1998,4,4,902720000,902720,90,3,402,5066,12.60199005,4,37354,777621,20.81760989,-772555,-8.215619845,-0.987054851,-0.245832382
"3651",1999,4,4,902720000,902720,90,3,136,1587,11.66911765,4,47940,888596,18.53558615,-887009,-6.866468502,-0.996434441,-0.227331099
"3652",2000,4,4,902720000,902720,90,1,NA,NA,NA,4,45527,675297,14.83289037,-675297,-14.83289037,-1,-1
"3653",1994,4,4,902730010,902730,90,3,477,2559,5.364779874,1,NA,NA,NA,2559,5.364779874,1,1
"3654",1995,4,4,902730010,902730,90,3,263,1410,5.36121673,1,NA,NA,NA,1410,5.36121673,1,1
"3655",1996,4,4,902730010,902730,90,3,226,2332,10.31858407,1,NA,NA,NA,2332,10.31858407,1,1
"3656",1997,4,4,902730010,902730,90,3,3055,14528,4.755482815,1,NA,NA,NA,14528,4.755482815,1,1
"3657",1998,4,4,902730010,902730,90,3,3112,14955,4.80559126,1,NA,NA,NA,14955,4.80559126,1,1
"3658",1999,4,4,902730010,902730,90,3,3198,7855,2.456222639,1,NA,NA,NA,7855,2.456222639,1,1
"3659",2000,4,4,902730010,902730,90,3,1581,4912,3.106894371,1,NA,NA,NA,4912,3.106894371,1,1
"3660",2000,4,4,902730090,902730,90,3,200,553,2.765,1,NA,NA,NA,553,2.765,1,1
"3661",1994,4,4,902730100,902730,90,1,NA,NA,NA,4,49080,909132,18.52347188,-909132,-18.52347188,-1,-1
"3662",1995,4,4,902730100,902730,90,1,NA,NA,NA,4,79041,1190265,15.05883023,-1190265,-15.05883023,-1,-1
"3663",1996,4,4,902730100,902730,90,1,NA,NA,NA,4,72100,1084874,15.04679612,-1084874,-15.04679612,-1,-1
"3664",1997,4,4,902730100,902730,90,1,NA,NA,NA,4,33182,632065,19.04842987,-632065,-19.04842987,-1,-1
"3665",1998,4,4,902730100,902730,90,1,NA,NA,NA,4,25221,537100,21.29574561,-537100,-21.29574561,-1,-1
"3666",1999,4,4,902730100,902730,90,1,NA,NA,NA,4,29576,501489,16.95594401,-501489,-16.95594401,-1,-1
"3667",2000,4,4,902730100,902730,90,1,NA,NA,NA,4,40049,574369,14.34165647,-574369,-14.34165647,-1,-1
"3668",1994,4,4,902730900,902730,90,1,NA,NA,NA,4,6,297,49.5,-297,-49.5,-1,-1
"3669",1999,4,4,902730900,902730,90,1,NA,NA,NA,4,53,1871,35.30188679,-1871,-35.30188679,-1,-1
"3670",1994,4,4,902750000,902750,90,3,60,450,7.5,4,20271,281729,13.89813033,-281279,-6.398130334,-0.996810535,-0.299004176
"3671",1995,4,4,902750000,902750,90,1,NA,NA,NA,4,20971,405070,19.31572171,-405070,-19.31572171,-1,-1
"3672",1996,4,4,902750000,902750,90,3,1911,20396,10.6729461,4,36405,795749,21.85823376,-775353,-11.18528766,-0.950018685,-0.343832831
"3673",1997,4,4,902750000,902750,90,3,596,8022,13.45973154,4,39646,863001,21.76766887,-854979,-8.307937326,-0.98158028,-0.235837366
"3674",1998,4,4,902750000,902750,90,3,1259,11955,9.495631454,4,42319,965066,22.80455587,-953111,-13.30892442,-0.97552765,-0.412038614
"3675",1999,4,4,902750000,902750,90,3,672,3878,5.770833333,4,79993,1401777,17.52374583,-1397899,-11.75291249,-0.994482288,-0.504534227
"3676",2000,4,4,902750000,902750,90,3,890,7014,7.880898876,4,98376,1760272,17.89330731,-1753258,-10.01240843,-0.992062405,-0.388466219
"3677",1995,4,4,902780011,902780,90,3,155,2332,15.04516129,1,NA,NA,NA,2332,15.04516129,1,1
"3678",1996,4,4,902780011,902780,90,3,90,3891,43.23333333,1,NA,NA,NA,3891,43.23333333,1,1
"3679",1997,4,4,902780011,902780,90,3,149,4401,29.53691275,1,NA,NA,NA,4401,29.53691275,1,1
"3680",1998,4,4,902780011,902780,90,3,739,6987,9.454668471,1,NA,NA,NA,6987,9.454668471,1,1
"3681",1999,4,4,902780011,902780,90,3,52,1951,37.51923077,1,NA,NA,NA,1951,37.51923077,1,1
"3682",2000,4,4,902780011,902780,90,3,1666,31461,18.88415366,1,NA,NA,NA,31461,18.88415366,1,1
"3683",1994,4,4,902780019,902780,90,3,1210,7015,5.797520661,1,NA,NA,NA,7015,5.797520661,1,1
"3684",1995,4,4,902780019,902780,90,3,1706,11088,6.499413834,1,NA,NA,NA,11088,6.499413834,1,1
"3685",1996,4,4,902780019,902780,90,3,5076,60902,11.99802994,1,NA,NA,NA,60902,11.99802994,1,1
"3686",1997,4,4,902780019,902780,90,3,7416,68802,9.277508091,1,NA,NA,NA,68802,9.277508091,1,1
"3687",1998,4,4,902780019,902780,90,3,1733,28231,16.29024812,1,NA,NA,NA,28231,16.29024812,1,1
"3688",1999,4,4,902780019,902780,90,3,68,2453,36.07352941,1,NA,NA,NA,2453,36.07352941,1,1
"3689",2000,4,4,902780019,902780,90,3,14699,90822,6.178787673,1,NA,NA,NA,90822,6.178787673,1,1
"3690",1996,4,4,902780090,902780,90,3,1164,10831,9.304982818,1,NA,NA,NA,10831,9.304982818,1,1
"3691",1997,4,4,902780090,902780,90,3,413,6189,14.98547215,1,NA,NA,NA,6189,14.98547215,1,1
"3692",1998,4,4,902780090,902780,90,3,13,549,42.23076923,1,NA,NA,NA,549,42.23076923,1,1
"3693",1999,4,4,902780090,902780,90,3,47,1659,35.29787234,1,NA,NA,NA,1659,35.29787234,1,1
