"","year","tech","type","HS","HS6","HS2","export_unit","export_num","export_value","export_average","import_unit","import_num","import_value","import_average","diff_value","average_value","diff_ratio","average_ratio"
"1956",2003,1,4,851999000,851999,85,2,2447115,17344977,7.087928847,1,NA,NA,NA,17344977,7.087928847,1,1
"1957",2004,1,4,851999000,851999,85,2,2703324,17550038,6.492021674,1,NA,NA,NA,17550038,6.492021674,1,1
"1958",2005,1,4,851999000,851999,85,2,2405450,17292262,7.188784635,1,NA,NA,NA,17292262,7.188784635,1,1
"1959",2006,1,4,851999000,851999,85,2,2661975,17504405,6.575721034,1,NA,NA,NA,17504405,6.575721034,1,1
"1960",2005,1,4,852020000,852020,85,2,20,216,10.8,1,NA,NA,NA,216,10.8,1,1
"1961",2006,1,4,852020000,852020,85,2,4093,46517,11.36501344,1,NA,NA,NA,46517,11.36501344,1,1
"1962",2001,1,4,852110000,852110,85,2,6583324,16338858,2.481855367,3,42348,1160971,27.4150137,15177887,-24.93315833,0.867316303,-0.833972222
"1963",2002,1,4,852110000,852110,85,2,3987020,8967603,2.249199402,3,33544,849980,25.3392559,8117623,-23.0900565,0.826845365,-0.836946333
"1964",2003,1,4,852110000,852110,85,2,3982516,7336012,1.842054621,3,12277,896074,72.98802639,6439938,-71.14597177,0.782297221,-0.950767002
"1965",2004,1,4,852110000,852110,85,2,2408645,4756546,1.974780842,3,35367,1979358,55.96623971,2777188,-53.99145887,0.412296256,-0.931834793
"1966",2005,1,4,852110000,852110,85,2,1650827,3091123,1.872469374,3,38773,2280481,58.81621231,810642,-56.94374294,0.150912465,-0.938292633
"1967",2006,1,4,852110000,852110,85,2,664705,1312111,1.973974921,3,74124,4236877,57.15931412,-2924766,-55.1853392,-0.527080974,-0.933236424
"1968",2007,1,4,852110000,852110,85,2,458880,988150,2.153395223,3,60083,3496540,58.19516336,-2508390,-56.04176813,-0.559322941,-0.928634742
"1969",2001,1,4,852190000,852190,85,2,3410597,13912368,4.079159162,3,16341,382239,23.39140811,13530129,-19.31224895,0.946519831,-0.703016023
"1970",2002,1,4,852190000,852190,85,2,6070748,22387723,3.687803052,3,11227,116894,10.41186426,22270829,-6.724061204,0.989611554,-0.476895026
"1971",2003,1,4,852190000,852190,85,2,13049986,49819131,3.817562027,3,3371,87393,25.92494809,49731738,-22.10738606,0.996497732,-0.743292546
"1972",2004,1,4,852190000,852190,85,2,21205205,79269567,3.738212717,3,40547,370835,9.145806102,78898732,-5.407593384,0.990687264,-0.419713248
"1973",2005,1,4,852190000,852190,85,2,23617184,101928120,4.315845615,3,29730,291688,9.811234443,101636432,-5.495388829,0.994292926,-0.388996792
"1974",2006,1,4,852190000,852190,85,2,22039658,90799070,4.119803946,3,32212,516538,16.0355768,90282532,-11.91577286,0.988686753,-0.591195622
"1975",2007,1,4,852190000,852190,85,2,23719120,132847931,5.600879417,3,25702,403097,15.68348767,132444834,-10.08260825,0.99394981,-0.473709564
"1976",2001,1,1,852290000,852290,85,2,3676672,39433514,10.72532823,1,NA,NA,NA,39433514,10.72532823,1,1
"1977",2002,1,1,852290000,852290,85,2,4591508,61795717,13.45869745,1,NA,NA,NA,61795717,13.45869745,1,1
"1978",2003,1,1,852290000,852290,85,2,4335251,53510885,12.34320343,1,NA,NA,NA,53510885,12.34320343,1,1
"1979",2004,1,1,852290000,852290,85,2,5353396,48055237,8.976589253,1,NA,NA,NA,48055237,8.976589253,1,1
"1980",2005,1,1,852290000,852290,85,2,5851294,54267719,9.274481679,1,NA,NA,NA,54267719,9.274481679,1,1
"1981",2006,1,1,852290000,852290,85,2,5205888,48656933,9.346519364,1,NA,NA,NA,48656933,9.346519364,1,1
"1982",2007,1,1,852290000,852290,85,2,5717010,52126886,9.117858111,1,NA,NA,NA,52126886,9.117858111,1,1
"1983",2001,1,1,852290100,852290,85,1,NA,NA,NA,3,240067,10216542,42.55704449,-10216542,-42.55704449,-1,-1
"1984",2002,1,1,852290100,852290,85,1,NA,NA,NA,3,543005,24808048,45.6865922,-24808048,-45.6865922,-1,-1
"1985",2003,1,1,852290100,852290,85,1,NA,NA,NA,3,443115,25291509,57.07662571,-25291509,-57.07662571,-1,-1
"1986",2004,1,1,852290100,852290,85,1,NA,NA,NA,3,216023,11816143,54.69854136,-11816143,-54.69854136,-1,-1
"1987",2005,1,1,852290100,852290,85,1,NA,NA,NA,3,101271,6721419,66.37061943,-6721419,-66.37061943,-1,-1
"1988",2006,1,1,852290100,852290,85,1,NA,NA,NA,3,18501,154359,8.343278742,-154359,-8.343278742,-1,-1
"1989",2007,1,1,852290100,852290,85,1,NA,NA,NA,3,899,14543,16.17686318,-14543,-16.17686318,-1,-1
"1990",2007,1,1,852290200,852290,85,1,NA,NA,NA,3,2205,24236,10.99138322,-24236,-10.99138322,-1,-1
"1991",2001,1,1,852290900,852290,85,1,NA,NA,NA,3,3227905,22898170,7.093817817,-22898170,-7.093817817,-1,-1
"1992",2002,1,1,852290900,852290,85,1,NA,NA,NA,3,3944269,23253744,5.895577609,-23253744,-5.895577609,-1,-1
"1993",2003,1,1,852290900,852290,85,1,NA,NA,NA,3,4380469,34070172,7.77774526,-34070172,-7.77774526,-1,-1
"1994",2004,1,1,852290900,852290,85,1,NA,NA,NA,3,3970586,36495587,9.191486345,-36495587,-9.191486345,-1,-1
"1995",2005,1,1,852290900,852290,85,1,NA,NA,NA,3,4137854,40438983,9.772936164,-40438983,-9.772936164,-1,-1
"1996",2006,1,1,852290900,852290,85,1,NA,NA,NA,3,3510850,29146888,8.301946252,-29146888,-8.301946252,-1,-1
"1997",2007,1,1,852290900,852290,85,1,NA,NA,NA,3,3323534,27846892,8.3786993,-27846892,-8.3786993,-1,-1
"1998",2001,1,1,852390000,852390,85,1,NA,NA,NA,3,51463,218883,4.253211045,-218883,-4.253211045,-1,-1
"1999",2002,1,1,852390000,852390,85,1,NA,NA,NA,3,1582790,2433706,1.537605115,-2433706,-1.537605115,-1,-1
"2000",2003,1,1,852390000,852390,85,1,NA,NA,NA,3,4985986,9233456,1.851881654,-9233456,-1.851881654,-1,-1
"2001",2004,1,1,852390000,852390,85,1,NA,NA,NA,3,6010229,16051525,2.670701066,-16051525,-2.670701066,-1,-1
"2002",2005,1,1,852390000,852390,85,2,3120234,29841142,9.563751308,3,5673023,24913020,4.391489335,4928122,5.172261974,0.090004519,0.370632231
"2003",2006,1,1,852390000,852390,85,2,1889749,35453630,18.76102594,3,6741766,30185573,4.477398504,5268057,14.28362743,0.080257784,0.614655588
"2004",2001,1,1,852390020,852390,85,2,165402,7094190,42.89059383,1,NA,NA,NA,7094190,42.89059383,1,1
"2005",2002,1,1,852390020,852390,85,2,419376,3301258,7.871833391,1,NA,NA,NA,3301258,7.871833391,1,1
"2006",2003,1,1,852390020,852390,85,2,1842704,9715629,5.272484892,1,NA,NA,NA,9715629,5.272484892,1,1
"2007",2004,1,1,852390020,852390,85,2,2908364,13824780,4.753455895,1,NA,NA,NA,13824780,4.753455895,1,1
"2008",2001,1,4,852510000,852510,85,2,47810,158303,3.311085547,1,NA,NA,NA,158303,3.311085547,1,1
"2009",2002,1,4,852510000,852510,85,2,61104,257773,4.218594527,1,NA,NA,NA,257773,4.218594527,1,1
"2010",2003,1,4,852510000,852510,85,2,55757,261858,4.6964148,1,NA,NA,NA,261858,4.6964148,1,1
"2011",2004,1,4,852510000,852510,85,2,59656,243293,4.078265388,1,NA,NA,NA,243293,4.078265388,1,1
"2012",2005,1,4,852510000,852510,85,2,116549,603348,5.176775434,1,NA,NA,NA,603348,5.176775434,1,1
"2013",2006,1,4,852510000,852510,85,2,148419,1120391,7.548838087,1,NA,NA,NA,1120391,7.548838087,1,1
"2014",2001,1,4,852510200,852510,85,1,NA,NA,NA,3,220,24364,110.7454545,-24364,-110.7454545,-1,-1
"2015",2002,1,4,852510200,852510,85,1,NA,NA,NA,3,273,15173,55.57875458,-15173,-55.57875458,-1,-1
"2016",2003,1,4,852510200,852510,85,1,NA,NA,NA,3,5952,37347,6.274697581,-37347,-6.274697581,-1,-1
"2017",2004,1,4,852510200,852510,85,1,NA,NA,NA,3,20303,213509,10.51613062,-213509,-10.51613062,-1,-1
"2018",2005,1,4,852510200,852510,85,1,NA,NA,NA,3,7887,117492,14.89691898,-117492,-14.89691898,-1,-1
"2019",2006,1,4,852510200,852510,85,1,NA,NA,NA,3,30,3330,111,-3330,-111,-1,-1
"2020",2001,1,4,852510900,852510,85,1,NA,NA,NA,3,172,7395,42.99418605,-7395,-42.99418605,-1,-1
"2021",2002,1,4,852510900,852510,85,1,NA,NA,NA,3,2394,44922,18.76441103,-44922,-18.76441103,-1,-1
"2022",2003,1,4,852510900,852510,85,1,NA,NA,NA,3,406,14873,36.63300493,-14873,-36.63300493,-1,-1
"2023",2004,1,4,852510900,852510,85,1,NA,NA,NA,3,4172,60419,14.48202301,-60419,-14.48202301,-1,-1
"2024",2005,1,4,852510900,852510,85,1,NA,NA,NA,3,5344,199194,37.27432635,-199194,-37.27432635,-1,-1
"2025",2006,1,4,852510900,852510,85,1,NA,NA,NA,3,2233,36813,16.48589342,-36813,-16.48589342,-1,-1
"2026",2006,1,4,852520010,852520,85,2,11,904,82.18181818,1,NA,NA,NA,904,82.18181818,1,1
"2027",2001,1,4,852520020,852520,85,2,2676,356105,133.0736173,1,NA,NA,NA,356105,133.0736173,1,1
"2028",2002,1,4,852520020,852520,85,2,3787,687138,181.4465276,1,NA,NA,NA,687138,181.4465276,1,1
"2029",2003,1,4,852520020,852520,85,2,96010,11381757,118.54762,1,NA,NA,NA,11381757,118.54762,1,1
"2030",2004,1,4,852520020,852520,85,2,473503,41592749,87.84051843,1,NA,NA,NA,41592749,87.84051843,1,1
"2031",2005,1,4,852520020,852520,85,2,514818,35342238,68.64996562,1,NA,NA,NA,35342238,68.64996562,1,1
"2032",2006,1,4,852520020,852520,85,2,998766,64513665,64.59337322,1,NA,NA,NA,64513665,64.59337322,1,1
"2033",2001,1,4,852520030,852520,85,2,320,3230,10.09375,1,NA,NA,NA,3230,10.09375,1,1
"2034",2002,1,4,852520030,852520,85,2,6067,544341,89.7216087,1,NA,NA,NA,544341,89.7216087,1,1
"2035",2003,1,4,852520030,852520,85,2,1278,141875,111.013302,1,NA,NA,NA,141875,111.013302,1,1
"2036",2004,1,4,852520030,852520,85,2,10799,507295,46.9761089,1,NA,NA,NA,507295,46.9761089,1,1
"2037",2001,1,4,852520091,852520,85,2,38567,118948,3.084191148,1,NA,NA,NA,118948,3.084191148,1,1
"2038",2002,1,4,852520091,852520,85,2,8571,37040,4.321549411,1,NA,NA,NA,37040,4.321549411,1,1
"2039",2003,1,4,852520091,852520,85,2,24574,75089,3.055627899,1,NA,NA,NA,75089,3.055627899,1,1
"2040",2004,1,4,852520091,852520,85,2,21957,53800,2.450243658,1,NA,NA,NA,53800,2.450243658,1,1
"2041",2005,1,4,852520091,852520,85,2,30014,266473,8.878290131,1,NA,NA,NA,266473,8.878290131,1,1
"2042",2006,1,4,852520091,852520,85,2,103442,510183,4.932068212,1,NA,NA,NA,510183,4.932068212,1,1
"2043",2001,1,4,852520092,852520,85,2,21063,37409,1.776052794,1,NA,NA,NA,37409,1.776052794,1,1
"2044",2002,1,4,852520092,852520,85,2,24815,109411,4.409067097,1,NA,NA,NA,109411,4.409067097,1,1
"2045",2003,1,4,852520092,852520,85,2,37918,310627,8.192072367,1,NA,NA,NA,310627,8.192072367,1,1
"2046",2004,1,4,852520092,852520,85,2,28830,428600,14.86645855,1,NA,NA,NA,428600,14.86645855,1,1
"2047",2005,1,4,852520092,852520,85,2,49742,330504,6.644364923,1,NA,NA,NA,330504,6.644364923,1,1
"2048",2006,1,4,852520092,852520,85,2,64811,836661,12.9092438,1,NA,NA,NA,836661,12.9092438,1,1
"2049",2001,1,4,852520099,852520,85,2,44385,850448,19.16070745,1,NA,NA,NA,850448,19.16070745,1,1
"2050",2002,1,4,852520099,852520,85,2,23677,368774,15.57519956,1,NA,NA,NA,368774,15.57519956,1,1
"2051",2003,1,4,852520099,852520,85,2,24156,463248,19.17734724,1,NA,NA,NA,463248,19.17734724,1,1
"2052",2004,1,4,852520099,852520,85,2,106087,4571060,43.087843,1,NA,NA,NA,4571060,43.087843,1,1
"2053",2005,1,4,852520099,852520,85,2,372704,7993894,21.4483719,1,NA,NA,NA,7993894,21.4483719,1,1
"2054",2006,1,4,852520099,852520,85,2,875982,14037607,16.02499481,1,NA,NA,NA,14037607,16.02499481,1,1
"2055",2002,1,4,852520100,852520,85,1,NA,NA,NA,3,1486,33641,22.63862719,-33641,-22.63862719,-1,-1
"2056",2003,1,4,852520100,852520,85,1,NA,NA,NA,3,4320,230,0.053240741,-230,-0.053240741,-1,-1
"2057",2004,1,4,852520100,852520,85,1,NA,NA,NA,3,6400,623,0.09734375,-623,-0.09734375,-1,-1
"2058",2001,1,4,852520200,852520,85,1,NA,NA,NA,3,85,15603,183.5647059,-15603,-183.5647059,-1,-1
"2059",2002,1,4,852520200,852520,85,1,NA,NA,NA,3,29,1519,52.37931034,-1519,-52.37931034,-1,-1
"2060",2003,1,4,852520200,852520,85,1,NA,NA,NA,3,103,4525,43.93203883,-4525,-43.93203883,-1,-1
"2061",2004,1,4,852520200,852520,85,1,NA,NA,NA,3,6822,196775,28.84418059,-196775,-28.84418059,-1,-1
"2062",2001,1,4,852520500,852520,85,1,NA,NA,NA,3,221322,13364231,60.38365368,-13364231,-60.38365368,-1,-1
"2063",2002,1,4,852520500,852520,85,1,NA,NA,NA,3,99840,2562986,25.67093349,-2562986,-25.67093349,-1,-1
"2064",2003,1,4,852520500,852520,85,1,NA,NA,NA,3,128621,19222977,149.4544204,-19222977,-149.4544204,-1,-1
"2065",2004,1,4,852520500,852520,85,1,NA,NA,NA,3,87404,11622064,132.9694751,-11622064,-132.9694751,-1,-1
"2066",2005,1,4,852520500,852520,85,1,NA,NA,NA,3,36157,4272497,118.1651409,-4272497,-118.1651409,-1,-1
"2067",2006,1,4,852520500,852520,85,1,NA,NA,NA,3,5969,642290,107.6042888,-642290,-107.6042888,-1,-1
"2068",2001,1,4,852520600,852520,85,1,NA,NA,NA,3,20669,1207216,58.40708307,-1207216,-58.40708307,-1,-1
"2069",2002,1,4,852520600,852520,85,1,NA,NA,NA,3,25089,1234118,49.18960501,-1234118,-49.18960501,-1,-1
"2070",2003,1,4,852520600,852520,85,1,NA,NA,NA,3,4758,214127,45.00357293,-214127,-45.00357293,-1,-1
"2071",2004,1,4,852520600,852520,85,1,NA,NA,NA,3,1068,84739,79.34363296,-84739,-79.34363296,-1,-1
"2072",2005,1,4,852520600,852520,85,1,NA,NA,NA,3,391,20337,52.01278772,-20337,-52.01278772,-1,-1
"2073",2006,1,4,852520600,852520,85,1,NA,NA,NA,3,285,22881,80.28421053,-22881,-80.28421053,-1,-1
"2074",2001,1,4,852520910,852520,85,1,NA,NA,NA,3,21417,177119,8.270019144,-177119,-8.270019144,-1,-1
"2075",2002,1,4,852520910,852520,85,1,NA,NA,NA,3,19307,234075,12.12384109,-234075,-12.12384109,-1,-1
"2076",2003,1,4,852520910,852520,85,1,NA,NA,NA,3,24849,222286,8.945470643,-222286,-8.945470643,-1,-1
"2077",2004,1,4,852520910,852520,85,1,NA,NA,NA,3,41988,326898,7.785510146,-326898,-7.785510146,-1,-1
"2078",2005,1,4,852520910,852520,85,1,NA,NA,NA,3,41696,352442,8.452657329,-352442,-8.452657329,-1,-1
"2079",2006,1,4,852520910,852520,85,1,NA,NA,NA,3,51593,435126,8.433818541,-435126,-8.433818541,-1,-1
"2080",2001,1,4,852520920,852520,85,1,NA,NA,NA,3,19749,385449,19.51739329,-385449,-19.51739329,-1,-1
"2081",2002,1,4,852520920,852520,85,1,NA,NA,NA,3,31580,470352,14.89398353,-470352,-14.89398353,-1,-1
"2082",2003,1,4,852520920,852520,85,1,NA,NA,NA,3,37588,549464,14.6180696,-549464,-14.6180696,-1,-1
"2083",2004,1,4,852520920,852520,85,1,NA,NA,NA,3,56404,659699,11.69596128,-659699,-11.69596128,-1,-1
"2084",2005,1,4,852520920,852520,85,1,NA,NA,NA,3,49333,488015,9.892262786,-488015,-9.892262786,-1,-1
"2085",2006,1,4,852520920,852520,85,1,NA,NA,NA,3,54736,621952,11.36275943,-621952,-11.36275943,-1,-1
"2086",2001,1,4,852520990,852520,85,1,NA,NA,NA,3,1025950,40582610,39.55612847,-40582610,-39.55612847,-1,-1
"2087",2002,1,4,852520990,852520,85,1,NA,NA,NA,3,1818888,54122778,29.75597068,-54122778,-29.75597068,-1,-1
"2088",2003,1,4,852520990,852520,85,1,NA,NA,NA,3,2513011,61765045,24.57810372,-61765045,-24.57810372,-1,-1
"2089",2004,1,4,852520990,852520,85,1,NA,NA,NA,3,1061177,20294319,19.12434872,-20294319,-19.12434872,-1,-1
"2090",2005,1,4,852520990,852520,85,1,NA,NA,NA,3,347956,5272384,15.15244456,-5272384,-15.15244456,-1,-1
"2091",2006,1,4,852520990,852520,85,1,NA,NA,NA,3,185671,4024482,21.67533971,-4024482,-21.67533971,-1,-1
"2092",2001,1,4,852530000,852530,85,2,60482,565525,9.350302569,1,NA,NA,NA,565525,9.350302569,1,1
"2093",2002,1,4,852530000,852530,85,2,132504,837530,6.320790316,1,NA,NA,NA,837530,6.320790316,1,1
"2094",2003,1,4,852530000,852530,85,2,231719,1450269,6.258740112,1,NA,NA,NA,1450269,6.258740112,1,1
"2095",2004,1,4,852530000,852530,85,2,319816,1715660,5.3645221,1,NA,NA,NA,1715660,5.3645221,1,1
"2096",2005,1,4,852530000,852530,85,2,372820,2107575,5.65306314,1,NA,NA,NA,2107575,5.65306314,1,1
"2097",2006,1,4,852530000,852530,85,2,362404,2228526,6.149286432,1,NA,NA,NA,2228526,6.149286432,1,1
"2098",2001,1,4,852530110,852530,85,1,NA,NA,NA,3,7022,766476,109.1535175,-766476,-109.1535175,-1,-1
"2099",2002,1,4,852530110,852530,85,1,NA,NA,NA,3,10486,1175673,112.1183483,-1175673,-112.1183483,-1,-1
"2100",2003,1,4,852530110,852530,85,1,NA,NA,NA,3,15841,1504226,94.95776782,-1504226,-94.95776782,-1,-1
"2101",2004,1,4,852530110,852530,85,1,NA,NA,NA,3,19987,2136310,106.8849752,-2136310,-106.8849752,-1,-1
"2102",2005,1,4,852530110,852530,85,1,NA,NA,NA,3,35326,3341038,94.5773085,-3341038,-94.5773085,-1,-1
"2103",2006,1,4,852530110,852530,85,1,NA,NA,NA,3,42193,4671196,110.7102126,-4671196,-110.7102126,-1,-1
"2104",2001,1,4,852530190,852530,85,1,NA,NA,NA,3,12715,407214,32.02626819,-407214,-32.02626819,-1,-1
"2105",2002,1,4,852530190,852530,85,1,NA,NA,NA,3,9803,599509,61.15566663,-599509,-61.15566663,-1,-1
"2106",2003,1,4,852530190,852530,85,1,NA,NA,NA,3,14980,905893,60.473498,-905893,-60.473498,-1,-1
"2107",2004,1,4,852530190,852530,85,1,NA,NA,NA,3,15663,1012587,64.64834323,-1012587,-64.64834323,-1,-1
"2108",2005,1,4,852530190,852530,85,1,NA,NA,NA,3,17822,1334814,74.89698126,-1334814,-74.89698126,-1,-1
"2109",2006,1,4,852530190,852530,85,1,NA,NA,NA,3,38788,3502820,90.30679592,-3502820,-90.30679592,-1,-1
"2110",2001,1,4,852530900,852530,85,1,NA,NA,NA,3,3240,107549,33.1941358,-107549,-33.1941358,-1,-1
"2111",2002,1,4,852530900,852530,85,1,NA,NA,NA,3,3015,38625,12.81094527,-38625,-12.81094527,-1,-1
"2112",2003,1,4,852530900,852530,85,1,NA,NA,NA,3,3441,71930,20.90380703,-71930,-20.90380703,-1,-1
"2113",2004,1,4,852530900,852530,85,1,NA,NA,NA,3,1477,154227,104.4190928,-154227,-104.4190928,-1,-1
"2114",2005,1,4,852530900,852530,85,1,NA,NA,NA,3,2047,117837,57.56570591,-117837,-57.56570591,-1,-1
"2115",2006,1,4,852530900,852530,85,1,NA,NA,NA,3,1739,149644,86.05175388,-149644,-86.05175388,-1,-1
"2116",2001,3,3,852610000,852610,85,1,NA,NA,NA,3,72434,532920,7.357318386,-532920,-7.357318386,-1,-1
"2117",2002,3,3,852610000,852610,85,1,NA,NA,NA,3,94297,757466,8.032768805,-757466,-8.032768805,-1,-1
"2118",2003,3,3,852610000,852610,85,1,NA,NA,NA,3,80803,575165,7.118114426,-575165,-7.118114426,-1,-1
"2119",2004,3,3,852610000,852610,85,1,NA,NA,NA,3,123392,947429,7.678204422,-947429,-7.678204422,-1,-1
"2120",2005,3,3,852610000,852610,85,1,NA,NA,NA,3,226626,1709023,7.541160326,-1709023,-7.541160326,-1,-1
"2121",2006,3,3,852610000,852610,85,1,NA,NA,NA,3,168957,1630951,9.653053736,-1630951,-9.653053736,-1,-1
"2122",2007,3,3,852610000,852610,85,1,NA,NA,NA,3,243592,2475975,10.16443479,-2475975,-10.16443479,-1,-1
"2123",2001,3,3,852610010,852610,85,2,68670,321512,4.681986311,1,NA,NA,NA,321512,4.681986311,1,1
"2124",2002,3,3,852610010,852610,85,2,55723,247108,4.434578181,1,NA,NA,NA,247108,4.434578181,1,1
"2125",2003,3,3,852610010,852610,85,2,31564,203254,6.439424661,1,NA,NA,NA,203254,6.439424661,1,1
"2126",2004,3,3,852610010,852610,85,2,37664,191714,5.090112574,1,NA,NA,NA,191714,5.090112574,1,1
"2127",2005,3,3,852610010,852610,85,2,14284,291332,20.39568748,1,NA,NA,NA,291332,20.39568748,1,1
"2128",2006,3,3,852610010,852610,85,2,7703,25313,3.28612229,1,NA,NA,NA,25313,3.28612229,1,1
"2129",2007,3,3,852610010,852610,85,2,12412,52807,4.254511763,1,NA,NA,NA,52807,4.254511763,1,1
"2130",2004,3,3,852610020,852610,85,2,8,929,116.125,1,NA,NA,NA,929,116.125,1,1
"2131",2007,3,3,852610020,852610,85,2,75,16952,226.0266667,1,NA,NA,NA,16952,226.0266667,1,1
"2132",2002,3,3,852610090,852610,85,2,763,16514,21.64351245,1,NA,NA,NA,16514,21.64351245,1,1
"2133",2003,3,3,852610090,852610,85,2,6084,95553,15.7056213,1,NA,NA,NA,95553,15.7056213,1,1
"2134",2004,3,3,852610090,852610,85,2,8274,160830,19.43799855,1,NA,NA,NA,160830,19.43799855,1,1
"2135",2005,3,3,852610090,852610,85,2,1377,25334,18.39796659,1,NA,NA,NA,25334,18.39796659,1,1
"2136",2006,3,3,852610090,852610,85,2,477,11487,24.08176101,1,NA,NA,NA,11487,24.08176101,1,1
"2137",2007,3,3,852610090,852610,85,2,531,36865,69.42561205,1,NA,NA,NA,36865,69.42561205,1,1
"2138",2001,1,1,852910000,852910,85,2,2414786,5992089,2.481416159,1,NA,NA,NA,5992089,2.481416159,1,1
"2139",2002,1,1,852910000,852910,85,2,2888086,7458446,2.582487502,1,NA,NA,NA,7458446,2.582487502,1,1
"2140",2003,1,1,852910000,852910,85,2,2855185,8396566,2.940813292,1,NA,NA,NA,8396566,2.940813292,1,1
"2141",2004,1,1,852910000,852910,85,2,3570486,10737488,3.007290324,1,NA,NA,NA,10737488,3.007290324,1,1
"2142",2005,1,1,852910000,852910,85,2,4317115,12107081,2.804437917,1,NA,NA,NA,12107081,2.804437917,1,1
"2143",2006,1,1,852910000,852910,85,2,5454343,15965308,2.927081777,1,NA,NA,NA,15965308,2.927081777,1,1
"2144",2007,1,1,852910000,852910,85,2,5507027,15711648,2.853018153,1,NA,NA,NA,15711648,2.853018153,1,1
"2145",2001,1,1,852910100,852910,85,1,NA,NA,NA,3,13311,342365,25.72045677,-342365,-25.72045677,-1,-1
"2146",2002,1,1,852910100,852910,85,1,NA,NA,NA,3,11359,190608,16.78035038,-190608,-16.78035038,-1,-1
"2147",2003,1,1,852910100,852910,85,1,NA,NA,NA,3,13627,293237,21.51882293,-293237,-21.51882293,-1,-1
"2148",2004,1,1,852910100,852910,85,1,NA,NA,NA,3,17739,259566,14.63250465,-259566,-14.63250465,-1,-1
"2149",2005,1,1,852910100,852910,85,1,NA,NA,NA,3,39461,680948,17.25622767,-680948,-17.25622767,-1,-1
"2150",2006,1,1,852910100,852910,85,1,NA,NA,NA,3,51838,1104616,21.30900112,-1104616,-21.30900112,-1,-1
"2151",2007,1,1,852910100,852910,85,1,NA,NA,NA,3,50692,1189667,23.46853547,-1189667,-23.46853547,-1,-1
"2152",2001,1,1,852910200,852910,85,1,NA,NA,NA,3,3760,2099,0.558244681,-2099,-0.558244681,-1,-1
"2153",2002,1,1,852910200,852910,85,1,NA,NA,NA,3,941,4591,4.878852285,-4591,-4.878852285,-1,-1
"2154",2001,1,1,852910900,852910,85,1,NA,NA,NA,3,302621,2067268,6.831211317,-2067268,-6.831211317,-1,-1
"2155",2002,1,1,852910900,852910,85,1,NA,NA,NA,3,418895,3053650,7.289774287,-3053650,-7.289774287,-1,-1
"2156",2003,1,1,852910900,852910,85,1,NA,NA,NA,3,583027,3388856,5.812519832,-3388856,-5.812519832,-1,-1
"2157",2004,1,1,852910900,852910,85,1,NA,NA,NA,3,710547,3557851,5.007200087,-3557851,-5.007200087,-1,-1
"2158",2005,1,1,852910900,852910,85,1,NA,NA,NA,3,838518,3889389,4.638408478,-3889389,-4.638408478,-1,-1
"2159",2006,1,1,852910900,852910,85,1,NA,NA,NA,3,739049,4270165,5.77791865,-4270165,-5.77791865,-1,-1
"2160",2007,1,1,852910900,852910,85,1,NA,NA,NA,3,714084,4065575,5.69341282,-4065575,-5.69341282,-1,-1
"2161",2001,1,1,852990000,852990,85,2,6238394,112790548,18.08006163,1,NA,NA,NA,112790548,18.08006163,1,1
"2162",2002,1,1,852990000,852990,85,2,9290453,114854390,12.36262537,1,NA,NA,NA,114854390,12.36262537,1,1
"2163",2003,1,1,852990000,852990,85,2,11308208,154020675,13.62025486,1,NA,NA,NA,154020675,13.62025486,1,1
"2164",2004,1,1,852990000,852990,85,2,14907912,182375555,12.23347408,1,NA,NA,NA,182375555,12.23347408,1,1
"2165",2001,1,1,852990100,852990,85,1,NA,NA,NA,3,23017,714222,31.03019507,-714222,-31.03019507,-1,-1
"2166",2002,1,1,852990100,852990,85,1,NA,NA,NA,3,42892,1336023,31.14853586,-1336023,-31.14853586,-1,-1
"2167",2003,1,1,852990100,852990,85,1,NA,NA,NA,3,136249,2058165,15.10590903,-2058165,-15.10590903,-1,-1
"2168",2004,1,1,852990100,852990,85,1,NA,NA,NA,3,203270,2675736,13.16345747,-2675736,-13.16345747,-1,-1
"2169",2005,1,1,852990100,852990,85,1,NA,NA,NA,3,238613,2439437,10.22340359,-2439437,-10.22340359,-1,-1
"2170",2006,1,1,852990100,852990,85,1,NA,NA,NA,3,29213,1474853,50.48618766,-1474853,-50.48618766,-1,-1
"2171",2007,1,1,852990100,852990,85,1,NA,NA,NA,3,21738,1388158,63.85858865,-1388158,-63.85858865,-1,-1
"2172",2005,1,1,852990111,852990,85,2,699791,54545296,77.94512362,1,NA,NA,NA,54545296,77.94512362,1,1
"2173",2006,1,1,852990111,852990,85,2,814812,55286616,67.8519904,1,NA,NA,NA,55286616,67.8519904,1,1
"2174",2007,1,1,852990111,852990,85,2,1127647,24975569,22.14839307,1,NA,NA,NA,24975569,22.14839307,1,1
"2175",2005,1,1,852990112,852990,85,2,35009,220148,6.288325859,1,NA,NA,NA,220148,6.288325859,1,1
"2176",2006,1,1,852990112,852990,85,2,12100,78932,6.523305785,1,NA,NA,NA,78932,6.523305785,1,1
"2177",2007,1,1,852990112,852990,85,2,43036,422052,9.806952319,1,NA,NA,NA,422052,9.806952319,1,1
"2178",2005,1,1,852990113,852990,85,2,923395,1844653,1.997685714,1,NA,NA,NA,1844653,1.997685714,1,1
"2179",2006,1,1,852990113,852990,85,2,480598,1818588,3.784010753,1,NA,NA,NA,1818588,3.784010753,1,1
