"","names.best_clu.cluster.","best_clu.cluster"
"1773","1773",6
"1774","1774",6
"1775","1775",6
"1776","1776",6
"1777","1777",6
"1778","1778",6
"1779","1779",5
"1780","1780",5
"1781","1781",5
"1782","1782",5
"1783","1783",5
"1784","1784",5
"1785","1785",5
"1786","1786",5
"1787","1787",5
"1788","1788",5
"1789","1789",5
"1790","1790",5
"1791","1791",5
"1792","1792",3
"1793","1793",3
"1794","1794",3
"1795","1795",4
"1796","1796",4
"1797","1797",4
"1798","1798",4
"1799","1799",6
"1800","1800",6
"1801","1801",6
"1802","1802",6
"1803","1803",6
"1804","1804",6
"1805","1805",6
"1806","1806",6
"1807","1807",6
"1808","1808",5
"1809","1809",5
"1810","1810",5
"1811","1811",5
"1812","1812",5
"1813","1813",5
"1814","1814",5
"1815","1815",5
"1816","1816",5
"1817","1817",5
"1818","1818",5
"1819","1819",5
"1820","1820",5
"1821","1821",5
"1822","1822",5
"1823","1823",5
"1824","1824",5
"1825","1825",5
"1826","1826",5
"1827","1827",5
"1828","1828",5
"1829","1829",6
"1830","1830",6
"1831","1831",6
"1832","1832",6
"1833","1833",6
"1834","1834",6
"1835","1835",6
"1836","1836",6
"1837","1837",6
"1838","1838",6
"1839","1839",6
"1840","1840",5
"1841","1841",5
"1842","1842",5
"1843","1843",5
"1844","1844",5
"1845","1845",5
"1846","1846",5
"1847","1847",6
"1848","1848",6
"1849","1849",6
"1850","1850",6
"1851","1851",6
"1852","1852",6
"1853","1853",6
"1854","1854",5
"1855","1855",5
"1856","1856",5
"1857","1857",5
"1858","1858",5
"1859","1859",5
"1860","1860",5
"1861","1861",6
"1862","1862",6
"1863","1863",6
"1864","1864",6
"1865","1865",6
"1866","1866",6
"1867","1867",6
"1868","1868",6
"1869","1869",6
"1870","1870",6
"1871","1871",6
"1872","1872",6
"1873","1873",6
"1874","1874",6
"1875","1875",6
"1876","1876",6
"1877","1877",6
"1878","1878",6
"1879","1879",6
"1880","1880",6
"1881","1881",5
"1882","1882",5
"1883","1883",5
"1884","1884",5
"1885","1885",5
"1886","1886",5
"1887","1887",5
"1888","1888",7
"1889","1889",7
"1890","1890",4
"1891","1891",4
"1892","1892",4
"1893","1893",5
"1894","1894",4
"1895","1895",7
"1896","1896",7
"1897","1897",8
"1898","1898",7
"1899","1899",8
"1900","1900",1
"1901","1901",4
"1902","1902",5
"1903","1903",5
"1904","1904",5
"1905","1905",5
"1906","1906",5
"1907","1907",5
"1908","1908",5
"1909","1909",6
"1910","1910",6
"1911","1911",6
"1912","1912",6
"1913","1913",6
"1914","1914",6
"1915","1915",6
"1916","1916",6
"1917","1917",6
"1918","1918",6
"1919","1919",6
"1920","1920",6
"1921","1921",6
"1922","1922",6
"1923","1923",6
"1924","1924",6
"1925","1925",6
"1926","1926",6
"1927","1927",6
"1928","1928",6
"1929","1929",6
"1930","1930",5
"1931","1931",5
"1932","1932",5
"1933","1933",5
"1934","1934",5
"1935","1935",5
"1936","1936",5
"1937","1937",5
"1938","1938",5
"1939","1939",5
"1940","1940",5
"1941","1941",5
"1942","1942",5
"1943","1943",5
"1944","1944",5
"1945","1945",5
"1946","1946",5
"1947","1947",6
"1948","1948",6
"1949","1949",6
"1950","1950",6
"1951","1951",6
"1952","1952",6
"1953","1953",6
"1954","1954",6
"1955","1955",6
"1956","1956",6
"1957","1957",6
"1958","1958",6
"1959","1959",6
"1960","1960",6
"1961","1961",6
"1962","1962",6
"1963","1963",6
"1964","1964",6
"1965","1965",5
"1966","1966",5
"1967","1967",5
"1968","1968",5
"1969","1969",5
"1970","1970",5
"1971","1971",5
"1972","1972",5
"1973","1973",5
"1974","1974",5
"1975","1975",5
"1976","1976",5
"1977","1977",5
"1978","1978",5
"1979","1979",5
"1980","1980",5
"1981","1981",5
"1982","1982",5
"1983","1983",5
"1984","1984",5
"1985","1985",5
"1986","1986",5
"1987","1987",5
"1988","1988",5
"1989","1989",5
"1990","1990",5
"1991","1991",5
"1992","1992",5
"1993","1993",5
"1994","1994",5
"1995","1995",6
"1996","1996",6
"1997","1997",6
"1998","1998",6
"1999","1999",6
"2000","2000",6
"2001","2001",6
"2002","2002",6
"2003","2003",6
"2004","2004",6
"2005","2005",6
"2006","2006",6
"2007","2007",6
"2008","2008",6
"2009","2009",6
"2010","2010",6
"2011","2011",6
"2012","2012",6
"2013","2013",6
"2014","2014",6
"2015","2015",6
"2016","2016",6
"2017","2017",6
"2018","2018",6
"2019","2019",6
"2020","2020",6
"2021","2021",6
"2022","2022",6
"2023","2023",6
"2024","2024",6
"2025","2025",6
"2026","2026",6
"2027","2027",6
"2028","2028",6
"2029","2029",6
"2030","2030",6
"2031","2031",6
"2032","2032",6
"2033","2033",6
"2034","2034",6
"2035","2035",6
"2036","2036",5
"2037","2037",5
"2038","2038",5
"2039","2039",5
"2040","2040",5
"2041","2041",5
"2042","2042",5
"2043","2043",6
"2044","2044",6
"2045","2045",6
"2046","2046",6
"2047","2047",6
"2048","2048",6
"2049","2049",6
"2050","2050",6
"2051","2051",6
"2052","2052",6
"2053","2053",6
"2054","2054",6
"2055","2055",6
"2056","2056",6
"2057","2057",6
"2058","2058",6
"2059","2059",6
"2060","2060",6
"2061","2061",6
"2062","2062",6
"2063","2063",6
"2064","2064",6
"2065","2065",6
"2066","2066",6
"2067","2067",6
"2068","2068",6
"2069","2069",6
"2070","2070",6
"2071","2071",5
"2072","2072",5
"2073","2073",5
"2074","2074",5
"2075","2075",5
"2076","2076",5
"2077","2077",5
"2078","2078",5
"2079","2079",5
"2080","2080",5
"2081","2081",5
"2082","2082",5
"2083","2083",5
"2084","2084",5
"2085","2085",5
"2086","2086",5
"2087","2087",5
"2088","2088",5
"2089","2089",5
"2090","2090",6
"2091","2091",6
"2092","2092",6
"2093","2093",6
"2094","2094",6
"2095","2095",6
"2096","2096",6
"2097","2097",6
"2098","2098",6
"2099","2099",6
"2100","2100",6
"2101","2101",6
"2102","2102",6
"2103","2103",6
"2104","2104",6
"2105","2105",6
"2106","2106",6
"2107","2107",5
"2108","2108",5
"2109","2109",5
"2110","2110",5
"2111","2111",5
"2112","2112",5
"2113","2113",5
"2114","2114",6
"2115","2115",6
"2116","2116",6
"2117","2117",6
"2118","2118",6
"2119","2119",6
"2120","2120",6
"2121","2121",6
"2122","2122",6
"2123","2123",6
"2124","2124",6
"2125","2125",6
"2126","2126",6
"2127","2127",6
"2128","2128",6
"2129","2129",6
"2130","2130",6
"2131","2131",6
"2132","2132",6
"2133","2133",6
"2134","2134",6
"2135","2135",8
"2136","2136",3
"2137","2137",4
"2138","2138",4
"2139","2139",4
"2140","2140",4
"2141","2141",4
"2142","2142",7
"2143","2143",6
"2144","2144",1
"2145","2145",1
"2146","2146",8
"2147","2147",3
"2148","2148",3
"2149","2149",3
"2150","2150",3
"2151","2151",4
"2152","2152",4
"2153","2153",4
"2154","2154",4
"2155","2155",4
"2156","2156",7
"2157","2157",8
"2158","2158",2
"2159","2159",6
"2160","2160",7
"2161","2161",2
"2162","2162",7
"2163","2163",1
"2164","2164",1
"2165","2165",1
"2166","2166",7
"2167","2167",7
"2168","2168",7
"2169","2169",7
"2170","2170",7
"2171","2171",7
"2172","2172",2
"2173","2173",7
"2174","2174",7
"2175","2175",7
"2176","2176",1
"2177","2177",1
"2178","2178",1
"2179","2179",7
"2180","2180",7
"2181","2181",7
"2182","2182",7
"2183","2183",1
"2184","2184",7
"2185","2185",1
"2186","2186",5
"2187","2187",5
"2188","2188",5
"2189","2189",5
"2190","2190",5
"2191","2191",5
"2192","2192",5
"2193","2193",5
"2194","2194",5
"2195","2195",5
"2196","2196",5
"2197","2197",5
"2198","2198",5
"2199","2199",6
"2200","2200",6
"2201","2201",6
"2202","2202",6
"2203","2203",6
"2204","2204",6
"2205","2205",6
"2206","2206",6
"2207","2207",6
"2208","2208",6
"2209","2209",8
"2210","2210",8
"2211","2211",3
"2212","2212",3
"2213","2213",3
"2214","2214",3
"2215","2215",3
"2216","2216",1
"2217","2217",1
"2218","2218",1
"2219","2219",1
"2220","2220",3
"2221","2221",3
"2222","2222",4
"2223","2223",7
"2224","2224",7
"2225","2225",1
"2226","2226",1
"2227","2227",7
"2228","2228",1
"2229","2229",1
"2230","2230",5
"2231","2231",2
"2232","2232",8
"2233","2233",7
"2234","2234",6
"2235","2235",6
"2236","2236",6
"2237","2237",6
"2238","2238",6
"2239","2239",8
"2240","2240",6
"2241","2241",7
"2242","2242",8
"2243","2243",7
"2244","2244",2
"2245","2245",6
"2246","2246",5
"2247","2247",5
"2248","2248",5
"2249","2249",5
"2250","2250",5
"2251","2251",6
"2252","2252",6
"2253","2253",6
"2254","2254",6
"2255","2255",6
"2256","2256",6
"2257","2257",6
"2258","2258",6
"2259","2259",6
"2260","2260",6
"2261","2261",6
"2262","2262",6
"2263","2263",6
"2264","2264",6
"2265","2265",2
"2266","2266",6
"2267","2267",8
"2268","2268",8
"2269","2269",6
"2270","2270",6
"2271","2271",2
"2272","2272",7
"2273","2273",1
"2274","2274",4
"2275","2275",4
"2276","2276",4
"2277","2277",4
"2278","2278",4
"2279","2279",7
"2280","2280",3
"2281","2281",3
"2282","2282",3
"2283","2283",3
"2284","2284",3
"2285","2285",3
"2286","2286",4
"2287","2287",4
"2288","2288",4
"2289","2289",4
"2290","2290",4
"2291","2291",4
"2292","2292",4
"2293","2293",1
"2294","2294",1
"2295","2295",1
"2296","2296",4
"2297","2297",1
"2298","2298",1
"2299","2299",1
"2300","2300",5
"2301","2301",5
"2302","2302",5
"2303","2303",5
"2304","2304",5
"2305","2305",5
"2306","2306",5
"2307","2307",5
"2308","2308",5
"2309","2309",5
"2310","2310",5
"2311","2311",5
"2312","2312",5
"2313","2313",5
"2314","2314",5
"2315","2315",5
"2316","2316",5
"2317","2317",5
"2318","2318",5
"2319","2319",5
"2320","2320",5
"2321","2321",6
"2322","2322",6
"2323","2323",6
"2324","2324",6
"2325","2325",6
"2326","2326",6
"2327","2327",6
"2328","2328",6
"2329","2329",6
"2330","2330",6
"2331","2331",6
"2332","2332",6
"2333","2333",6
"2334","2334",6
"2335","2335",5
"2336","2336",5
"2337","2337",5
"2338","2338",5
"2339","2339",5
"2340","2340",5
"2341","2341",5
"2342","2342",6
"2343","2343",6
"2344","2344",6
"2345","2345",6
"2346","2346",6
"2347","2347",6
"2348","2348",6
"2349","2349",6
"2350","2350",6
"2351","2351",6
"2352","2352",6
"2353","2353",6
"2354","2354",6
"2355","2355",6
"2356","2356",6
"2357","2357",6
"2358","2358",6
"2359","2359",6
"2360","2360",8
"2361","2361",7
"2362","2362",7
"2363","2363",7
"2364","2364",7
"2365","2365",7
"2366","2366",7
"2367","2367",6
"2368","2368",6
"2369","2369",7
"2370","2370",8
"2371","2371",2
"2372","2372",7
"2373","2373",8
"2374","2374",8
"2375","2375",7
"2376","2376",2
"2377","2377",1
"2378","2378",1
"2379","2379",3
"2380","2380",1
"2381","2381",6
"2382","2382",5
"2383","2383",5
"2384","2384",5
"2385","2385",5
"2386","2386",5
"2387","2387",5
"2388","2388",5
"2389","2389",5
"2390","2390",6
"2391","2391",6
"2392","2392",6
"2393","2393",6
"2394","2394",6
"2395","2395",6
"2396","2396",6
"2397","2397",6
"2398","2398",6
"2399","2399",4
"2400","2400",4
"2401","2401",4
"2402","2402",4
"2403","2403",5
"2404","2404",4
"2405","2405",4
"2406","2406",5
"2407","2407",5
"2408","2408",5
"2409","2409",5
"2410","2410",5
"2411","2411",5
"2412","2412",6
"2413","2413",6
"2414","2414",6
"2415","2415",6
"2416","2416",6
"2417","2417",6
"2418","2418",6
"2419","2419",6
"2420","2420",6
"2421","2421",6
"2422","2422",6
"2423","2423",6
"2424","2424",6
"2425","2425",6
"2426","2426",7
"2427","2427",7
"2428","2428",8
"2429","2429",3
"2430","2430",8
"2431","2431",8
"2432","2432",7
"2433","2433",2
"2434","2434",2
"2435","2435",2
"2436","2436",2
"2437","2437",2
"2438","2438",7
"2439","2439",7
"2440","2440",6
"2441","2441",6
"2442","2442",5
"2443","2443",5
"2444","2444",5
"2445","2445",6
"2446","2446",2
"2447","2447",7
"2448","2448",7
"2449","2449",7
"2450","2450",1
"2451","2451",3
"2452","2452",3
"2453","2453",3
"2454","2454",7
"2455","2455",7
"2456","2456",7
"2457","2457",7
"2458","2458",7
"2459","2459",7
"2460","2460",7
"2461","2461",1
"2462","2462",1
"2463","2463",4
"2464","2464",1
"2465","2465",4
"2466","2466",4
"2467","2467",4
"2468","2468",5
"2469","2469",5
"2470","2470",5
"2471","2471",5
"2472","2472",5
"2473","2473",5
"2474","2474",5
"2475","2475",5
"2476","2476",5
"2477","2477",5
"2478","2478",6
"2479","2479",6
"2480","2480",6
"2481","2481",6
"2482","2482",6
"2483","2483",6
"2484","2484",6
"2485","2485",6
"2486","2486",6
"2487","2487",6
"2488","2488",6
"2489","2489",6
"2490","2490",6
"2491","2491",6
"2492","2492",6
"2493","2493",6
"2494","2494",6
"2495","2495",6
"2496","2496",6
"2497","2497",6
"2498","2498",6
"2499","2499",6
"2500","2500",6
"2501","2501",6
"2502","2502",6
"2503","2503",6
"2504","2504",6
"2505","2505",6
"2506","2506",5
"2507","2507",5
"2508","2508",5
"2509","2509",5
"2510","2510",5
"2511","2511",5
"2512","2512",5
"2513","2513",5
"2514","2514",6
"2515","2515",6
"2516","2516",6
"2517","2517",6
"2518","2518",6
"2519","2519",6
"2520","2520",6
"2521","2521",6
"2522","2522",6
"2523","2523",6
"2524","2524",6
"2525","2525",6
"2526","2526",6
"2527","2527",6
"2528","2528",6
"2529","2529",6
"2530","2530",6
"2531","2531",6
"2532","2532",6
"2533","2533",6
"2534","2534",6
"2535","2535",6
"2536","2536",6
"2537","2537",6
"2538","2538",6
"2539","2539",5
"2540","2540",5
"2541","2541",5
"2542","2542",5
"2543","2543",5
"2544","2544",5
"2545","2545",5
"2546","2546",5
"2547","2547",5
"2548","2548",5
"2549","2549",5
"2550","2550",6
"2551","2551",6
"2552","2552",6
"2553","2553",6
"2554","2554",6
"2555","2555",6
"2556","2556",6
"2557","2557",6
"2558","2558",6
"2559","2559",6
"2560","2560",6
"2561","2561",6
"2562","2562",6
"2563","2563",6
"2564","2564",6
"2565","2565",6
"2566","2566",6
"2567","2567",6
"2568","2568",6
"2569","2569",6
"2570","2570",6
"2571","2571",7
"2572","2572",6
"2573","2573",8
"2574","2574",7
"2575","2575",8
"2576","2576",3
"2577","2577",3
"2578","2578",5
"2579","2579",5
"2580","2580",5
"2581","2581",5
"2582","2582",5
"2583","2583",6
"2584","2584",7
"2585","2585",6
"2586","2586",6
"2587","2587",6
"2588","2588",6
"2589","2589",6
"2590","2590",6
"2591","2591",6
"2592","2592",6
"2593","2593",6
"2594","2594",6
"2595","2595",4
"2596","2596",4
"2597","2597",5
"2598","2598",5
"2599","2599",4
"2600","2600",4
"2601","2601",5
"2602","2602",6
"2603","2603",6
"2604","2604",6
"2605","2605",7
"2606","2606",6
"2607","2607",6
"2608","2608",6
"2609","2609",8
"2610","2610",8
"2611","2611",8
"2612","2612",8
"2613","2613",8
"2614","2614",8
"2615","2615",8
"2616","2616",5
"2617","2617",5
"2618","2618",5
"2619","2619",5
"2620","2620",5
"2621","2621",5
"2622","2622",5
"2623","2623",5
"2624","2624",5
"2625","2625",5
"2626","2626",5
"2627","2627",5
"2628","2628",5
"2629","2629",5
"2630","2630",6
"2631","2631",6
"2632","2632",6
"2633","2633",6
"2634","2634",6
"2635","2635",6
"2636","2636",6
"2637","2637",6
"2638","2638",6
"2639","2639",6
"2640","2640",6
"2641","2641",6
"2642","2642",6
"2643","2643",6
"2644","2644",6
"2645","2645",6
"2646","2646",6
"2647","2647",6
"2648","2648",6
"2649","2649",6
"2650","2650",5
"2651","2651",5
"2652","2652",5
"2653","2653",5
"2654","2654",5
"2655","2655",5
"2656","2656",5
"2657","2657",6
"2658","2658",6
"2659","2659",5
"2660","2660",5
"2661","2661",5
"2662","2662",5
"2663","2663",5
"2664","2664",5
"2665","2665",6
"2666","2666",5
"2667","2667",5
"2668","2668",6
"2669","2669",6
"2670","2670",6
"2671","2671",2
"2672","2672",4
"2673","2673",3
"2674","2674",6
"2675","2675",5
"2676","2676",5
"2677","2677",3
"2678","2678",1
"2679","2679",6
"2680","2680",5
"2681","2681",5
"2682","2682",5
"2683","2683",5
"2684","2684",4
"2685","2685",4
"2686","2686",5
"2687","2687",5
"2688","2688",4
"2689","2689",4
"2690","2690",3
"2691","2691",4
"2692","2692",4
"2693","2693",5
"2694","2694",5
"2695","2695",5
"2696","2696",5
"2697","2697",5
"2698","2698",5
"2699","2699",5
"2700","2700",5
"2701","2701",5
"2702","2702",5
"2703","2703",6
"2704","2704",6
"2705","2705",6
"2706","2706",6
"2707","2707",6
"2708","2708",6
"2709","2709",6
"2710","2710",6
"2711","2711",6
"2712","2712",6
"2713","2713",6
"2714","2714",6
"2715","2715",6
"2716","2716",6
"2717","2717",7
"2718","2718",1
"2719","2719",1
"2720","2720",1
"2721","2721",1
"2722","2722",1
"2723","2723",1
"2724","2724",5
"2725","2725",5
"2726","2726",5
"2727","2727",5
"2728","2728",5
"2729","2729",5
"2730","2730",5
"2731","2731",5
"2732","2732",5
"2733","2733",5
"2734","2734",5
"2735","2735",5
"2736","2736",5
"2737","2737",6
"2738","2738",6
"2739","2739",6
"2740","2740",6
"2741","2741",6
"2742","2742",6
"2743","2743",6
"2744","2744",6
"2745","2745",6
"2746","2746",6
"2747","2747",6
"2748","2748",6
"2749","2749",6
"2750","2750",6
"2751","2751",6
"2752","2752",6
"2753","2753",6
"2754","2754",6
"2755","2755",6
"2756","2756",8
"2757","2757",1
"2758","2758",1
"2759","2759",7
"2760","2760",1
"2761","2761",5
"2762","2762",5
"2763","2763",5
"2764","2764",5
"2765","2765",5
"2766","2766",5
"2767","2767",5
"2768","2768",5
"2769","2769",5
"2770","2770",5
"2771","2771",5
"2772","2772",6
"2773","2773",6
"2774","2774",6
"2775","2775",6
"2776","2776",6
"2777","2777",6
"2778","2778",6
"2779","2779",6
"2780","2780",6
"2781","2781",6
"2782","2782",6
"2783","2783",6
"2784","2784",6
"2785","2785",6
"2786","2786",6
"2787","2787",6
"2788","2788",6
"2789","2789",6
"2790","2790",6
"2791","2791",6
"2792","2792",6
"2793","2793",6
"2794","2794",5
"2795","2795",6
"2796","2796",6
"2797","2797",6
"2798","2798",6
"2799","2799",6
"2800","2800",6
"2801","2801",6
"2802","2802",6
"2803","2803",6
"2804","2804",6
"2805","2805",6
"2806","2806",5
"2807","2807",6
"2808","2808",6
"2809","2809",3
"2810","2810",5
"2811","2811",3
"2812","2812",6
"2813","2813",6
"2814","2814",6
"2815","2815",6
"2816","2816",2
"2817","2817",1
"2818","2818",2
"2819","2819",1
"2820","2820",5
"2821","2821",2
"2822","2822",5
"2823","2823",4
"2824","2824",5
"2825","2825",5
"2826","2826",5
"2827","2827",5
"2828","2828",5
"2829","2829",5
"2830","2830",8
"2831","2831",8
"2832","2832",8
"2833","2833",8
"2834","2834",3
"2835","2835",8
"2836","2836",3
"2837","2837",5
"2838","2838",5
"2839","2839",5
"2840","2840",5
"2841","2841",5
"2842","2842",5
"2843","2843",5
"2844","2844",6
"2845","2845",6
"2846","2846",6
"2847","2847",6
"2848","2848",6
"2849","2849",6
"2850","2850",6
"2851","2851",6
"2852","2852",6
"2853","2853",6
"2854","2854",6
"2855","2855",6
"2856","2856",6
"2857","2857",6
"2858","2858",8
"2859","2859",8
"2860","2860",4
"2861","2861",4
"2862","2862",4
"2863","2863",3
"2864","2864",3
"2865","2865",6
"2866","2866",8
"2867","2867",8
"2868","2868",6
"2869","2869",8
"2870","2870",6
"2871","2871",8
"2872","2872",5
"2873","2873",5
"2874","2874",5
"2875","2875",5
"2876","2876",5
"2877","2877",5
"2878","2878",5
"2879","2879",6
"2880","2880",6
"2881","2881",6
"2882","2882",6
"2883","2883",6
"2884","2884",6
"2885","2885",6
"2886","2886",6
"2887","2887",6
"2888","2888",6
"2889","2889",6
"2890","2890",5
"2891","2891",5
"2892","2892",5
"2893","2893",5
"2894","2894",5
"2895","2895",5
"2896","2896",5
"2897","2897",5
"2898","2898",5
"2899","2899",5
"2900","2900",5
"2901","2901",5
"2902","2902",5
"2903","2903",5
"2904","2904",3
"2905","2905",3
"2906","2906",4
"2907","2907",4
"2908","2908",4
"2909","2909",4
"2910","2910",4
"2911","2911",3
"2912","2912",8
"2913","2913",3
"2914","2914",3
"2915","2915",3
"2916","2916",3
"2917","2917",3
"2918","2918",5
"2919","2919",5
"2920","2920",6
"2921","2921",6
"2922","2922",6
"2923","2923",6
"2924","2924",6
"2925","2925",6
"2926","2926",6
"2927","2927",6
"2928","2928",6
"2929","2929",8
"2930","2930",6
"2931","2931",8
"2932","2932",3
"2933","2933",8
"2934","2934",8
"2935","2935",8
"2936","2936",6
"2937","2937",8
"2938","2938",8
"2939","2939",6
"2940","2940",6
"2941","2941",6
"2942","2942",8
"2943","2943",4
"2944","2944",4
"2945","2945",4
"2946","2946",4
"2947","2947",4
"2948","2948",4
"2949","2949",4
"2950","2950",6
"2951","2951",5
"2952","2952",5
"2953","2953",5
"2954","2954",5
"2955","2955",5
"2956","2956",5
"2957","2957",5
"2958","2958",5
"2959","2959",5
"2960","2960",5
"2961","2961",5
"2962","2962",5
"2963","2963",5
"2964","2964",5
"2965","2965",5
"2966","2966",5
"2967","2967",6
"2968","2968",6
"2969","2969",6
"2970","2970",6
"2971","2971",6
"2972","2972",6
"2973","2973",6
"2974","2974",6
"2975","2975",6
"2976","2976",6
"2977","2977",6
"2978","2978",6
"2979","2979",6
"2980","2980",5
"2981","2981",5
"2982","2982",5
"2983","2983",5
"2984","2984",5
"2985","2985",5
"2986","2986",5
"2987","2987",5
"2988","2988",5
"2989","2989",5
"2990","2990",5
"2991","2991",5
"2992","2992",5
"2993","2993",5
"2994","2994",5
"2995","2995",5
"2996","2996",6
"2997","2997",6
"2998","2998",6
"2999","2999",6
"3000","3000",6
"3001","3001",6
"3002","3002",6
"3003","3003",6
"3004","3004",6
"3005","3005",6
"3006","3006",6
"3007","3007",6
"3008","3008",6
"3009","3009",6
"3010","3010",6
"3011","3011",6
"3012","3012",6
"3013","3013",6
"3014","3014",6
"3015","3015",6
"3016","3016",5
"3017","3017",5
"3018","3018",5
"3019","3019",5
"3020","3020",5
"3021","3021",5
"3022","3022",5
"3023","3023",5
"3024","3024",5
"3025","3025",5
"3026","3026",5
"3027","3027",5
"3028","3028",6
"3029","3029",6
"3030","3030",6
"3031","3031",6
"3032","3032",6
"3033","3033",6
"3034","3034",6
"3035","3035",6
"3036","3036",6
"3037","3037",6
"3038","3038",6
"3039","3039",6
"3040","3040",6
"3041","3041",6
"3042","3042",6
"3043","3043",6
"3044","3044",6
"3045","3045",2
"3046","3046",6
"3047","3047",8
"3048","3048",6
"3049","3049",3
"3050","3050",4
"3051","3051",4
"3052","3052",4
"3053","3053",4
"3054","3054",4
"3055","3055",4
"3056","3056",5
"3057","3057",5
"3058","3058",5
"3059","3059",5
"3060","3060",5
"3061","3061",5
"3062","3062",5
"3063","3063",5
"3064","3064",5
"3065","3065",5
"3066","3066",5
"3067","3067",5
"3068","3068",5
"3069","3069",5
"3070","3070",5
"3071","3071",5
"3072","3072",5
"3073","3073",5
"3074","3074",6
"3075","3075",6
"3076","3076",6
"3077","3077",6
"3078","3078",6
"3079","3079",6
"3080","3080",6
"3081","3081",6
"3082","3082",6
"3083","3083",6
"3084","3084",6
"3085","3085",6
"3086","3086",6
"3087","3087",6
"3088","3088",6
"3089","3089",6
"3090","3090",6
"3091","3091",6
"3092","3092",6
"3093","3093",6
"3094","3094",6
"3095","3095",6
"3096","3096",6
"3097","3097",6
"3098","3098",6
"3099","3099",6
"3100","3100",6
"3101","3101",6
"3102","3102",6
"3103","3103",6
"3104","3104",6
"3105","3105",6
"3106","3106",6
"3107","3107",6
"3108","3108",6
"3109","3109",5
"3110","3110",5
"3111","3111",5
"3112","3112",5
"3113","3113",5
"3114","3114",5
"3115","3115",5
"3116","3116",6
"3117","3117",6
"3118","3118",6
"3119","3119",6
"3120","3120",6
"3121","3121",6
"3122","3122",6
"3123","3123",6
"3124","3124",6
"3125","3125",6
"3126","3126",6
"3127","3127",6
"3128","3128",6
"3129","3129",6
"3130","3130",5
"3131","3131",5
"3132","3132",5
"3133","3133",5
"3134","3134",5
"3135","3135",5
"3136","3136",5
"3137","3137",5
"3138","3138",5
"3139","3139",5
"3140","3140",5
"3141","3141",5
"3142","3142",5
"3143","3143",5
"3144","3144",5
"3145","3145",6
"3146","3146",6
"3147","3147",6
"3148","3148",6
"3149","3149",6
"3150","3150",6
"3151","3151",6
"3152","3152",6
"3153","3153",6
"3154","3154",6
"3155","3155",6
"3156","3156",6
"3157","3157",6
"3158","3158",6
"3159","3159",6
"3160","3160",6
"3161","3161",6
"3162","3162",6
"3163","3163",6
"3164","3164",6
"3165","3165",6
"3166","3166",6
"3167","3167",6
"3168","3168",6
"3169","3169",6
"3170","3170",6
"3171","3171",6
"3172","3172",6
"3173","3173",6
"3174","3174",6
"3175","3175",4
"3176","3176",6
"3177","3177",6
"3178","3178",6
"3179","3179",6
"3180","3180",6
"3181","3181",6
"3182","3182",6
"3183","3183",6
"3184","3184",6
"3185","3185",6
"3186","3186",6
"3187","3187",5
"3188","3188",5
"3189","3189",5
"3190","3190",6
"3191","3191",6
"3192","3192",6
"3193","3193",6
"3194","3194",6
"3195","3195",6
"3196","3196",6
"3197","3197",5
"3198","3198",5
"3199","3199",5
"3200","3200",5
"3201","3201",5
"3202","3202",5
"3203","3203",5
"3204","3204",5
"3205","3205",5
"3206","3206",5
"3207","3207",5
"3208","3208",5
"3209","3209",5
"3210","3210",5
"3211","3211",5
"3212","3212",5
"3213","3213",5
"3214","3214",5
"3215","3215",5
"3216","3216",5
"3217","3217",5
"3218","3218",5
"3219","3219",5
"3220","3220",5
"3221","3221",5
"3222","3222",5
"3223","3223",5
"3224","3224",5
"3225","3225",5
"3226","3226",5
"3227","3227",5
"3228","3228",5
"3229","3229",5
"3230","3230",5
"3231","3231",5
"3232","3232",5
"3233","3233",5
"3234","3234",5
"3235","3235",6
"3236","3236",6
"3237","3237",6
"3238","3238",6
"3239","3239",6
"3240","3240",6
"3241","3241",6
"3242","3242",6
"3243","3243",6
"3244","3244",6
"3245","3245",6
"3246","3246",6
"3247","3247",6
"3248","3248",6
"3249","3249",5
"3250","3250",5
"3251","3251",5
"3252","3252",5
"3253","3253",5
"3254","3254",5
"3255","3255",5
"3256","3256",5
"3257","3257",5
"3258","3258",5
"3259","3259",5
"3260","3260",5
"3261","3261",5
"3262","3262",5
"3263","3263",6
"3264","3264",6
"3265","3265",6
"3266","3266",6
"3267","3267",6
"3268","3268",6
"3269","3269",6
"3270","3270",6
"3271","3271",6
"3272","3272",6
"3273","3273",6
"3274","3274",6
"3275","3275",6
"3276","3276",6
"3277","3277",5
"3278","3278",5
"3279","3279",5
"3280","3280",5
"3281","3281",5
"3282","3282",5
"3283","3283",5
"3284","3284",5
"3285","3285",5
"3286","3286",5
"3287","3287",5
"3288","3288",5
"3289","3289",5
"3290","3290",5
"3291","3291",5
"3292","3292",5
"3293","3293",5
"3294","3294",5
"3295","3295",5
"3296","3296",5
"3297","3297",5
"3298","3298",5
"3299","3299",5
"3300","3300",5
"3301","3301",5
"3302","3302",5
"3303","3303",5
"3304","3304",5
"3305","3305",5
"3306","3306",5
"3307","3307",5
"3308","3308",5
"3309","3309",5
"3310","3310",5
"3311","3311",5
"3312","3312",5
"3313","3313",5
"3314","3314",5
"3315","3315",5
"3316","3316",5
"3317","3317",5
"3318","3318",5
"3319","3319",5
"3320","3320",5
"3321","3321",6
"3322","3322",6
"3323","3323",6
"3324","3324",6
